PolygonID,STFID,FIPSSTCO,TRACT2,TRACT,TRACTID,SUPERD,TAZ1454,AREALAND,AREAWATR,POP100,LANDACRE,WATRACRE,AREA,PERIMETER,ACRES,SubPolygonID,PointID,Longitude,Latitude
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,1,-122.212291,37.856731
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,2,-122.216291,37.855631
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,3,-122.221692,37.859831
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,4,-122.224292,37.850531
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,5,-122.229892,37.849331
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,6,-122.233692,37.852131
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,7,-122.234192,37.852531
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,8,-122.234892,37.857431
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,9,-122.242492,37.857831
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,10,-122.244392,37.86593
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,11,-122.244692,37.86943
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,12,-122.245692,37.88093
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,13,-122.245992,37.88473
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,14,-122.241992,37.88193
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,15,-122.238692,37.88333
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,16,-122.223892,37.87833
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,17,-122.216291,37.86883
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,18,-122.221492,37.86503
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,19,-122.213191,37.857631
1,06001400100,06001,400100,400100,4001,19,1005,6799198,0,2498,1680.118487,0,6794571.902,13325.56,155.982,1,20,-122.212291,37.856731
2,06001400200,06001,400200,400200,4002,19,999,659615,0,1910,162.99442314,0,659175.331,4080.765,15.133,1,1,-122.241892,37.852131
2,06001400200,06001,400200,400200,4002,19,999,659615,0,1910,162.99442314,0,659175.331,4080.765,15.133,1,2,-122.243992,37.848031
2,06001400200,06001,400200,400200,4002,19,999,659615,0,1910,162.99442314,0,659175.331,4080.765,15.133,1,3,-122.258493,37.842831
2,06001400200,06001,400200,400200,4002,19,999,659615,0,1910,162.99442314,0,659175.331,4080.765,15.133,1,4,-122.253093,37.851331
2,06001400200,06001,400200,400200,4002,19,999,659615,0,1910,162.99442314,0,659175.331,4080.765,15.133,1,5,-122.241892,37.852131
3,06001400300,06001,400300,400300,4003,19,998,1074640,0,4878,265.54933845,0,1073932.847,5272.329,24.654,1,1,-122.243992,37.848031
3,06001400300,06001,400300,400300,4003,19,998,1074640,0,4878,265.54933845,0,1073932.847,5272.329,24.654,1,2,-122.251293,37.837431
3,06001400300,06001,400300,400300,4003,19,998,1074640,0,4878,265.54933845,0,1073932.847,5272.329,24.654,1,3,-122.252893,37.834931
3,06001400300,06001,400300,400300,4003,19,998,1074640,0,4878,265.54933845,0,1073932.847,5272.329,24.654,1,4,-122.260193,37.836931
3,06001400300,06001,400300,400300,4003,19,998,1074640,0,4878,265.54933845,0,1073932.847,5272.329,24.654,1,5,-122.265993,37.837831
3,06001400300,06001,400300,400300,4003,19,998,1074640,0,4878,265.54933845,0,1073932.847,5272.329,24.654,1,6,-122.262393,37.841331
3,06001400300,06001,400300,400300,4003,19,998,1074640,0,4878,265.54933845,0,1073932.847,5272.329,24.654,1,7,-122.258493,37.842831
3,06001400300,06001,400300,400300,4003,19,998,1074640,0,4878,265.54933845,0,1073932.847,5272.329,24.654,1,8,-122.243992,37.848031
4,06001400400,06001,400400,400400,4004,19,1000,696057,0,3659,171.99943784,0,695593.382,3701.897,15.969,1,1,-122.253093,37.851331
4,06001400400,06001,400400,400400,4004,19,1000,696057,0,3659,171.99943784,0,695593.382,3701.897,15.969,1,2,-122.258493,37.842831
4,06001400400,06001,400400,400400,4004,19,1000,696057,0,3659,171.99943784,0,695593.382,3701.897,15.969,1,3,-122.262393,37.841331
4,06001400400,06001,400400,400400,4004,19,1000,696057,0,3659,171.99943784,0,695593.382,3701.897,15.969,1,4,-122.261893,37.845331
4,06001400400,06001,400400,400400,4004,19,1000,696057,0,3659,171.99943784,0,695593.382,3701.897,15.969,1,5,-122.260893,37.852731
4,06001400400,06001,400400,400400,4004,19,1000,696057,0,3659,171.99943784,0,695593.382,3701.897,15.969,1,6,-122.253993,37.853631
4,06001400400,06001,400400,400400,4004,19,1000,696057,0,3659,171.99943784,0,695593.382,3701.897,15.969,1,7,-122.253093,37.851331
5,06001400500,06001,400500,400500,4005,19,1001,576343,0,3410,142.41746294,0,575960.451,3182.673,13.222,1,1,-122.260893,37.852731
5,06001400500,06001,400500,400500,4005,19,1001,576343,0,3410,142.41746294,0,575960.451,3182.673,13.222,1,2,-122.261893,37.845331
5,06001400500,06001,400500,400500,4005,19,1001,576343,0,3410,142.41746294,0,575960.451,3182.673,13.222,1,3,-122.268593,37.844431
5,06001400500,06001,400500,400500,4005,19,1001,576343,0,3410,142.41746294,0,575960.451,3182.673,13.222,1,4,-122.269593,37.847531
5,06001400500,06001,400500,400500,4005,19,1001,576343,0,3410,142.41746294,0,575960.451,3182.673,13.222,1,5,-122.269493,37.851831
5,06001400500,06001,400500,400500,4005,19,1001,576343,0,3410,142.41746294,0,575960.451,3182.673,13.222,1,6,-122.262393,37.852631
5,06001400500,06001,400500,400500,4005,19,1001,576343,0,3410,142.41746294,0,575960.451,3182.673,13.222,1,7,-122.260893,37.852731
6,06001400600,06001,400600,400600,4006,19,997,315297,0,1707,77.91158878,0,315090.181,2423.258,7.233,1,1,-122.261893,37.845331
6,06001400600,06001,400600,400600,4006,19,997,315297,0,1707,77.91158878,0,315090.181,2423.258,7.233,1,2,-122.262393,37.841331
6,06001400600,06001,400600,400600,4006,19,997,315297,0,1707,77.91158878,0,315090.181,2423.258,7.233,1,3,-122.265993,37.837831
6,06001400600,06001,400600,400600,4006,19,997,315297,0,1707,77.91158878,0,315090.181,2423.258,7.233,1,4,-122.267193,37.837731
6,06001400600,06001,400600,400600,4006,19,997,315297,0,1707,77.91158878,0,315090.181,2423.258,7.233,1,5,-122.268593,37.844431
6,06001400600,06001,400600,400600,4006,19,997,315297,0,1707,77.91158878,0,315090.181,2423.258,7.233,1,6,-122.261893,37.845331
7,06001400700,06001,400700,400700,4007,19,996,852890,0,4451,210.75371778,0,852329.287,4285.905,19.567,1,1,-122.267193,37.837731
7,06001400700,06001,400700,400700,4007,19,996,852890,0,4451,210.75371778,0,852329.287,4285.905,19.567,1,2,-122.276293,37.836331
7,06001400700,06001,400700,400700,4007,19,996,852890,0,4451,210.75371778,0,852329.287,4285.905,19.567,1,3,-122.276793,37.836831
7,06001400700,06001,400700,400700,4007,19,996,852890,0,4451,210.75371778,0,852329.287,4285.905,19.567,1,4,-122.277493,37.843731
7,06001400700,06001,400700,400700,4007,19,996,852890,0,4451,210.75371778,0,852329.287,4285.905,19.567,1,5,-122.278093,37.847731
7,06001400700,06001,400700,400700,4007,19,996,852890,0,4451,210.75371778,0,852329.287,4285.905,19.567,1,6,-122.271593,37.846831
7,06001400700,06001,400700,400700,4007,19,996,852890,0,4451,210.75371778,0,852329.287,4285.905,19.567,1,7,-122.269593,37.847531
7,06001400700,06001,400700,400700,4007,19,996,852890,0,4451,210.75371778,0,852329.287,4285.905,19.567,1,8,-122.268593,37.844431
7,06001400700,06001,400700,400700,4007,19,996,852890,0,4451,210.75371778,0,852329.287,4285.905,19.567,1,9,-122.267193,37.837731
8,06001400800,06001,400800,400800,4008,19,993,726605,0,3368,179.54801335,0,726118.267,3869.305,16.669,1,1,-122.277493,37.843731
8,06001400800,06001,400800,400800,4008,19,993,726605,0,3368,179.54801335,0,726118.267,3869.305,16.669,1,2,-122.286093,37.839931
8,06001400800,06001,400800,400800,4008,19,993,726605,0,3368,179.54801335,0,726118.267,3869.305,16.669,1,3,-122.289393,37.849931
8,06001400800,06001,400800,400800,4008,19,993,726605,0,3368,179.54801335,0,726118.267,3869.305,16.669,1,4,-122.286593,37.850631
8,06001400800,06001,400800,400800,4008,19,993,726605,0,3368,179.54801335,0,726118.267,3869.305,16.669,1,5,-122.282193,37.847131
8,06001400800,06001,400800,400800,4008,19,993,726605,0,3368,179.54801335,0,726118.267,3869.305,16.669,1,6,-122.278093,37.847731
8,06001400800,06001,400800,400800,4008,19,993,726605,0,3368,179.54801335,0,726118.267,3869.305,16.669,1,7,-122.277493,37.843731
9,06001400900,06001,400900,400900,4009,19,992,431231,0,2456,106.5595053,0,430943.82,2819.685,9.893,1,1,-122.276793,37.836831
9,06001400900,06001,400900,400900,4009,19,992,431231,0,2456,106.5595053,0,430943.82,2819.685,9.893,1,2,-122.284993,37.836831
9,06001400900,06001,400900,400900,4009,19,992,431231,0,2456,106.5595053,0,430943.82,2819.685,9.893,1,3,-122.286093,37.839931
9,06001400900,06001,400900,400900,4009,19,992,431231,0,2456,106.5595053,0,430943.82,2819.685,9.893,1,4,-122.277493,37.843731
9,06001400900,06001,400900,400900,4009,19,992,431231,0,2456,106.5595053,0,430943.82,2819.685,9.893,1,5,-122.276793,37.836831
10,06001401000,06001,401000,401000,4010,18,977,1166661,0,5709,288.28822373,0,1165870.139,4440.256,26.765,1,1,-122.265993,37.837831
10,06001401000,06001,401000,401000,4010,18,977,1166661,0,5709,288.28822373,0,1165870.139,4440.256,26.765,1,2,-122.269193,37.824732
10,06001401000,06001,401000,401000,4010,18,977,1166661,0,5709,288.28822373,0,1165870.139,4440.256,26.765,1,3,-122.278955,37.826991
10,06001401000,06001,401000,401000,4010,18,977,1166661,0,5709,288.28822373,0,1165870.139,4440.256,26.765,1,4,-122.279093,37.827432
10,06001401000,06001,401000,401000,4010,18,977,1166661,0,5709,288.28822373,0,1165870.139,4440.256,26.765,1,5,-122.276293,37.836331
10,06001401000,06001,401000,401000,4010,18,977,1166661,0,5709,288.28822373,0,1165870.139,4440.256,26.765,1,6,-122.267193,37.837731
10,06001401000,06001,401000,401000,4010,18,977,1166661,0,5709,288.28822373,0,1165870.139,4440.256,26.765,1,7,-122.265993,37.837831
11,06001401100,06001,401100,401100,4011,18,976,880448,0,4007,217.56344817,0,879858.598,4332.206,20.199,1,1,-122.260193,37.836931
11,06001401100,06001,401100,401100,4011,18,976,880448,0,4007,217.56344817,0,879858.598,4332.206,20.199,1,2,-122.262193,37.823032
11,06001401100,06001,401100,401100,4011,18,976,880448,0,4007,217.56344817,0,879858.598,4332.206,20.199,1,3,-122.268739,37.824614
11,06001401100,06001,401100,401100,4011,18,976,880448,0,4007,217.56344817,0,879858.598,4332.206,20.199,1,4,-122.269193,37.824732
11,06001401100,06001,401100,401100,4011,18,976,880448,0,4007,217.56344817,0,879858.598,4332.206,20.199,1,5,-122.265993,37.837831
11,06001401100,06001,401100,401100,4011,18,976,880448,0,4007,217.56344817,0,879858.598,4332.206,20.199,1,6,-122.260193,37.836931
12,06001401200,06001,401200,401200,4012,18,975,660659,0,2432,163.25240117,0,660219.11,3937.261,15.157,1,1,-122.252893,37.834931
12,06001401200,06001,401200,401200,4012,18,975,660659,0,2432,163.25240117,0,660219.11,3937.261,15.157,1,2,-122.253093,37.834531
12,06001401200,06001,401200,401200,4012,18,975,660659,0,2432,163.25240117,0,660219.11,3937.261,15.157,1,3,-122.257393,37.827832
12,06001401200,06001,401200,401200,4012,18,975,660659,0,2432,163.25240117,0,660219.11,3937.261,15.157,1,4,-122.259293,37.824632
12,06001401200,06001,401200,401200,4012,18,975,660659,0,2432,163.25240117,0,660219.11,3937.261,15.157,1,5,-122.260693,37.822632
12,06001401200,06001,401200,401200,4012,18,975,660659,0,2432,163.25240117,0,660219.11,3937.261,15.157,1,6,-122.262193,37.823032
12,06001401200,06001,401200,401200,4012,18,975,660659,0,2432,163.25240117,0,660219.11,3937.261,15.157,1,7,-122.260193,37.836931
12,06001401200,06001,401200,401200,4012,18,975,660659,0,2432,163.25240117,0,660219.11,3937.261,15.157,1,8,-122.252893,37.834931
13,06001401300,06001,401300,401300,4013,18,979,839208,0,2810,207.3728218,0,838646.59,4096.553,19.253,1,1,-122.260693,37.822632
13,06001401300,06001,401300,401300,4013,18,979,839208,0,2810,207.3728218,0,838646.59,4096.553,19.253,1,2,-122.267393,37.811832
13,06001401300,06001,401300,401300,4013,18,979,839208,0,2810,207.3728218,0,838646.59,4096.553,19.253,1,3,-122.273293,37.812732
13,06001401300,06001,401300,401300,4013,18,979,839208,0,2810,207.3728218,0,838646.59,4096.553,19.253,1,4,-122.273993,37.812832
13,06001401300,06001,401300,401300,4013,18,979,839208,0,2810,207.3728218,0,838646.59,4096.553,19.253,1,5,-122.268739,37.824614
13,06001401300,06001,401300,401300,4013,18,979,839208,0,2810,207.3728218,0,838646.59,4096.553,19.253,1,6,-122.262193,37.823032
13,06001401300,06001,401300,401300,4013,18,979,839208,0,2810,207.3728218,0,838646.59,4096.553,19.253,1,7,-122.260693,37.822632
14,06001401400,06001,401400,401400,4014,18,978,755108,0,4765,186.59125834,0,754607.875,4006.902,17.323,1,1,-122.268739,37.824614
14,06001401400,06001,401400,401400,4014,18,978,755108,0,4765,186.59125834,0,754607.875,4006.902,17.323,1,2,-122.273993,37.812832
14,06001401400,06001,401400,401400,4014,18,978,755108,0,4765,186.59125834,0,754607.875,4006.902,17.323,1,3,-122.274493,37.813032
14,06001401400,06001,401400,401400,4014,18,978,755108,0,4765,186.59125834,0,754607.875,4006.902,17.323,1,4,-122.276536,37.819148
14,06001401400,06001,401400,401400,4014,18,978,755108,0,4765,186.59125834,0,754607.875,4006.902,17.323,1,5,-122.278955,37.826991
14,06001401400,06001,401400,401400,4014,18,978,755108,0,4765,186.59125834,0,754607.875,4006.902,17.323,1,6,-122.269193,37.824732
14,06001401400,06001,401400,401400,4014,18,978,755108,0,4765,186.59125834,0,754607.875,4006.902,17.323,1,7,-122.268739,37.824614
15,06001401500,06001,401500,401500,4015,18,990,468490,0,2413,115.7664051,0,468179.948,2934.009,10.748,1,1,-122.276536,37.819148
15,06001401500,06001,401500,401500,4015,18,990,468490,0,2413,115.7664051,0,468179.948,2934.009,10.748,1,2,-122.286493,37.821532
15,06001401500,06001,401500,401500,4015,18,990,468490,0,2413,115.7664051,0,468179.948,2934.009,10.748,1,3,-122.281293,37.828032
15,06001401500,06001,401500,401500,4015,18,990,468490,0,2413,115.7664051,0,468179.948,2934.009,10.748,1,4,-122.279093,37.827432
15,06001401500,06001,401500,401500,4015,18,990,468490,0,2413,115.7664051,0,468179.948,2934.009,10.748,1,5,-122.278955,37.826991
15,06001401500,06001,401500,401500,4015,18,990,468490,0,2413,115.7664051,0,468179.948,2934.009,10.748,1,6,-122.276536,37.819148
16,06001401600,06001,401600,401600,4016,18,989,633361,0,1933,156.50691818,0,632937.523,3638.785,14.53,1,1,-122.274493,37.813032
16,06001401600,06001,401600,401600,4016,18,989,633361,0,1933,156.50691818,0,632937.523,3638.785,14.53,1,2,-122.279093,37.814632
16,06001401600,06001,401600,401600,4016,18,989,633361,0,1933,156.50691818,0,632937.523,3638.785,14.53,1,3,-122.284493,37.815832
16,06001401600,06001,401600,401600,4016,18,989,633361,0,1933,156.50691818,0,632937.523,3638.785,14.53,1,4,-122.289893,37.817132
16,06001401600,06001,401600,401600,4016,18,989,633361,0,1933,156.50691818,0,632937.523,3638.785,14.53,1,5,-122.286493,37.821532
16,06001401600,06001,401600,401600,4016,18,989,633361,0,1933,156.50691818,0,632937.523,3638.785,14.53,1,6,-122.276536,37.819148
16,06001401600,06001,401600,401600,4016,18,989,633361,0,1933,156.50691818,0,632937.523,3638.785,14.53,1,7,-122.274493,37.813032
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,1,-122.281293,37.828032
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,2,-122.286493,37.821532
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,3,-122.289893,37.817132
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,4,-122.293693,37.811532
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,5,-122.297793,37.813432
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,6,-122.302693,37.807032
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,7,-122.333394,37.810332
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,8,-122.322494,37.810432
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,9,-122.313393,37.819332
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,10,-122.308693,37.819132
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,11,-122.308493,37.821132
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,12,-122.312493,37.822232
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,13,-122.319194,37.819032
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,14,-122.319194,37.821732
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,15,-122.329194,37.821832
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,16,-122.320694,37.824232
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,17,-122.314294,37.829432
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,18,-122.309193,37.827332
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,19,-122.299793,37.828232
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,20,-122.299793,37.830632
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,21,-122.295393,37.829432
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,22,-122.297793,37.832632
17,06001401700,06001,401700,401700,4017,18,988,5893809,10694655,1878,1456.3919833,2642.706916,5889723.094,17100.54,135.209,1,23,-122.281293,37.828032
18,06001401800,06001,401800,401800,4018,18,987,301564,0,1953,74.518090431,0,301361.389,2385.051,6.918,1,1,-122.293693,37.811532
18,06001401800,06001,401800,401800,4018,18,987,301564,0,1953,74.518090431,0,301361.389,2385.051,6.918,1,2,-122.298393,37.806232
18,06001401800,06001,401800,401800,4018,18,987,301564,0,1953,74.518090431,0,301361.389,2385.051,6.918,1,3,-122.302693,37.807032
18,06001401800,06001,401800,401800,4018,18,987,301564,0,1953,74.518090431,0,301361.389,2385.051,6.918,1,4,-122.297793,37.813432
18,06001401800,06001,401800,401800,4018,18,987,301564,0,1953,74.518090431,0,301361.389,2385.051,6.918,1,5,-122.293693,37.811532
19,06001401900,06001,401900,401900,4019,18,965,4430134,1362255,759,1094.7099987,336.62055577,4427061.512,12082.079,101.631,1,1,-122.288893,37.803532
19,06001401900,06001,401900,401900,4019,18,965,4430134,1362255,759,1094.7099987,336.62055577,4427061.512,12082.079,101.631,1,2,-122.291093,37.799633
19,06001401900,06001,401900,401900,4019,18,965,4430134,1362255,759,1094.7099987,336.62055577,4427061.512,12082.079,101.631,1,3,-122.312393,37.795333
19,06001401900,06001,401900,401900,4019,18,965,4430134,1362255,759,1094.7099987,336.62055577,4427061.512,12082.079,101.631,1,4,-122.331994,37.800533
19,06001401900,06001,401900,401900,4019,18,965,4430134,1362255,759,1094.7099987,336.62055577,4427061.512,12082.079,101.631,1,5,-122.327294,37.801333
19,06001401900,06001,401900,401900,4019,18,965,4430134,1362255,759,1094.7099987,336.62055577,4427061.512,12082.079,101.631,1,6,-122.325194,37.806933
19,06001401900,06001,401900,401900,4019,18,965,4430134,1362255,759,1094.7099987,336.62055577,4427061.512,12082.079,101.631,1,7,-122.328394,37.807732
19,06001401900,06001,401900,401900,4019,18,965,4430134,1362255,759,1094.7099987,336.62055577,4427061.512,12082.079,101.631,1,8,-122.339994,37.802933
19,06001401900,06001,401900,401900,4019,18,965,4430134,1362255,759,1094.7099987,336.62055577,4427061.512,12082.079,101.631,1,9,-122.341494,37.804733
19,06001401900,06001,401900,401900,4019,18,965,4430134,1362255,759,1094.7099987,336.62055577,4427061.512,12082.079,101.631,1,10,-122.333394,37.810332
19,06001401900,06001,401900,401900,4019,18,965,4430134,1362255,759,1094.7099987,336.62055577,4427061.512,12082.079,101.631,1,11,-122.302693,37.807032
19,06001401900,06001,401900,401900,4019,18,965,4430134,1362255,759,1094.7099987,336.62055577,4427061.512,12082.079,101.631,1,12,-122.298393,37.806232
19,06001401900,06001,401900,401900,4019,18,965,4430134,1362255,759,1094.7099987,336.62055577,4427061.512,12082.079,101.631,1,13,-122.293693,37.805432
19,06001401900,06001,401900,401900,4019,18,965,4430134,1362255,759,1094.7099987,336.62055577,4427061.512,12082.079,101.631,1,14,-122.288893,37.803532
20,06001402000,06001,402000,402000,4020,18,966,1128927,472370,28,278.96394887,116.72517402,1128148.772,7206.835,25.899,1,1,-122.279993,37.800832
20,06001402000,06001,402000,402000,4020,18,966,1128927,472370,28,278.96394887,116.72517402,1128148.772,7206.835,25.899,1,2,-122.283161,37.795837
20,06001402000,06001,402000,402000,4020,18,966,1128927,472370,28,278.96394887,116.72517402,1128148.772,7206.835,25.899,1,3,-122.289542,37.797471
20,06001402000,06001,402000,402000,4020,18,966,1128927,472370,28,278.96394887,116.72517402,1128148.772,7206.835,25.899,1,4,-122.29068,37.795173
20,06001402000,06001,402000,402000,4020,18,966,1128927,472370,28,278.96394887,116.72517402,1128148.772,7206.835,25.899,1,5,-122.291729,37.79676
20,06001402000,06001,402000,402000,4020,18,966,1128927,472370,28,278.96394887,116.72517402,1128148.772,7206.835,25.899,1,6,-122.296192,37.79415
20,06001402000,06001,402000,402000,4020,18,966,1128927,472370,28,278.96394887,116.72517402,1128148.772,7206.835,25.899,1,7,-122.312393,37.795333
20,06001402000,06001,402000,402000,4020,18,966,1128927,472370,28,278.96394887,116.72517402,1128148.772,7206.835,25.899,1,8,-122.291093,37.799633
20,06001402000,06001,402000,402000,4020,18,966,1128927,472370,28,278.96394887,116.72517402,1128148.772,7206.835,25.899,1,9,-122.288893,37.803532
20,06001402000,06001,402000,402000,4020,18,966,1128927,472370,28,278.96394887,116.72517402,1128148.772,7206.835,25.899,1,10,-122.283593,37.802232
20,06001402000,06001,402000,402000,4020,18,966,1128927,472370,28,278.96394887,116.72517402,1128148.772,7206.835,25.899,1,11,-122.279993,37.800832
21,06001402100,06001,402100,402100,4021,18,985,274456,0,1161,67.819557465,0,274269.904,2103.532,6.296,1,1,-122.286993,37.808632
21,06001402100,06001,402100,402100,4021,18,985,274456,0,1161,67.819557465,0,274269.904,2103.532,6.296,1,2,-122.288893,37.803532
21,06001402100,06001,402100,402100,4021,18,985,274456,0,1161,67.819557465,0,274269.904,2103.532,6.296,1,3,-122.293693,37.805432
21,06001402100,06001,402100,402100,4021,18,985,274456,0,1161,67.819557465,0,274269.904,2103.532,6.296,1,4,-122.292693,37.809632
21,06001402100,06001,402100,402100,4021,18,985,274456,0,1161,67.819557465,0,274269.904,2103.532,6.296,1,5,-122.286993,37.808632
22,06001402200,06001,402200,402200,4022,18,986,273219,0,1844,67.513888095,0,273035.879,3228.043,6.268,1,1,-122.289893,37.817132
22,06001402200,06001,402200,402200,4022,18,986,273219,0,1844,67.513888095,0,273035.879,3228.043,6.268,1,2,-122.292693,37.809632
22,06001402200,06001,402200,402200,4022,18,986,273219,0,1844,67.513888095,0,273035.879,3228.043,6.268,1,3,-122.293693,37.805432
22,06001402200,06001,402200,402200,4022,18,986,273219,0,1844,67.513888095,0,273035.879,3228.043,6.268,1,4,-122.298393,37.806232
22,06001402200,06001,402200,402200,4022,18,986,273219,0,1844,67.513888095,0,273035.879,3228.043,6.268,1,5,-122.293693,37.811532
22,06001402200,06001,402200,402200,4022,18,986,273219,0,1844,67.513888095,0,273035.879,3228.043,6.268,1,6,-122.289893,37.817132
23,06001402300,06001,402300,402300,4023,18,984,420643,0,453,103.9431534,0,420357.958,2740.319,9.65,1,1,-122.284493,37.815832
23,06001402300,06001,402300,402300,4023,18,984,420643,0,453,103.9431534,0,420357.958,2740.319,9.65,1,2,-122.286493,37.810132
23,06001402300,06001,402300,402300,4023,18,984,420643,0,453,103.9431534,0,420357.958,2740.319,9.65,1,3,-122.286993,37.808632
23,06001402300,06001,402300,402300,4023,18,984,420643,0,453,103.9431534,0,420357.958,2740.319,9.65,1,4,-122.292693,37.809632
23,06001402300,06001,402300,402300,4023,18,984,420643,0,453,103.9431534,0,420357.958,2740.319,9.65,1,5,-122.289893,37.817132
23,06001402300,06001,402300,402300,4023,18,984,420643,0,453,103.9431534,0,420357.958,2740.319,9.65,1,6,-122.284493,37.815832
24,06001402400,06001,402400,402400,4024,18,983,325496,0,2588,80.431816673,0,325280.461,2321.094,7.467,1,1,-122.279093,37.814632
24,06001402400,06001,402400,402400,4024,18,983,325496,0,2588,80.431816673,0,325280.461,2321.094,7.467,1,2,-122.281393,37.808732
24,06001402400,06001,402400,402400,4024,18,983,325496,0,2588,80.431816673,0,325280.461,2321.094,7.467,1,3,-122.286493,37.810132
24,06001402400,06001,402400,402400,4024,18,983,325496,0,2588,80.431816673,0,325280.461,2321.094,7.467,1,4,-122.284493,37.815832
24,06001402400,06001,402400,402400,4024,18,983,325496,0,2588,80.431816673,0,325280.461,2321.094,7.467,1,5,-122.279093,37.814632
