coefficient_name,value,constrain
coef_2_cars_2AV_util_av_asc_20pct,-2.49135274045718,F
coef_2_cars_2AV_util_av_asc_25pct,-1.6522592015752,F
coef_2_cars_2AV_util_av_asc_30pct,-1.44605790156595,F
coef_2_cars_2AV_util_av_asc_3pct,-999,F
coef_2_cars_2AV_util_av_asc_5pct,-4.63177161858074,F
coef_2_cars_2AV_util_av_asc_75pct,2.31892013755619,F
coef_2_cars_2AV_util_av_asc_95pct,2.70641961070564,F
coef_2_cars_2AV_util_av_asc_income_100k_up,1,F
coef_2_cars_2AV_util_av_asc_income_under_50k,-1,F
coef_2_cars_2AV_util_av_auto_time_per_worker,0.25,F
coef_2_cars_2AV_util_density_0_10_no_workers,-0.2028,F
coef_2_cars_2AV_util_density_0_10_workers,-0.2028,F
coef_2_cars_2AV_util_density_10_up_no_workers,-0.1106,F
coef_2_cars_2AV_util_density_10_up_workers,-0.1106,F
coef_2_cars_2AV_util_drivers_2,3.07730250432,F
coef_2_cars_2AV_util_drivers_3,3.54012065488,F
coef_2_cars_2AV_util_drivers_4_up,6.36624538311,F
coef_2_cars_2AV_util_hh_income_0_30k,0.0540158228943,F
coef_2_cars_2AV_util_hh_income_30_75k,0.00828261231255,F
coef_2_cars_2AV_util_hh_income_75k_up,0.00828261231255,F
coef_2_cars_2AV_util_num_workers_clip_3,0.293646762176,F
coef_2_cars_2AV_util_persons_16_17,-0.881009827046,F
coef_2_cars_2AV_util_persons_18_24,-1.00954734811,F
coef_2_cars_2AV_util_persons_25_34,-0.484880400528,F
coef_2_cars_2AV_util_presence_children_0_4,0.7627,F
coef_2_cars_2AV_util_presence_children_5_17,0.2936,F
coef_2_cars_2AV_util_retail_auto_no_workers,0.0626,F
coef_2_cars_2AV_util_retail_auto_workers,0.1646,F
coef_2_cars_2AV_util_retail_non_motor_no_workers,-0.03,F
coef_2_cars_2AV_util_retail_non_motor_workers,-0.03,F
coef_2_cars_2AV_util_retail_transit_no_workers,-0.3053,F
coef_2_cars_2AV_util_retail_transit_workers,-0.5117,F
coef_2_cars_2HV_util_asc,-1.28461271419463,F
coef_2_cars_2HV_util_asc_marin,-0.167704323771932,F
coef_2_cars_2HV_util_asc_napa,-0.385241677100034,F
coef_2_cars_2HV_util_asc_san_francisco,0.583644426328998,F
coef_2_cars_2HV_util_asc_santa_clara,0.284630372475565,F
coef_2_cars_2HV_util_asc_solano,-0.385241677100034,F
coef_2_cars_2HV_util_asc_sonoma,-0.385241677100034,F
coef_2_cars_2HV_util_auto_time_saving_per_worker,0.6142,F
coef_2_cars_2HV_util_av_asc_100pct,-999,F
coef_2_cars_2HV_util_density_0_10_no_workers,-0.2028,F
coef_2_cars_2HV_util_density_0_10_workers,-0.2028,F
coef_2_cars_2HV_util_density_10_up_no_workers,-0.1106,F
coef_2_cars_2HV_util_density_10_up_workers,-0.1106,F
coef_2_cars_2HV_util_drivers_2,3.07730250432,F
coef_2_cars_2HV_util_drivers_3,3.54012065488,F
coef_2_cars_2HV_util_drivers_4_up,6.36624538311,F
coef_2_cars_2HV_util_hh_income_0_30k,0.0540158228943,F
coef_2_cars_2HV_util_hh_income_30_75k,0.00828261231255,F
coef_2_cars_2HV_util_hh_income_75k_up,0.00828261231255,F
coef_2_cars_2HV_util_num_workers_clip_3,0.293646762176,F
coef_2_cars_2HV_util_persons_16_17,-0.881009827046,F
coef_2_cars_2HV_util_persons_18_24,-1.00954734811,F
coef_2_cars_2HV_util_persons_25_34,-0.484880400528,F
coef_2_cars_2HV_util_presence_children_0_4,0.7627,F
coef_2_cars_2HV_util_presence_children_5_17,0.2936,F
coef_2_cars_2HV_util_retail_auto_no_workers,0.0626,F
coef_2_cars_2HV_util_retail_auto_workers,0.1646,F
coef_2_cars_2HV_util_retail_non_motor_no_workers,-0.03,F
coef_2_cars_2HV_util_retail_non_motor_workers,-0.03,F
coef_2_cars_2HV_util_retail_transit_no_workers,-0.3053,F
coef_2_cars_2HV_util_retail_transit_workers,-0.5117,F
coef_3_cars_1HV2AV_util_asc,-3.40792991757065,F
coef_3_cars_1HV2AV_util_asc_marin,-0.142486552641334,F
coef_3_cars_1HV2AV_util_asc_napa,-0.198956773321914,F
coef_3_cars_1HV2AV_util_asc_san_francisco,0.415966574728975,F
coef_3_cars_1HV2AV_util_asc_santa_clara,0.308194754626118,F
coef_3_cars_1HV2AV_util_asc_solano,-0.198956773321914,F
coef_3_cars_1HV2AV_util_asc_sonoma,-0.198956773321914,F
coef_3_cars_1HV2AV_util_auto_time_saving_per_worker,0.5705,F
coef_3_cars_1HV2AV_util_av_asc_0pct,-999,F
coef_3_cars_1HV2AV_util_av_asc_100pct,-999,F
coef_3_cars_1HV2AV_util_av_asc_10pct,-3.33074924522391,F
coef_3_cars_1HV2AV_util_av_asc_15pct,-2.85397595947298,F
coef_3_cars_1HV2AV_util_av_asc_20pct,-2.6330742992494,F
coef_3_cars_1HV2AV_util_av_asc_25pct,-1.90042938797113,F
coef_3_cars_1HV2AV_util_av_asc_30pct,-1.79934820049875,F
coef_3_cars_1HV2AV_util_av_asc_3pct,-999,F
coef_3_cars_1HV2AV_util_av_asc_5pct,-4.84340367667741,F
coef_3_cars_1HV2AV_util_av_asc_75pct,1.06385522323572,F
coef_3_cars_1HV2AV_util_av_asc_95pct,1.57305928523965,F
coef_3_cars_1HV2AV_util_av_asc_income_100k_up,1,F
coef_3_cars_1HV2AV_util_av_asc_income_under_50k,-1,F
coef_3_cars_1HV2AV_util_av_auto_time_per_worker,0.25,F
coef_3_cars_1HV2AV_util_density_0_10_no_workers,-0.3654,F
coef_3_cars_1HV2AV_util_density_0_10_workers,-0.3654,F
coef_3_cars_1HV2AV_util_density_10_up_no_workers,-0.1766,F
coef_3_cars_1HV2AV_util_density_10_up_workers,-0.1766,F
coef_3_cars_1HV2AV_util_drivers_2,3.19618253206,F
coef_3_cars_1HV2AV_util_drivers_3,5.51313083872,F
coef_3_cars_1HV2AV_util_drivers_4_up,8.5147651012,F
coef_3_cars_1HV2AV_util_hh_income_0_30k,0.0559167379724,F
coef_3_cars_1HV2AV_util_hh_income_30_75k,0.0110160137895,F
coef_3_cars_1HV2AV_util_hh_income_75k_up,0.0110160137895,F
coef_3_cars_1HV2AV_util_num_workers_clip_3,0.638857363058,F
coef_3_cars_1HV2AV_util_persons_16_17,-1.73134706307,F
coef_3_cars_1HV2AV_util_persons_18_24,-1.01071553778,F
coef_3_cars_1HV2AV_util_persons_25_34,-0.859621567176,F
coef_3_cars_1HV2AV_util_presence_children_0_4,0.7627,F
coef_3_cars_1HV2AV_util_presence_children_5_17,0.4769,F
coef_3_cars_1HV2AV_util_retail_auto_no_workers,0.0626,F
coef_3_cars_1HV2AV_util_retail_auto_workers,0.1646,F
coef_3_cars_1HV2AV_util_retail_non_motor_no_workers,-0.03,F
coef_3_cars_1HV2AV_util_retail_non_motor_workers,-0.03,F
coef_3_cars_1HV2AV_util_retail_transit_no_workers,-0.3053,F
coef_3_cars_1HV2AV_util_retail_transit_workers,-0.5117,F
coef_3_cars_2HV1AV_util_asc,-3.40792991757065,F
coef_3_cars_2HV1AV_util_asc_marin,-0.142486552641334,F
coef_3_cars_2HV1AV_util_asc_napa,-0.198956773321914,F
coef_3_cars_2HV1AV_util_asc_san_francisco,0.415966574728975,F
coef_3_cars_2HV1AV_util_asc_santa_clara,0.308194754626118,F
coef_3_cars_2HV1AV_util_asc_solano,-0.198956773321914,F
coef_3_cars_2HV1AV_util_asc_sonoma,-0.198956773321914,F
coef_3_cars_2HV1AV_util_auto_time_saving_per_worker,0.5705,F
coef_3_cars_2HV1AV_util_av_asc_0pct,-999,F
coef_3_cars_2HV1AV_util_av_asc_100pct,-999,F
coef_3_cars_2HV1AV_util_av_asc_10pct,-3.31768127182968,F
coef_3_cars_2HV1AV_util_av_asc_15pct,-2.55990438271959,F
coef_3_cars_2HV1AV_util_av_asc_20pct,-5.13682695114206,F
coef_3_cars_2HV1AV_util_av_asc_25pct,-1.0443506044994,F
coef_3_cars_2HV1AV_util_av_asc_30pct,-1.72247779970991,F
coef_3_cars_2HV1AV_util_av_asc_3pct,-1.34999795327042,F
coef_3_cars_2HV1AV_util_av_asc_5pct,-3.69041609112242,F
coef_3_cars_2HV1AV_util_av_asc_75pct,0.198000644813575,F
coef_3_cars_2HV1AV_util_av_asc_95pct,-1.22331829347322,F
coef_3_cars_2HV1AV_util_av_asc_income_100k_up,1,F
coef_3_cars_2HV1AV_util_av_asc_income_under_50k,-1,F
coef_3_cars_2HV1AV_util_av_auto_time_per_worker,0.25,F
coef_3_cars_2HV1AV_util_density_0_10_no_workers,-0.3654,F
coef_3_cars_2HV1AV_util_density_0_10_workers,-0.3654,F
coef_3_cars_2HV1AV_util_density_10_up_no_workers,-0.1766,F
coef_3_cars_2HV1AV_util_density_10_up_workers,-0.1766,F
coef_3_cars_2HV1AV_util_drivers_2,3.19618253206,F
coef_3_cars_2HV1AV_util_drivers_3,5.51313083872,F
coef_3_cars_2HV1AV_util_drivers_4_up,8.5147651012,F
coef_3_cars_2HV1AV_util_hh_income_0_30k,0.0559167379724,F
coef_3_cars_2HV1AV_util_hh_income_30_75k,0.0110160137895,F
coef_3_cars_2HV1AV_util_hh_income_75k_up,0.0110160137895,F
coef_3_cars_2HV1AV_util_num_workers_clip_3,0.638857363058,F
coef_3_cars_2HV1AV_util_persons_16_17,-1.73134706307,F
coef_3_cars_2HV1AV_util_persons_18_24,-1.01071553778,F
coef_3_cars_2HV1AV_util_persons_25_34,-0.859621567176,F
coef_3_cars_2HV1AV_util_presence_children_0_4,0.7627,F
coef_3_cars_2HV1AV_util_presence_children_5_17,0.4769,F
coef_3_cars_2HV1AV_util_retail_auto_no_workers,0.0626,F
coef_3_cars_2HV1AV_util_retail_auto_workers,0.1646,F
coef_3_cars_2HV1AV_util_retail_non_motor_no_workers,-0.03,F
coef_3_cars_2HV1AV_util_retail_non_motor_workers,-0.03,F
coef_3_cars_2HV1AV_util_retail_transit_no_workers,-0.3053,F
coef_3_cars_2HV1AV_util_retail_transit_workers,-0.5117,F
coef_3_cars_3AV_util_asc,-3.40792991757065,F
coef_3_cars_3AV_util_asc_marin,-0.142486552641334,F
coef_3_cars_3AV_util_asc_napa,-0.198956773321914,F
coef_3_cars_3AV_util_asc_san_francisco,0.415966574728975,F
coef_3_cars_3AV_util_asc_santa_clara,0.308194754626118,F
coef_3_cars_3AV_util_asc_solano,-0.198956773321914,F
coef_3_cars_3AV_util_asc_sonoma,-0.198956773321914,F
coef_3_cars_3AV_util_auto_time_saving_per_worker,0.5705,F
coef_3_cars_3AV_util_av_asc_0pct,-999,F
coef_3_cars_3AV_util_av_asc_10pct,-3.30794360088091,F
coef_3_cars_3AV_util_av_asc_15pct,-2.59655836153333,F
coef_3_cars_3AV_util_av_asc_20pct,-1.57336168217951,F
coef_3_cars_3AV_util_av_asc_25pct,-1.17378788283818,F
coef_3_cars_3AV_util_av_asc_30pct,-1.80001186724358,F
coef_3_cars_3AV_util_av_asc_3pct,-999,F
coef_3_cars_3AV_util_av_asc_5pct,-4.49676425653819,F
coef_3_cars_3AV_util_av_asc_75pct,1.76297695969168,F
coef_3_cars_3AV_util_av_asc_95pct,2.26778291822633,F
coef_3_cars_3AV_util_av_asc_income_100k_up,1,F
coef_3_cars_3AV_util_av_asc_income_under_50k,-1,F
coef_3_cars_3AV_util_av_auto_time_per_worker,0.25,F
coef_3_cars_3AV_util_density_0_10_no_workers,-0.3654,F
coef_3_cars_3AV_util_density_0_10_workers,-0.3654,F
coef_3_cars_3AV_util_density_10_up_no_workers,-0.1766,F
coef_3_cars_3AV_util_density_10_up_workers,-0.1766,F
coef_3_cars_3AV_util_drivers_2,3.19618253206,F
coef_3_cars_3AV_util_drivers_3,5.51313083872,F
coef_3_cars_3AV_util_drivers_4_up,8.5147651012,F
coef_3_cars_3AV_util_hh_income_0_30k,0.0559167379724,F
coef_3_cars_3AV_util_hh_income_30_75k,0.0110160137895,F
coef_3_cars_3AV_util_hh_income_75k_up,0.0110160137895,F
coef_3_cars_3AV_util_num_workers_clip_3,0.638857363058,F
coef_3_cars_3AV_util_persons_16_17,-1.73134706307,F
coef_3_cars_3AV_util_persons_18_24,-1.01071553778,F
coef_3_cars_3AV_util_persons_25_34,-0.859621567176,F
coef_3_cars_3AV_util_presence_children_0_4,0.7627,F
coef_3_cars_3AV_util_presence_children_5_17,0.4769,F
coef_3_cars_3AV_util_retail_auto_no_workers,0.0626,F
coef_3_cars_3AV_util_retail_auto_workers,0.1646,F
coef_3_cars_3AV_util_retail_non_motor_no_workers,-0.03,F
coef_3_cars_3AV_util_retail_non_motor_workers,-0.03,F
coef_3_cars_3AV_util_retail_transit_no_workers,-0.3053,F
coef_3_cars_3AV_util_retail_transit_workers,-0.5117,F
coef_3_cars_3HV_util_asc,-3.40792991757065,F
coef_3_cars_3HV_util_asc_marin,-0.142486552641334,F
coef_3_cars_3HV_util_asc_napa,-0.198956773321914,F
coef_3_cars_3HV_util_asc_san_francisco,0.415966574728975,F
coef_3_cars_3HV_util_asc_santa_clara,0.308194754626118,F
coef_3_cars_3HV_util_asc_solano,-0.198956773321914,F
coef_3_cars_3HV_util_asc_sonoma,-0.198956773321914,F
coef_3_cars_3HV_util_auto_time_saving_per_worker,0.5705,F
coef_3_cars_3HV_util_av_asc_100pct,-999,F
coef_3_cars_3HV_util_density_0_10_no_workers,-0.3654,F
coef_3_cars_3HV_util_density_0_10_workers,-0.3654,F
coef_3_cars_3HV_util_density_10_up_no_workers,-0.1766,F
coef_3_cars_3HV_util_density_10_up_workers,-0.1766,F
coef_3_cars_3HV_util_drivers_2,3.19618253206,F
coef_3_cars_3HV_util_drivers_3,5.51313083872,F
coef_3_cars_3HV_util_drivers_4_up,8.5147651012,F
coef_3_cars_3HV_util_hh_income_0_30k,0.0559167379724,F
coef_3_cars_3HV_util_hh_income_30_75k,0.0110160137895,F
coef_3_cars_3HV_util_hh_income_75k_up,0.0110160137895,F
coef_3_cars_3HV_util_num_workers_clip_3,0.638857363058,F
coef_3_cars_3HV_util_persons_16_17,-1.73134706307,F
coef_3_cars_3HV_util_persons_18_24,-1.01071553778,F
coef_3_cars_3HV_util_persons_25_34,-0.859621567176,F
coef_3_cars_3HV_util_presence_children_0_4,0.7627,F
coef_3_cars_3HV_util_presence_children_5_17,0.4769,F
coef_3_cars_3HV_util_retail_auto_no_workers,0.0626,F
coef_3_cars_3HV_util_retail_auto_workers,0.1646,F
coef_3_cars_3HV_util_retail_non_motor_no_workers,-0.03,F
coef_3_cars_3HV_util_retail_non_motor_workers,-0.03,F
coef_3_cars_3HV_util_retail_transit_no_workers,-0.3053,F
coef_3_cars_3HV_util_retail_transit_workers,-0.5117,F
coef_4plus_cars_4HV_util_asc,-5.37510200919632,F
coef_4plus_cars_4HV_util_asc_marin,-0.138556743917657,F
coef_4plus_cars_4HV_util_asc_napa,-0.0411770763626186,F
coef_4plus_cars_4HV_util_asc_san_francisco,-0.152306623880388,F
coef_4plus_cars_4HV_util_asc_santa_clara,0.307403732777255,F
coef_4plus_cars_4HV_util_asc_solano,-0.0411770763626186,F
coef_4plus_cars_4HV_util_asc_sonoma,-0.0411770763626186,F
coef_4plus_cars_4HV_util_auto_time_saving_per_worker,0.7693,F
coef_4plus_cars_4HV_util_av_asc_100pct,-999,F
coef_4plus_cars_4HV_util_av_asc_10pct,0.671116000688776,F
coef_4plus_cars_4HV_util_av_asc_15pct,0.532094474871335,F
coef_4plus_cars_4HV_util_av_asc_20pct,0.534165372503324,F
coef_4plus_cars_4HV_util_av_asc_25pct,0.254051423236453,F
coef_4plus_cars_4HV_util_av_asc_30pct,1.02690639812682,F
coef_4plus_cars_4HV_util_av_asc_3pct,1.72270585002011,F
coef_4plus_cars_4HV_util_av_asc_5pct,0.148091584155448,F
coef_4plus_cars_4HV_util_av_asc_75pct,2.38192105949993,F
coef_4plus_cars_4HV_util_av_asc_95pct,-999,F
coef_4plus_cars_4HV_util_density_0_10_no_workers,-0.3654,F
coef_4plus_cars_4HV_util_density_0_10_workers,-0.3654,F
coef_4plus_cars_4HV_util_density_10_up_no_workers,-0.1766,F
coef_4plus_cars_4HV_util_density_10_up_workers,-0.1766,F
coef_4plus_cars_4HV_util_drivers_2,2.66160003793,F
coef_4plus_cars_4HV_util_drivers_3,5.2080344851,F
coef_4plus_cars_4HV_util_drivers_4_up,9.58067334579,F
coef_4plus_cars_4HV_util_hh_income_0_30k,0.0619480692735,F
coef_4plus_cars_4HV_util_hh_income_30_75k,0.01466905833,F
coef_4plus_cars_4HV_util_hh_income_75k_up,0.01466905833,F
coef_4plus_cars_4HV_util_num_workers_clip_3,0.879726345464,F
coef_4plus_cars_4HV_util_persons_16_17,-1.73134706307,F
coef_4plus_cars_4HV_util_persons_18_24,-1.01071553778,F
coef_4plus_cars_4HV_util_persons_25_34,-0.859621567176,F
coef_4plus_cars_4HV_util_presence_children_0_4,0.7627,F
coef_4plus_cars_4HV_util_presence_children_5_17,0.4769,F
coef_4plus_cars_4HV_util_retail_auto_no_workers,0.0626,F
coef_4plus_cars_4HV_util_retail_auto_workers,0.1646,F
coef_4plus_cars_4HV_util_retail_non_motor_no_workers,-0.03,F
coef_4plus_cars_4HV_util_retail_non_motor_workers,-0.03,F
coef_4plus_cars_4HV_util_retail_transit_no_workers,-0.3053,F
coef_4plus_cars_4HV_util_retail_transit_workers,-0.5117,F
