"source","estimate","dimension_01_name","dimension_01_value","dimension_02_name","dimension_02_value","estimate_name","estimate_value"
"CHTS","Number of At-Work tours by person type and duration","Person Type","Full-time worker","Duration in Hours","1","Number of Tours",206063.492474875
"CHTS","Number of At-Work tours by person type and duration","Person Type","Full-time worker","Duration in Hours","2","Number of Tours",150484.841994318
"CHTS","Number of At-Work tours by person type and duration","Person Type","Full-time worker","Duration in Hours","3","Number of Tours",34707.6003758001
"CHTS","Number of At-Work tours by person type and duration","Person Type","Full-time worker","Duration in Hours","4","Number of Tours",5013.54004902881
"CHTS","Number of At-Work tours by person type and duration","Person Type","Full-time worker","Duration in Hours","5","Number of Tours",4443.35426387578
"CHTS","Number of At-Work tours by person type and duration","Person Type","Full-time worker","Duration in Hours","6","Number of Tours",1054.83632071477
"CHTS","Number of At-Work tours by person type and duration","Person Type","Full-time worker","Duration in Hours","7","Number of Tours",1312.15841804341
"CHTS","Number of At-Work tours by person type and duration","Person Type","Full-time worker","Duration in Hours","8","Number of Tours",108.850089559423
"CHTS","Number of At-Work tours by person type and duration","Person Type","Full-time worker","Duration in Hours","9","Number of Tours",64.5958862483291
"CHTS","Number of At-Work tours by person type and duration","Person Type","Full-time worker","Duration in Hours","11","Number of Tours",108.306412746474
"CHTS","Number of At-Work tours by person type and duration","Person Type","Part-time worker","Duration in Hours","1","Number of Tours",32199.3722314365
"CHTS","Number of At-Work tours by person type and duration","Person Type","Part-time worker","Duration in Hours","2","Number of Tours",22619.1785024945
"CHTS","Number of At-Work tours by person type and duration","Person Type","Part-time worker","Duration in Hours","3","Number of Tours",10166.3968073101
"CHTS","Number of At-Work tours by person type and duration","Person Type","Part-time worker","Duration in Hours","4","Number of Tours",658.898634029667
"CHTS","Number of At-Work tours by person type and duration","Person Type","Part-time worker","Duration in Hours","5","Number of Tours",149.344030088095
"CHTS","Number of At-Work tours by person type and duration","Person Type","Part-time worker","Duration in Hours","6","Number of Tours",182.46415318138
"CHTS","Number of At-Work tours by person type and duration","Person Type","Part-time worker","Duration in Hours","7","Number of Tours",1582.36197827592
"CHTS","Number of At-Work tours by person type and duration","Person Type","Part-time worker","Duration in Hours","9","Number of Tours",73.0528110453656
"CHTS","Number of At-Work tours by person type and duration","Person Type","Part-time worker","Duration in Hours","10","Number of Tours",132.800286208525
"CHTS","Number of At-Work tours by person type and duration","Person Type","University student","Duration in Hours","1","Number of Tours",9719.92646641952
"CHTS","Number of At-Work tours by person type and duration","Person Type","University student","Duration in Hours","2","Number of Tours",7321.97437068909
"CHTS","Number of At-Work tours by person type and duration","Person Type","University student","Duration in Hours","3","Number of Tours",182.46415318138
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Driving age student","Duration in Hours","1","Number of Tours",878.671191788752
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Driving age student","Duration in Hours","2","Number of Tours",7571.43629165553
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Driving age student","Duration in Hours","3","Number of Tours",8352.9007632706
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Driving age student","Duration in Hours","4","Number of Tours",6769.24300791385
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Driving age student","Duration in Hours","5","Number of Tours",2169.35899774182
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Driving age student","Duration in Hours","6","Number of Tours",147.326490304426
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Driving age student","Duration in Hours","7","Number of Tours",3676.4410925946
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Driving age student","Duration in Hours","8","Number of Tours",636.999757280907
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Driving age student","Duration in Hours","12","Number of Tours",71.2911323554804
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Full-time worker","Duration in Hours","1","Number of Tours",39249.3137343789
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Full-time worker","Duration in Hours","2","Number of Tours",72076.9834703936
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Full-time worker","Duration in Hours","3","Number of Tours",77002.9608080453
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Full-time worker","Duration in Hours","4","Number of Tours",36818.3368400899
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Full-time worker","Duration in Hours","5","Number of Tours",22222.810384406
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Full-time worker","Duration in Hours","6","Number of Tours",6828.05908084355
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Full-time worker","Duration in Hours","7","Number of Tours",6734.34651264834
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Full-time worker","Duration in Hours","8","Number of Tours",2139.11312979736
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Full-time worker","Duration in Hours","9","Number of Tours",993.266702332497
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Full-time worker","Duration in Hours","10","Number of Tours",1379.08366402036
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Full-time worker","Duration in Hours","11","Number of Tours",1706.92146241101
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Full-time worker","Duration in Hours","12","Number of Tours",522.973188642125
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Full-time worker","Duration in Hours","13","Number of Tours",1865.07846853438
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Full-time worker","Duration in Hours","14","Number of Tours",398.621671982205
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Full-time worker","Duration in Hours","16","Number of Tours",71.5597286233917
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Full-time worker","Duration in Hours","17","Number of Tours",86.7610040550759
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-driving student","Duration in Hours","1","Number of Tours",8053.55014983398
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-driving student","Duration in Hours","2","Number of Tours",47012.0554782946
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-driving student","Duration in Hours","3","Number of Tours",47488.2682160077
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-driving student","Duration in Hours","4","Number of Tours",25032.6143098655
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-driving student","Duration in Hours","5","Number of Tours",5472.03203412372
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-driving student","Duration in Hours","6","Number of Tours",359.837839077037
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-driving student","Duration in Hours","7","Number of Tours",596.601160957339
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-driving student","Duration in Hours","8","Number of Tours",1105.02921962345
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-driving student","Duration in Hours","9","Number of Tours",355.328837408334
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-driving student","Duration in Hours","10","Number of Tours",496.046435369071
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-driving student","Duration in Hours","11","Number of Tours",1212.627316164
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-driving student","Duration in Hours","12","Number of Tours",850.551076169395
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working adult","Duration in Hours","1","Number of Tours",36033.0287572726
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working adult","Duration in Hours","2","Number of Tours",76197.1403699193
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working adult","Duration in Hours","3","Number of Tours",69424.7792932347
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working adult","Duration in Hours","4","Number of Tours",39584.2264052275
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working adult","Duration in Hours","5","Number of Tours",32685.4690596245
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working adult","Duration in Hours","6","Number of Tours",16259.3915667384
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working adult","Duration in Hours","7","Number of Tours",19337.980818452
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working adult","Duration in Hours","8","Number of Tours",13190.9817520042
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working adult","Duration in Hours","9","Number of Tours",7724.53251951036
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working adult","Duration in Hours","10","Number of Tours",14469.754904337
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working adult","Duration in Hours","11","Number of Tours",15348.8562239156
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working adult","Duration in Hours","12","Number of Tours",2309.83178960503
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working adult","Duration in Hours","13","Number of Tours",14073.8938003569
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working adult","Duration in Hours","14","Number of Tours",757.211666862438
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working adult","Duration in Hours","15","Number of Tours",583.154702961311
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working adult","Duration in Hours","16","Number of Tours",172.899220538153
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working adult","Duration in Hours","17","Number of Tours",398.621671982205
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working senior","Duration in Hours","1","Number of Tours",21290.7438156026
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working senior","Duration in Hours","2","Number of Tours",56044.4607552185
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working senior","Duration in Hours","3","Number of Tours",48172.6366658346
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working senior","Duration in Hours","4","Number of Tours",25017.3086932948
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working senior","Duration in Hours","5","Number of Tours",21636.9954890982
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working senior","Duration in Hours","6","Number of Tours",12277.574318267
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working senior","Duration in Hours","7","Number of Tours",12146.0056163781
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working senior","Duration in Hours","8","Number of Tours",10291.0145746127
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working senior","Duration in Hours","9","Number of Tours",8772.33764719911
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working senior","Duration in Hours","10","Number of Tours",4007.42242926963
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working senior","Duration in Hours","11","Number of Tours",2944.43196503071
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working senior","Duration in Hours","12","Number of Tours",1203.18517568912
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working senior","Duration in Hours","13","Number of Tours",1800.48258228605
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working senior","Duration in Hours","14","Number of Tours",955.845409456948
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working senior","Duration in Hours","15","Number of Tours",1294.7253998386
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Non-working senior","Duration in Hours","17","Number of Tours",321.619111381801
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Part-time worker","Duration in Hours","1","Number of Tours",20406.0722199082
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Part-time worker","Duration in Hours","2","Number of Tours",53648.1799372523
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Part-time worker","Duration in Hours","3","Number of Tours",29775.2983917397
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Part-time worker","Duration in Hours","4","Number of Tours",27369.5903566542
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Part-time worker","Duration in Hours","5","Number of Tours",9457.60202952741
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Part-time worker","Duration in Hours","6","Number of Tours",9823.33823233666
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Part-time worker","Duration in Hours","7","Number of Tours",3079.24680750187
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Part-time worker","Duration in Hours","8","Number of Tours",2448.37146235896
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Part-time worker","Duration in Hours","9","Number of Tours",2461.35672082098
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Part-time worker","Duration in Hours","10","Number of Tours",224.197455812707
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Part-time worker","Duration in Hours","11","Number of Tours",906.170632036043
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Part-time worker","Duration in Hours","12","Number of Tours",99.8918228130729
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Part-time worker","Duration in Hours","13","Number of Tours",472.870205127902
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Part-time worker","Duration in Hours","15","Number of Tours",492.470036011783
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Part-time worker","Duration in Hours","16","Number of Tours",82.0324500283495
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Part-time worker","Duration in Hours","17","Number of Tours",73.0528110453656
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Pre-school","Duration in Hours","1","Number of Tours",8983.08776834537
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Pre-school","Duration in Hours","2","Number of Tours",29746.7437054079
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Pre-school","Duration in Hours","3","Number of Tours",28270.1038165745
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Pre-school","Duration in Hours","4","Number of Tours",16142.1634890408
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Pre-school","Duration in Hours","5","Number of Tours",5854.67533489848
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Pre-school","Duration in Hours","6","Number of Tours",1832.11302165561
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Pre-school","Duration in Hours","7","Number of Tours",4165.7967035431
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Pre-school","Duration in Hours","8","Number of Tours",1166.20958798298
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Pre-school","Duration in Hours","9","Number of Tours",2553.44969022752
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Pre-school","Duration in Hours","10","Number of Tours",4647.49293581803
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Pre-school","Duration in Hours","11","Number of Tours",10834.1550627105
"CHTS","Number of Discretionary tours by person type and duration","Person Type","Pre-school","Duration in Hours","12","Number of Tours",98.9109866796614
"CHTS","Number of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","1","Number of Tours",1438.30635286103
"CHTS","Number of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","2","Number of Tours",14552.9168682967
"CHTS","Number of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","3","Number of Tours",22793.9865717531
"CHTS","Number of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","4","Number of Tours",17451.7108581094
"CHTS","Number of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","5","Number of Tours",3277.95925470657
"CHTS","Number of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","6","Number of Tours",10443.3795408456
"CHTS","Number of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","7","Number of Tours",364.878862139276
"CHTS","Number of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","8","Number of Tours",1649.16575858181
"CHTS","Number of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","9","Number of Tours",2128.43406694027
"CHTS","Number of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","10","Number of Tours",2248.65547286997
"CHTS","Number of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","13","Number of Tours",546.306310792506
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Driving age student","Duration in Hours","1","Number of Tours",575.350790116294
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Driving age student","Duration in Hours","2","Number of Tours",1334.87840204313
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Driving age student","Duration in Hours","3","Number of Tours",388.194100894608
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Driving age student","Duration in Hours","4","Number of Tours",172.927340418784
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Driving age student","Duration in Hours","12","Number of Tours",124.726172746437
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","1","Number of Tours",33023.9078791742
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","2","Number of Tours",54608.5262936133
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","3","Number of Tours",23587.1713240894
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","4","Number of Tours",9229.11364559395
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","5","Number of Tours",4949.14528434716
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","6","Number of Tours",1103.95782747689
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","7","Number of Tours",233.154912594697
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","8","Number of Tours",1154.05435425353
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","11","Number of Tours",76.7128209565114
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","17","Number of Tours",237.215002860988
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-driving student","Duration in Hours","1","Number of Tours",7308.34839450295
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-driving student","Duration in Hours","2","Number of Tours",10934.0063791256
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-driving student","Duration in Hours","3","Number of Tours",3655.87876189246
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-driving student","Duration in Hours","4","Number of Tours",133.784407442243
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","1","Number of Tours",13802.8269999182
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","2","Number of Tours",37814.3883872465
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","3","Number of Tours",10313.678300722
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","4","Number of Tours",8338.13642330469
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","5","Number of Tours",5924.61242512791
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","6","Number of Tours",2986.88637163372
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","7","Number of Tours",283.814149219486
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","8","Number of Tours",514.211091965057
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","9","Number of Tours",276.666642205765
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","10","Number of Tours",2595.91883304133
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","11","Number of Tours",148.003953311992
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","1","Number of Tours",12438.7837846582
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","2","Number of Tours",20086.7329784599
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","3","Number of Tours",16186.0385959121
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","4","Number of Tours",7657.34367597069
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","5","Number of Tours",7935.82149376859
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","6","Number of Tours",1620.51924485651
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","7","Number of Tours",395.526172222688
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","9","Number of Tours",1712.75566325968
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","10","Number of Tours",307.583652805134
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","11","Number of Tours",1139.38734220424
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","1","Number of Tours",6368.83962497673
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","2","Number of Tours",14285.6700340815
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","3","Number of Tours",10806.3341950651
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","4","Number of Tours",5618.91937687246
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","5","Number of Tours",1517.41511259629
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","6","Number of Tours",9581.97323760981
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","8","Number of Tours",729.593672745815
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","9","Number of Tours",156.493729586294
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","10","Number of Tours",401.616249411028
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Pre-school","Duration in Hours","1","Number of Tours",3356.98950521163
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Pre-school","Duration in Hours","2","Number of Tours",1850.1399312759
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Pre-school","Duration in Hours","3","Number of Tours",2501.75352592419
"CHTS","Number of Eat Out tours by person type and duration","Person Type","Pre-school","Duration in Hours","4","Number of Tours",203.19556465652
"CHTS","Number of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","1","Number of Tours",8818.45471156827
"CHTS","Number of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","2","Number of Tours",12099.5541173824
"CHTS","Number of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","3","Number of Tours",3703.32469081899
"CHTS","Number of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","4","Number of Tours",5860.02719112486
"CHTS","Number of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","5","Number of Tours",1396.06560957777
"CHTS","Number of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","6","Number of Tours",2499.77421815014
"CHTS","Number of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","7","Number of Tours",163.202567229568
"CHTS","Number of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","8","Number of Tours",199.836734069478
"CHTS","Number of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","9","Number of Tours",1063.56544294965
"CHTS","Number of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","13","Number of Tours",344.487301870416
"CHTS","Number of Escorting tours by person type and duration","Person Type","Driving age student","Duration in Hours","1","Number of Tours",3049.37693424525
"CHTS","Number of Escorting tours by person type and duration","Person Type","Driving age student","Duration in Hours","2","Number of Tours",1548.17756137002
"CHTS","Number of Escorting tours by person type and duration","Person Type","Driving age student","Duration in Hours","11","Number of Tours",1272.81074217577
"CHTS","Number of Escorting tours by person type and duration","Person Type","Driving age student","Duration in Hours","14","Number of Tours",1262.49035083396
"CHTS","Number of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","1","Number of Tours",172342.839449148
"CHTS","Number of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","2","Number of Tours",47832.8129363548
"CHTS","Number of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","3","Number of Tours",13784.8104620087
"CHTS","Number of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","4","Number of Tours",4467.25948461018
"CHTS","Number of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","5","Number of Tours",2829.55086110487
"CHTS","Number of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","6","Number of Tours",357.87947588451
"CHTS","Number of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","7","Number of Tours",1734.71907132203
"CHTS","Number of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","8","Number of Tours",677.352138327153
"CHTS","Number of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","9","Number of Tours",268.241364081666
"CHTS","Number of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","10","Number of Tours",78.7711756126321
"CHTS","Number of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","12","Number of Tours",205.339666105994
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","1","Number of Tours",22906.9495216206
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","2","Number of Tours",8129.44931003802
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","3","Number of Tours",844.284109289604
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","4","Number of Tours",1358.94554410369
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","5","Number of Tours",984.391319327988
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","7","Number of Tours",2400.01966709584
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","8","Number of Tours",1140.51769230974
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","11","Number of Tours",1262.49035083396
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","12","Number of Tours",205.339666105994
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","14","Number of Tours",185.974258306966
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","1","Number of Tours",218772.40694813
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","2","Number of Tours",87648.5348598215
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","3","Number of Tours",17777.7109995206
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","4","Number of Tours",8229.41912813928
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","5","Number of Tours",3374.53535546506
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","6","Number of Tours",847.645131841645
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","7","Number of Tours",2780.16579459135
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","8","Number of Tours",566.394981774308
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","10","Number of Tours",620.009554336636
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","11","Number of Tours",500.344183662708
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","12","Number of Tours",64.4087754696219
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","15","Number of Tours",3647.96678003999
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working senior","Duration in Hours","1","Number of Tours",44136.0484989172
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working senior","Duration in Hours","2","Number of Tours",15051.1590513004
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working senior","Duration in Hours","3","Number of Tours",6072.38818368809
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working senior","Duration in Hours","4","Number of Tours",2194.32305626274
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working senior","Duration in Hours","5","Number of Tours",560.860427961516
