TAZ1454,LT_FR_CA_OFF_production,LT_FR_CA_OFF_attraction,LT_FR_CA_AM_production,LT_FR_CA_AM_attraction,LT_FR_CA_MID_production,LT_FR_CA_MID_attraction,LT_FR_CA_PM_production,LT_FR_CA_PM_attraction,MT1_FR_CA_OFF_production,MT1_FR_CA_OFF_attraction,MT1_FR_CA_AM_production,MT1_FR_CA_AM_attraction,MT1_FR_CA_MID_production,MT1_FR_CA_MID_attraction,MT1_FR_CA_PM_production,MT1_FR_CA_PM_attraction,MT2_FR_CA_OFF_production,MT2_FR_CA_OFF_attraction,MT2_FR_CA_AM_production,MT2_FR_CA_AM_attraction,MT2_FR_CA_MID_production,MT2_FR_CA_MID_attraction,MT2_FR_CA_PM_production,MT2_FR_CA_PM_attraction,HT_FR_CA_OFF_production,HT_FR_CA_OFF_attraction,HT_FR_CA_AM_production,HT_FR_CA_AM_attraction,HT_FR_CA_MID_production,HT_FR_CA_MID_attraction,HT_FR_CA_PM_production,HT_FR_CA_PM_attraction,MT1_FR_EXT_OFF_production,MT1_FR_EXT_OFF_attraction,MT1_FR_EXT_AM_production,MT1_FR_EXT_AM_attraction,MT1_FR_EXT_MID_production,MT1_FR_EXT_MID_attraction,MT1_FR_EXT_PM_production,MT1_FR_EXT_PM_attraction,MT2_FR_EXT_OFF_production,MT2_FR_EXT_OFF_attraction,MT2_FR_EXT_AM_production,MT2_FR_EXT_AM_attraction,MT2_FR_EXT_MID_production,MT2_FR_EXT_MID_attraction,MT2_FR_EXT_PM_production,MT2_FR_EXT_PM_attraction,HT_FR_EXT_OFF_production,HT_FR_EXT_OFF_attraction,HT_FR_EXT_AM_production,HT_FR_EXT_AM_attraction,HT_FR_EXT_MID_production,HT_FR_EXT_MID_attraction,HT_FR_EXT_PM_production,HT_FR_EXT_PM_attraction,LT_NF_CA_OFF_production,LT_NF_CA_OFF_attraction,LT_NF_CA_AM_production,LT_NF_CA_AM_attraction,LT_NF_CA_MID_production,LT_NF_CA_MID_attraction,LT_NF_CA_PM_production,LT_NF_CA_PM_attraction,MT1_NF_CA_OFF_production,MT1_NF_CA_OFF_attraction,MT1_NF_CA_AM_production,MT1_NF_CA_AM_attraction,MT1_NF_CA_MID_production,MT1_NF_CA_MID_attraction,MT1_NF_CA_PM_production,MT1_NF_CA_PM_attraction,MT2_NF_CA_OFF_production,MT2_NF_CA_OFF_attraction,MT2_NF_CA_AM_production,MT2_NF_CA_AM_attraction,MT2_NF_CA_MID_production,MT2_NF_CA_MID_attraction,MT2_NF_CA_PM_production,MT2_NF_CA_PM_attraction,HT_NF_CA_OFF_production,HT_NF_CA_OFF_attraction,HT_NF_CA_AM_production,HT_NF_CA_AM_attraction,HT_NF_CA_MID_production,HT_NF_CA_MID_attraction,HT_NF_CA_PM_production,HT_NF_CA_PM_attraction
176,0.026161201,0.3482879,0.016900001,0.22614655,0.02535,0.34122613,0.016088799,0.21773632,0.27043694,1.4781843,0.17569444,0.9623327,0.26438665,1.4561595,0.16863012,0.9322519,0.0948766,0.49671927,0.061516,0.3228325,0.092375405,0.4874748,0.058913402,0.3113406,0.37315515,1.2979753,0.24255082,0.84481466,0.36531344,1.2777476,0.23328952,0.8179122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.673805,45.75682,31.003956,29.757616,47.051205,45.158688,30.069134,28.860144,10.384241,9.974212,6.7534184,6.486955,10.248938,9.844312,6.5492973,6.291429,0.89591146,0.85414493,0.5846106,0.5567736,0.88455456,0.8433272,0.5664597,0.53950346,1.4079528,1.3436064,0.9160567,0.8744973,1.3903768,1.3261111,0.888408,0.84743863
177,0.5079,1.0881056,0.32970002,0.70650345,0.49650002,1.0659063,0.3169,0.68060416,2.3687124,4.82322,1.5407081,3.140118,2.327012,4.7497196,1.4867076,3.041412,1.068703,1.6063144,0.695202,1.0434067,1.047903,1.5756131,0.6696019,1.0056082,3.2320185,4.0927205,2.103012,2.664114,3.177518,4.028627,2.0317116,2.5783129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.61755,157.33351,101.20206,102.31815,153.58171,155.2769,98.15102,99.235085,33.901268,34.308987,22.04777,22.314337,33.45726,33.861347,21.381357,21.640451,2.5802255,2.5969925,1.6829165,1.6938922,2.546125,2.5624921,1.629516,1.6402942,4.02974,4.054989,2.622826,2.6379898,3.9773395,4.0030894,2.5442252,2.5604894
178,0.0,0.120003104,0.0,0.07800199,0.0,0.11710299,0.0,0.0750019,0.0744,0.75570226,0.048000004,0.49090204,0.072000004,0.7411037,0.045600004,0.4733015,0.0186,0.17830308,0.012000001,0.11600198,0.018,0.17410299,0.011400001,0.11170191,0.1267,0.7254025,0.081999995,0.47080198,0.122999996,0.7107033,0.0783,0.45350155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.19377,110.40023,71.01356,71.79657,107.767044,108.95626,68.870316,69.63227,23.715593,24.003466,15.423056,15.612303,23.404686,23.690334,14.959148,15.139618,1.6832163,1.6964933,1.099411,1.1067961,1.663816,1.6734927,1.0648103,1.0701962,2.3315234,2.3488941,1.5222149,1.531296,2.303423,2.318191,1.4742143,1.4837953
179,1.2107061,0.0863031,0.7891039,0.056002002,1.191906,0.084002994,0.7620039,0.053701896,3.4950182,0.48800313,2.273312,0.31730193,3.4443178,0.47920296,2.2012117,0.30630204,1.4036092,0.11050309,0.9146061,0.07200199,1.3818089,0.108103,0.8831058,0.06950189,3.7704215,0.5032062,2.452414,0.327104,3.715821,0.49430594,2.3748136,0.31570384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.6496,143.21198,92.1198,93.13712,139.79807,141.34096,89.34125,90.32914,30.800613,31.174633,20.033432,20.275558,30.400705,30.767103,19.426922,19.66217,1.6623161,1.670993,1.0852108,1.0906965,1.640916,1.650793,1.0488104,1.0553969,2.2906227,2.3027928,1.4928145,1.5008953,2.2608225,2.2715933,1.4469144,1.4549954
180,0.0013237001,0.09180633,0.00085400004,0.059780862,0.001281,0.089842096,0.0008113,0.057603125,0.0870226,0.53234357,0.056364007,0.3458286,0.0845887,0.52243686,0.053887397,0.33353147,0.023826601,0.13647053,0.015372002,0.088816874,0.023058,0.1337377,0.014603401,0.08548624,0.1291675,0.47239268,0.08369201,0.30663022,0.1257088,0.4628701,0.0800625,0.295443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.04201,72.83882,46.851242,47.36934,71.099945,71.88615,45.437977,45.940105,15.679786,15.869667,10.197699,10.320526,15.473755,15.661984,9.889186,10.009646,0.76890653,0.7729098,0.5025411,0.50586545,0.7588719,0.7629177,0.48511952,0.48818776,1.0914656,1.0974306,0.7111756,0.71539325,1.0771611,1.083125,0.6887152,0.6930185
181,0.0017763001,0.12319677,0.0011460001,0.080221154,0.001719,0.120560914,0.0010887,0.07729879,0.116777405,0.714362,0.07563601,0.46407482,0.113511294,0.701069,0.0723126,0.44757283,0.031973403,0.18313254,0.020628,0.11918519,0.030942,0.17946531,0.0195966,0.11471572,0.17333251,0.63391304,0.11230801,0.41147348,0.16869122,0.6211354,0.10743751,0.39646107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.67464,97.74387,62.87064,63.565823,95.41047,96.465576,60.974148,61.648037,21.041025,21.295853,13.684499,13.849343,20.764545,21.017124,13.270499,13.432167,1.0318114,1.0371833,0.67437017,0.67883074,1.0183456,1.0237755,0.65099174,0.6551084,1.4646599,1.4726623,0.95434105,0.9600003,1.4454644,1.4534663,0.9242009,0.9299759
182,0.0,0.0465,0.0,0.030000001,0.0,0.044999994,0.0,0.028500002,0.0093,0.23340307,0.006,0.15200195,0.009,0.229103,0.0057,0.14640194,0.0031,0.061900005,0.002,0.040000003,0.003,0.059999995,0.0019,0.038099997,0.0185,0.26110306,0.012,0.17000198,0.018,0.25620303,0.011500001,0.16360196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.56028,116.80714,75.15219,75.96113,114.05195,115.28006,72.88605,73.67229,25.09894,25.394358,16.325386,16.515532,24.771435,25.059881,15.831578,16.018902,1.5460159,1.5486959,1.0102105,1.0115966,1.5271157,1.5293959,0.9790101,0.97699666,2.071321,2.0719945,1.3529139,1.3527949,2.0443208,2.0486922,1.3088133,1.3107944
183,0.0,0.16590306,0.0,0.108001985,0.0,0.16210301,0.0,0.10410191,0.1021,0.8374023,0.066,0.54430187,0.099,0.82250357,0.0629,0.5260017,0.021700002,0.23640305,0.014,0.15400197,0.021,0.231503,0.0133,0.14850193,0.1515,0.7060028,0.098000005,0.4584021,0.14699998,0.6931033,0.0935,0.4427016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.99925,119.26307,76.73713,77.55996,116.45552,117.70211,74.42549,75.22235,25.643255,25.939663,16.677795,16.871706,25.309547,25.601767,16.175987,16.362328,1.7560179,1.7564926,1.1478115,1.147896,1.7339175,1.7325917,1.1094112,1.1076969,2.4669251,2.4671903,1.6097163,1.6099933,2.4350247,2.437391,1.5568159,1.5590957
184,0.0155,0.70420575,0.01,0.45690405,0.015,0.68950623,0.009500001,0.43970364,0.1941,2.8743162,0.126,1.8701105,0.1895,2.8284204,0.1207,1.8095105,0.055600002,0.95030564,0.036000002,0.616704,0.053999998,0.9299061,0.0344,0.5933038,0.2615031,3.090319,0.170002,2.0117116,0.255503,3.0423234,0.16330191,1.9480131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.96515,158.69003,102.07872,103.20116,154.91232,156.61469,98.99957,100.08879,34.186287,34.59754,22.232983,22.500769,33.73918,34.144604,21.562073,21.822296,2.4460244,2.4556913,1.5964161,1.6001956,2.4126244,2.424991,1.5439152,1.5503963,3.779238,3.7897854,2.4590244,2.4661906,3.7289376,3.7404826,2.3851237,2.3911912
185,0.0895,0.54640925,0.058000002,0.355106,0.0872,0.5363092,0.0555,0.34260556,0.8392093,2.5133173,0.54530597,1.6347104,0.821609,2.4732196,0.5250057,1.5804107,0.29910308,0.8855056,0.193802,0.5747042,0.291603,0.86680603,0.18580191,0.5534037,1.2074122,2.4798174,0.785008,1.612611,1.183712,2.440319,0.75580776,1.5588104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.19437,140.72046,90.52275,91.51519,137.37375,138.88046,87.792496,88.75366,30.304628,30.668,19.709044,19.943678,29.911022,30.268236,19.114334,19.341665,2.4315243,2.4408913,1.586416,1.5903957,2.398524,2.4099894,1.5339153,1.539596,3.7499378,3.7608821,2.4395247,2.4450905,3.7000375,3.7108808,2.3654237,2.3726916
186,1.2045153,0.4970062,0.78291005,0.323304,1.1802151,0.48810598,0.7540096,0.3121038,6.5479918,2.2716181,4.26036,1.4772105,6.447591,2.234819,4.121458,1.4279109,2.480537,0.8244057,1.6127238,0.53470427,2.435136,0.806706,1.555123,0.51450366,1.0298092,2.418018,0.66900605,1.5726109,1.0087091,2.379419,0.6441057,1.5204105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7506,130.1311,83.73158,84.62771,127.07046,128.43028,81.20814,82.07574,28.027906,28.349241,18.225632,18.437908,27.660702,27.978771,17.67782,17.880404,2.4072247,2.4085906,1.5694158,1.5705962,2.376524,2.3771882,1.5184158,1.5193952,3.7000375,3.7007833,2.4071245,2.410091,3.6524374,3.6539857,2.3346238,2.3349922
187,0.0090055,0.26033726,0.00581,0.16929218,0.008715,0.25547716,0.0055195,0.16308215,0.1415897,1.2365007,0.091798,0.8042271,0.13792941,1.2163584,0.0877891,0.7773886,0.0431102,0.33302134,0.027888,0.21648818,0.041832,0.32697323,0.026609803,0.2091442,0.19498542,1.1821226,0.12665915,0.768587,0.19027925,1.1626823,0.121546306,0.74299073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.128407,48.973576,33.90105,31.849129,51.447403,48.333202,32.878067,30.888832,11.326867,10.649833,7.3671613,6.926812,11.179697,10.511094,7.1450415,6.718209,1.3378243,1.2551764,0.87209,0.8176681,1.3210914,1.2389762,0.8466418,0.79380125,2.0400863,1.9126779,1.3283538,1.2462122,2.013244,1.8886489,1.286231,1.2063601
188,0.074200004,1.1002091,0.048,0.71420556,0.072,1.0783097,0.0458,0.688006,0.66470623,4.352929,0.431804,2.8339217,0.649906,4.2903275,0.4147038,2.7461162,0.2285,1.3965107,0.148,0.9076053,0.2222,1.3712097,0.1415,0.8759058,0.9357093,3.9394283,0.607706,2.5647206,0.915009,3.882231,0.5837057,2.486018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.98045,77.80419,50.061745,50.59867,75.972534,76.78565,48.553715,49.07136,16.74982,16.94042,10.892208,11.017942,16.529615,16.718805,10.564001,10.68585,2.9338305,2.9528885,1.9114196,1.9248923,2.8960302,2.9156892,1.8524193,1.8638929,4.7039485,4.734681,3.0590312,3.0815883,4.641448,4.6749797,2.9653304,2.9870894
189,0.0,0.083303094,0.0,0.054002006,0.0,0.08100299,0.0,0.051701896,0.024799999,0.5899031,0.015999999,0.38330206,0.024,0.5785031,0.0152,0.3692017,0.0031,0.12610309,0.002,0.08200198,0.003,0.12310299,0.0019,0.07890191,0.030899998,0.6639061,0.02,0.431204,0.03,0.65030605,0.0191,0.4150035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.76346,136.21321,87.64087,88.58267,133.00262,134.43282,84.99722,85.91244,29.294666,29.634336,19.052267,19.27421,28.912657,29.247534,18.476955,18.69204,1.6244168,1.6380945,1.058811,1.0688968,1.6018164,1.6180954,1.0235109,1.0348966,2.221023,2.2434933,1.448715,1.4615947,2.1932225,2.213793,1.4040146,1.4158945
190,0.0064944997,0.22176874,0.0041900002,0.14421186,0.006285,0.21762876,0.0039804997,0.13892183,0.102110304,1.0533144,0.066202,0.68508214,0.09947061,1.0361573,0.0633109,0.6622202,0.031089801,0.28368482,0.020112,0.18441582,0.030168002,0.27853277,0.0191902,0.1781598,0.1406177,1.0069925,0.09134284,0.65472215,0.13722375,0.9904335,0.08765559,0.6329182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.593468,41.718266,24.448433,27.13078,37.10235,41.17271,23.71069,26.312725,8.1686,9.072079,5.3129787,5.900627,8.062467,8.953906,5.152792,5.722927,0.9647993,1.0692221,0.6289255,0.6965322,0.9527321,1.0554221,0.61057305,0.67620015,1.4712498,1.629316,0.9579694,1.0615865,1.4518919,1.6088464,0.9275918,1.0276388
191,0.0,0.19157273,0.0,0.12443328,0.0,0.18733314,0.0,0.11948123,0.0514636,0.88967437,0.033296,0.5787437,0.049944002,0.87415177,0.031776402,0.5588925,0.0045012003,0.24161987,0.0029040002,0.15690657,0.004356,0.23630823,0.0027588,0.15068807,0.07716955,0.9076502,0.049880486,0.5907018,0.07484493,0.8921645,0.047531657,0.5703459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.401474,96.69203,62.691635,62.88126,95.14299,95.42916,60.802994,60.986485,20.902275,20.98198,13.596937,13.648759,20.630589,20.711061,13.184505,13.235593,2.3784783,2.3898113,1.5524994,1.5610783,2.348486,2.3599148,1.5019703,1.508747,3.4451628,3.4653063,2.2447627,2.2590861,3.4018679,3.421952,2.177587,2.1873395
192,0.0,0.21163037,0.0,0.13736871,0.0,0.20696998,0.0,0.13202061,0.102936395,1.0523412,0.066704,0.6841668,0.10005599,1.0344632,0.063823596,0.6610178,0.014098799,0.29368633,0.009096,0.1906974,0.0136440005,0.287498,0.0086412,0.1835157,0.16403356,0.981365,0.10612152,0.63870865,0.15925807,0.9655498,0.10127024,0.6171641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.27327,95.02038,60.65866,61.795006,92.05491,93.777794,58.827835,59.930725,20.288662,20.685736,13.195305,13.454206,20.023735,20.41628,12.797422,13.047678,1.669664,1.7015752,1.091228,1.1100107,1.649956,1.6795712,1.0560566,1.0749439,2.5177987,2.5665736,1.6401775,1.6717033,2.486493,2.5356321,1.5904521,1.6197525
193,0.0496031,0.35340625,0.032002002,0.229504,0.048003,0.34630603,0.0304019,0.22110388,0.26170313,1.5970098,0.170002,1.038705,0.255303,1.5711099,0.16320188,1.0045065,0.0743031,0.4360063,0.048002005,0.28350398,0.072003,0.42760605,0.045701895,0.2733038,0.3109061,1.6613097,0.20200399,1.0807052,0.303406,1.6351099,0.19400391,1.0451063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.22049,112.41505,72.33102,73.1063,109.767654,110.94457,70.14996,70.90432,24.190636,24.469952,15.732149,15.914708,23.875828,24.150839,15.257338,15.433009,2.400525,2.4252915,1.5672166,1.582494,2.3692255,2.39479,1.5153162,1.5318956,3.6950386,3.7377884,2.4053254,2.43279,3.6475384,3.6867893,2.3305242,2.3554919
194,2.5734072,0.5092947,1.6732697,0.3311079,2.5350056,0.49914747,1.6197675,0.31915414,7.6321597,2.3197956,4.962067,1.5091664,7.5163035,2.2827213,4.8021097,1.4589198,3.0415065,0.625323,1.9777596,0.40664974,2.9957407,0.6131301,1.9136932,0.3922758,8.346821,2.296478,5.4267464,1.4943523,8.218931,2.2606368,5.251796,1.444972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.83176,213.27423,137.10951,138.7005,208.07803,210.4899,132.97734,134.51753,45.872902,46.441998,29.833485,30.204168,45.272278,45.83753,28.933174,29.292679,3.6683316,3.706441,2.3947916,2.418752,3.623753,3.6597571,2.3174648,2.3419683,5.6052732,5.67135,3.6492624,3.6905944,5.533346,5.594992,3.5389996,3.5793307
195,0.0,0.0062,0.0,0.004,0.0,0.006,0.0,0.0038,0.0,0.0677,0.0,0.044000003,0.0,0.06599999,0.0,0.042299997,0.0,0.012399999,0.0,0.008,0.0,0.011999999,0.0,0.0076,0.0,0.061499998,0.0,0.040000003,0.0,0.059999995,0.0,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.82566,102.91549,66.221405,66.929405,100.49463,101.56819,64.22396,64.91031,22.089668,22.343357,14.367905,14.534205,21.801662,22.053547,13.933695,14.094101,1.4803154,1.4940958,0.96651024,0.97709626,1.4595152,1.4759964,0.93450963,0.9446971,1.9477203,1.9687933,1.2710133,1.2846949,1.9235203,1.9469936,1.2309129,1.245895
196,0.0,0.0062,0.0,0.004,0.0,0.006,0.0,0.0038,0.0,0.0769,0.0,0.050000004,0.0,0.0751,0.0,0.0481,0.0,0.0155,0.0,0.010000001,0.0,0.015,0.0,0.0095,0.0,0.0769,0.0,0.050000004,0.0,0.0751,0.0,0.048099995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.000626,113.20858,72.8382,73.62412,110.537994,111.729576,70.64395,71.40297,24.309362,24.593853,15.808465,15.9935055,23.993153,24.27495,15.332054,15.511105,1.494616,1.5085955,0.9761106,0.98759604,1.4754157,1.4904962,0.9425099,0.9531971,1.9746208,1.9973935,1.2894135,1.3034953,1.9504207,1.9721935,1.2491131,1.2622943
197,0.0,0.03300351,0.0,0.021441106,0.0,0.032273397,0.0,0.020606697,0.023744002,0.17923264,0.015360001,0.11654816,0.02304,0.1760589,0.014656,0.11251018,0.003968,0.046294294,0.0025600002,0.030068219,0.00384,0.04529601,0.0024320001,0.028920893,0.036608495,0.15445383,0.023680322,0.100515746,0.035536483,0.1518017,0.022592306,0.09705889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.94304,25.36163,17.521496,16.493582,26.590935,25.030266,16.993626,15.99602,5.8630714,5.523799,3.8127494,3.5923643,5.7861576,5.4514356,3.6982665,3.4839246,0.3235875,0.30463,0.21163428,0.19887033,0.3197315,0.30060717,0.20448223,0.19246343,0.47733304,0.44953167,0.3108513,0.29277003,0.470981,0.44343773,0.30142722,0.2837259
198,0.0,0.05980499,0.0,0.038852997,0.0,0.058481984,0.0,0.037341,0.038584,0.32478365,0.02496,0.21119472,0.037440002,0.31903258,0.023816,0.20387757,0.006448,0.08388897,0.00416,0.05448599,0.00624,0.08207996,0.0039520003,0.052406993,0.05948881,0.2798827,0.03848052,0.18214266,0.05774678,0.2750766,0.036712497,0.17587852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.782444,45.957314,28.472427,29.887745,43.210274,45.35683,27.61464,28.986015,9.527491,10.009586,6.195718,6.5096607,9.402506,9.878434,6.0096827,6.3131566,0.5258297,0.55201435,0.3439057,0.36036947,0.5195637,0.54472417,0.33228362,0.34875962,0.77566624,0.8145903,0.5051334,0.5305227,0.76534414,0.8035476,0.48981926,0.5141339
199,0.0354627,0.417467,0.022932,0.27158746,0.034398,0.410087,0.0218673,0.26240313,0.29279503,1.7979404,0.19000965,1.169981,0.28583348,1.7712072,0.18198337,1.1329985,0.0985257,0.51603115,0.063882,0.33546546,0.0959049,0.506929,0.061179295,0.32382125,0.43137237,1.8631331,0.2800194,1.2122947,0.4211347,1.8359904,0.26863512,1.1736717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.66072,84.65027,54.408695,55.049908,82.56807,83.54252,52.767704,53.390633,18.206024,18.440231,11.840263,11.991804,17.968672,18.195292,11.484972,11.628945,2.3730786,2.4005418,1.5473539,1.5650486,2.3444953,2.3695457,1.4979675,1.5160134,3.7997093,3.8461144,2.472915,2.5004177,3.7495859,3.7944574,2.3974025,2.4251413
200,0.0124,0.64150614,0.008,0.41700414,0.012,0.6299062,0.0076,0.40270358,0.1570031,2.761914,0.102002,1.7976096,0.153403,2.7224154,0.097801894,1.740709,0.0339,0.8497028,0.022,0.55280185,0.033,0.8351035,0.0211,0.53370166,0.2186062,3.0379145,0.14200401,1.9764092,0.213406,2.9940155,0.13630381,1.914108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.143597,58.756218,37.81247,38.21118,57.381775,57.98822,36.671844,37.06085,12.639018,12.779232,8.218706,8.311162,12.471713,12.61293,7.9714003,8.06096,3.0749335,3.079484,2.002522,2.0051916,3.0363328,3.0406866,1.940421,1.9444922,4.977953,4.986578,3.2377348,3.2434862,4.910853,4.9204817,3.1376333,3.1455874
201,0.0062,0.16009995,0.004,0.10399998,0.006,0.15650004,0.0038,0.09980001,0.0864031,0.8159028,0.056002002,0.5310019,0.084203,0.8019033,0.0536019,0.51220155,0.0155,0.19989996,0.01,0.12989996,0.015,0.19560002,0.009500001,0.12480002,0.13260311,0.88660574,0.08600201,0.5770039,0.12930301,0.8714064,0.082201906,0.5566038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.30495,134.72122,86.693085,87.61458,131.56421,132.95988,84.07833,84.97265,28.985256,29.313154,18.850327,19.064226,28.605148,28.930515,18.282913,18.489103,1.9186203,1.9212929,1.2516133,1.2526945,1.8928201,1.8961922,1.211113,1.2138954,2.7822292,2.788491,1.8111186,1.8160938,2.7448287,2.7510896,1.7549181,1.7591952
202,0.0,0.114103094,0.0,0.07400199,0.0,0.111103,0.0,0.07090189,0.0093,0.5340093,0.006,0.34730616,0.009,0.5240091,0.0057,0.33530566,0.0,0.17580302,0.0,0.11400196,0.0,0.17120308,0.0,0.109101914,0.0155,0.63551515,0.01,0.4133102,0.015,0.6237153,0.009500001,0.39860928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.10252,133.5049,85.90884,86.822075,130.37598,131.76021,83.32108,84.2053,28.714813,29.04004,18.674397,18.886541,28.339005,28.658058,18.111086,18.31573,1.7212179,1.7226957,1.1234115,1.1252971,1.6999178,1.7011952,1.0858114,1.0863967,2.4076252,2.412093,1.569516,1.5729953,2.3775249,2.3811913,1.5206158,1.5227958
