,zone_id,industry,value
1265,211,retempn,11
1266,212,agrempn,19
1267,212,fpsempn,790
1268,212,herempn,550
1269,212,mwtempn,191
1270,212,othempn,242
1271,212,retempn,93
1272,213,agrempn,1
1273,213,fpsempn,41
1274,213,herempn,29
1275,213,mwtempn,10
1276,213,othempn,13
1277,213,retempn,5
1278,214,agrempn,1
1279,214,fpsempn,51
1280,214,herempn,35
1281,214,mwtempn,12
1282,214,othempn,16
1283,214,retempn,6
1284,215,agrempn,0
1285,215,fpsempn,9
1286,215,herempn,6
1287,215,mwtempn,2
1288,215,othempn,3
1289,215,retempn,1
1290,216,agrempn,1
1291,216,fpsempn,56
1292,216,herempn,39
1293,216,mwtempn,14
1294,216,othempn,17
1295,216,retempn,6
1296,217,agrempn,1
1297,217,fpsempn,22
1298,217,herempn,15
1299,217,mwtempn,5
1300,217,othempn,7
1301,217,retempn,3
1302,218,agrempn,2
1303,218,fpsempn,73
1304,218,herempn,50
1305,218,mwtempn,17
1306,218,othempn,22
1307,218,retempn,9
1308,219,agrempn,1
1309,219,fpsempn,52
1310,219,herempn,36
1311,219,mwtempn,12
1312,219,othempn,16
1313,219,retempn,6
1314,220,agrempn,1
1315,220,fpsempn,60
1316,220,herempn,42
1317,220,mwtempn,15
1318,220,othempn,19
1319,220,retempn,7
1320,221,agrempn,0
1321,221,fpsempn,12
1322,221,herempn,8
1323,221,mwtempn,3
1324,221,othempn,4
1325,221,retempn,1
1326,222,agrempn,1
1327,222,fpsempn,36
1328,222,herempn,25
1329,222,mwtempn,9
1330,222,othempn,11
1331,222,retempn,4
1332,223,agrempn,3
1333,223,fpsempn,135
1334,223,herempn,94
1335,223,mwtempn,33
1336,223,othempn,42
1337,223,retempn,16
1338,224,agrempn,2
1339,224,fpsempn,72
1340,224,herempn,51
1341,224,mwtempn,18
1342,224,othempn,22
1343,224,retempn,9
1344,225,agrempn,2
1345,225,fpsempn,85
1346,225,herempn,60
1347,225,mwtempn,21
1348,225,othempn,26
1349,225,retempn,10
1350,226,agrempn,3
1351,226,fpsempn,123
1352,226,herempn,86
1353,226,mwtempn,30
1354,226,othempn,38
1355,226,retempn,15
1356,227,agrempn,1
1357,227,fpsempn,31
1358,227,herempn,22
1359,227,mwtempn,7
1360,227,othempn,9
1361,227,retempn,4
1362,228,agrempn,0
1363,228,fpsempn,2
1364,228,herempn,1
1365,228,mwtempn,1
1366,228,othempn,1
1367,228,retempn,0
1368,229,agrempn,1
1369,229,fpsempn,51
1370,229,herempn,36
1371,229,mwtempn,12
1372,229,othempn,15
1373,229,retempn,6
1374,230,agrempn,0
1375,230,fpsempn,15
1376,230,herempn,11
1377,230,mwtempn,4
1378,230,othempn,4
1379,230,retempn,2
1380,231,agrempn,1
1381,231,fpsempn,53
1382,231,herempn,37
1383,231,mwtempn,13
1384,231,othempn,16
1385,231,retempn,6
1386,232,agrempn,1
1387,232,fpsempn,46
1388,232,herempn,32
1389,232,mwtempn,11
1390,232,othempn,14
1391,232,retempn,5
1392,233,agrempn,2
1393,233,fpsempn,49
1394,233,herempn,34
1395,233,mwtempn,11
1396,233,othempn,15
1397,233,retempn,6
1398,234,agrempn,5
1399,234,fpsempn,193
1400,234,herempn,135
1401,234,mwtempn,47
1402,234,othempn,59
1403,234,retempn,23
1404,235,agrempn,1
1405,235,fpsempn,36
1406,235,herempn,25
1407,235,mwtempn,9
1408,235,othempn,11
1409,235,retempn,4
1410,236,agrempn,1
1411,236,fpsempn,28
1412,236,herempn,20
1413,236,mwtempn,6
1414,236,othempn,8
1415,236,retempn,3
1416,237,agrempn,4
1417,237,fpsempn,169
1418,237,herempn,118
1419,237,mwtempn,41
1420,237,othempn,52
1421,237,retempn,20
1422,238,agrempn,3
1423,238,fpsempn,102
1424,238,herempn,72
1425,238,mwtempn,25
1426,238,othempn,32
1427,238,retempn,12
1428,239,agrempn,3
1429,239,fpsempn,140
1430,239,herempn,98
1431,239,mwtempn,34
1432,239,othempn,43
1433,239,retempn,16
1434,240,agrempn,4
1435,240,fpsempn,166
1436,240,herempn,115
1437,240,mwtempn,40
1438,240,othempn,51
1439,240,retempn,20
1440,241,agrempn,1
1441,241,fpsempn,43
1442,241,herempn,30
1443,241,mwtempn,11
1444,241,othempn,13
1445,241,retempn,5
1446,242,agrempn,1
1447,242,fpsempn,29
1448,242,herempn,20
1449,242,mwtempn,7
1450,242,othempn,9
1451,242,retempn,3
1452,243,agrempn,0
1453,243,fpsempn,10
1454,243,herempn,7
1455,243,mwtempn,2
1456,243,othempn,3
1457,243,retempn,1
1458,244,agrempn,3
1459,244,fpsempn,128
1460,244,herempn,89
1461,244,mwtempn,31
1462,244,othempn,39
1463,244,retempn,15
1464,245,agrempn,1
1465,245,fpsempn,36
1466,245,herempn,25
1467,245,mwtempn,9
1468,245,othempn,11
1469,245,retempn,4
1470,246,agrempn,4
1471,246,fpsempn,167
1472,246,herempn,116
1473,246,mwtempn,40
1474,246,othempn,51
1475,246,retempn,20
1476,247,agrempn,2
1477,247,fpsempn,63
1478,247,herempn,44
1479,247,mwtempn,15
1480,247,othempn,19
1481,247,retempn,7
1482,248,agrempn,10
1483,248,fpsempn,396
1484,248,herempn,277
1485,248,mwtempn,96
1486,248,othempn,122
1487,248,retempn,46
1488,249,agrempn,7
1489,249,fpsempn,290
1490,249,herempn,202
1491,249,mwtempn,70
1492,249,othempn,88
1493,249,retempn,34
1494,250,agrempn,2
1495,250,fpsempn,75
1496,250,herempn,52
1497,250,mwtempn,18
1498,250,othempn,23
1499,250,retempn,9
1500,251,agrempn,9
1501,251,fpsempn,368
1502,251,herempn,256
1503,251,mwtempn,89
1504,251,othempn,113
1505,251,retempn,43
1506,252,agrempn,2
1507,252,fpsempn,84
1508,252,herempn,58
1509,252,mwtempn,21
1510,252,othempn,26
1511,252,retempn,10
1512,253,agrempn,1
1513,253,fpsempn,45
1514,253,herempn,31
1515,253,mwtempn,11
1516,253,othempn,14
1517,253,retempn,5
1518,254,agrempn,2
1519,254,fpsempn,87
1520,254,herempn,61
1521,254,mwtempn,21
1522,254,othempn,27
1523,254,retempn,10
1524,255,agrempn,3
1525,255,fpsempn,105
1526,255,herempn,73
1527,255,mwtempn,25
1528,255,othempn,32
1529,255,retempn,13
1530,256,agrempn,3
1531,256,fpsempn,117
1532,256,herempn,81
1533,256,mwtempn,29
1534,256,othempn,36
1535,256,retempn,13
1536,257,agrempn,10
1537,257,fpsempn,411
1538,257,herempn,288
1539,257,mwtempn,99
1540,257,othempn,126
1541,257,retempn,48
1542,258,agrempn,3
1543,258,fpsempn,92
1544,258,herempn,64
1545,258,mwtempn,23
1546,258,othempn,28
1547,258,retempn,11
1548,259,agrempn,2
1549,259,fpsempn,82
1550,259,herempn,57
1551,259,mwtempn,19
1552,259,othempn,25
1553,259,retempn,10
1554,260,agrempn,2
1555,260,fpsempn,100
1556,260,herempn,70
1557,260,mwtempn,24
1558,260,othempn,31
1559,260,retempn,12
1560,261,agrempn,1
1561,261,fpsempn,43
1562,261,herempn,30
1563,261,mwtempn,11
1564,261,othempn,13
1565,261,retempn,5
1566,262,agrempn,1
1567,262,fpsempn,59
1568,262,herempn,41
1569,262,mwtempn,14
1570,262,othempn,18
1571,262,retempn,7
1572,263,agrempn,2
1573,263,fpsempn,91
1574,263,herempn,63
1575,263,mwtempn,22
1576,263,othempn,27
1577,263,retempn,11
1578,264,agrempn,2
1579,264,fpsempn,63
1580,264,herempn,44
1581,264,mwtempn,15
1582,264,othempn,20
1583,264,retempn,8
1584,265,agrempn,4
1585,265,fpsempn,154
1586,265,herempn,107
1587,265,mwtempn,38
1588,265,othempn,47
1589,265,retempn,18
1590,266,agrempn,8
1591,266,fpsempn,337
1592,266,herempn,235
1593,266,mwtempn,82
1594,266,othempn,103
1595,266,retempn,39
1596,267,agrempn,2
1597,267,fpsempn,80
1598,267,herempn,56
1599,267,mwtempn,19
1600,267,othempn,24
1601,267,retempn,9
1602,268,agrempn,0
1603,268,fpsempn,16
1604,268,herempn,11
1605,268,mwtempn,4
1606,268,othempn,5
1607,268,retempn,2
1608,269,agrempn,1
1609,269,fpsempn,41
1610,269,herempn,28
1611,269,mwtempn,10
1612,269,othempn,12
1613,269,retempn,5
1614,270,agrempn,1
1615,270,fpsempn,48
1616,270,herempn,34
1617,270,mwtempn,12
1618,270,othempn,15
1619,270,retempn,6
1620,271,agrempn,1
1621,271,fpsempn,45
1622,271,herempn,31
1623,271,mwtempn,11
1624,271,othempn,14
1625,271,retempn,5
1626,272,agrempn,1
1627,272,fpsempn,60
1628,272,herempn,42
1629,272,mwtempn,15
1630,272,othempn,19
1631,272,retempn,7
1632,273,agrempn,1
1633,273,fpsempn,33
1634,273,herempn,23
1635,273,mwtempn,9
1636,273,othempn,10
1637,273,retempn,4
1638,274,agrempn,2
1639,274,fpsempn,83
1640,274,herempn,58
1641,274,mwtempn,20
1642,274,othempn,26
1643,274,retempn,10
1644,275,agrempn,4
1645,275,fpsempn,151
1646,275,herempn,105
1647,275,mwtempn,37
1648,275,othempn,46
1649,275,retempn,18
1650,276,agrempn,0
1651,276,fpsempn,0
1652,276,herempn,0
1653,276,mwtempn,0
1654,276,othempn,0
1655,276,retempn,0
1656,277,agrempn,1
1657,277,fpsempn,58
1658,277,herempn,40
1659,277,mwtempn,14
1660,277,othempn,18
1661,277,retempn,7
1662,278,agrempn,4
1663,278,fpsempn,159
1664,278,herempn,111
1665,278,mwtempn,38
1666,278,othempn,48
1667,278,retempn,18
1668,279,agrempn,3
1669,279,fpsempn,109
1670,279,herempn,76
1671,279,mwtempn,26
1672,279,othempn,33
1673,279,retempn,13
1674,280,agrempn,8
1675,280,fpsempn,310
1676,280,herempn,216
1677,280,mwtempn,75
1678,280,othempn,95
1679,280,retempn,36
1680,281,agrempn,3
1681,281,fpsempn,106
1682,281,herempn,75
1683,281,mwtempn,26
1684,281,othempn,33
1685,281,retempn,12
1686,282,agrempn,3
1687,282,fpsempn,111
1688,282,herempn,78
1689,282,mwtempn,27
1690,282,othempn,34
1691,282,retempn,13
1692,283,agrempn,1
1693,283,fpsempn,44
1694,283,herempn,30
1695,283,mwtempn,10
1696,283,othempn,13
1697,283,retempn,5
1698,284,agrempn,2
1699,284,fpsempn,89
1700,284,herempn,63
1701,284,mwtempn,22
1702,284,othempn,28
1703,284,retempn,10
1704,285,agrempn,1
1705,285,fpsempn,36
1706,285,herempn,26
1707,285,mwtempn,9
1708,285,othempn,11
1709,285,retempn,4
1710,286,agrempn,3
1711,286,fpsempn,120
1712,286,herempn,84
1713,286,mwtempn,29
1714,286,othempn,37
1715,286,retempn,14
1716,287,agrempn,3
1717,287,fpsempn,96
1718,287,herempn,68
1719,287,mwtempn,24
1720,287,othempn,29
1721,287,retempn,12
1722,288,agrempn,2
1723,288,fpsempn,89
1724,288,herempn,62
1725,288,mwtempn,21
1726,288,othempn,28
1727,288,retempn,10
1728,289,agrempn,2
1729,289,fpsempn,83
1730,289,herempn,58
1731,289,mwtempn,21
1732,289,othempn,25
1733,289,retempn,10
1734,290,agrempn,1
1735,290,fpsempn,47
1736,290,herempn,33
1737,290,mwtempn,11
1738,290,othempn,14
1739,290,retempn,5
1740,291,agrempn,3
1741,291,fpsempn,108
1742,291,herempn,75
1743,291,mwtempn,26
1744,291,othempn,33
1745,291,retempn,13
1746,292,agrempn,1
1747,292,fpsempn,60
1748,292,herempn,42
1749,292,mwtempn,15
1750,292,othempn,19
1751,292,retempn,7
1752,293,agrempn,4
1753,293,fpsempn,150
1754,293,herempn,105
1755,293,mwtempn,36
1756,293,othempn,46
1757,293,retempn,18
1758,294,agrempn,3
1759,294,fpsempn,130
1760,294,herempn,91
1761,294,mwtempn,32
1762,294,othempn,40
1763,294,retempn,15
1764,295,agrempn,3
1765,295,fpsempn,100
1766,295,herempn,70
1767,295,mwtempn,25
1768,295,othempn,31
1769,295,retempn,12
1770,296,agrempn,6
1771,296,fpsempn,231
1772,296,herempn,161
1773,296,mwtempn,56
1774,296,othempn,70
1775,296,retempn,27
1776,297,agrempn,2
1777,297,fpsempn,85
1778,297,herempn,59
1779,297,mwtempn,21
1780,297,othempn,26
1781,297,retempn,10
1782,298,agrempn,6
1783,298,fpsempn,249
1784,298,herempn,175
1785,298,mwtempn,61
1786,298,othempn,77
1787,298,retempn,29
1788,299,agrempn,4
1789,299,fpsempn,159
1790,299,herempn,111
1791,299,mwtempn,39
1792,299,othempn,49
1793,299,retempn,19
1794,300,agrempn,2
1795,300,fpsempn,85
1796,300,herempn,59
1797,300,mwtempn,21
1798,300,othempn,26
1799,300,retempn,10
1800,301,agrempn,3
1801,301,fpsempn,111
1802,301,herempn,78
1803,301,mwtempn,27
1804,301,othempn,34
1805,301,retempn,13
1806,302,agrempn,2
1807,302,fpsempn,84
1808,302,herempn,59
1809,302,mwtempn,20
1810,302,othempn,26
1811,302,retempn,10
1812,303,agrempn,2
1813,303,fpsempn,95
1814,303,herempn,66
1815,303,mwtempn,23
1816,303,othempn,29
1817,303,retempn,11
1818,304,agrempn,3
1819,304,fpsempn,149
1820,304,herempn,104
1821,304,mwtempn,36
1822,304,othempn,46
1823,304,retempn,18
1824,305,agrempn,1
1825,305,fpsempn,30
1826,305,herempn,21
1827,305,mwtempn,7
1828,305,othempn,9
1829,305,retempn,3
1830,306,agrempn,0
1831,306,fpsempn,13
1832,306,herempn,9
1833,306,mwtempn,3
1834,306,othempn,4
1835,306,retempn,1
1836,307,agrempn,1
1837,307,fpsempn,57
1838,307,herempn,40
1839,307,mwtempn,13
1840,307,othempn,18
1841,307,retempn,7
1842,308,agrempn,1
1843,308,fpsempn,52
1844,308,herempn,37
1845,308,mwtempn,13
1846,308,othempn,16
1847,308,retempn,6
1848,309,agrempn,8
1849,309,fpsempn,363
1850,309,herempn,253
1851,309,mwtempn,88
1852,309,othempn,112
1853,309,retempn,42
1854,310,agrempn,10
1855,310,fpsempn,422
1856,310,herempn,294
1857,310,mwtempn,103
1858,310,othempn,129
1859,310,retempn,50
1860,311,agrempn,8
1861,311,fpsempn,325
1862,311,herempn,227
1863,311,mwtempn,79
1864,311,othempn,100
1865,311,retempn,38
1866,312,agrempn,1
1867,312,fpsempn,58
1868,312,herempn,40
1869,312,mwtempn,14
1870,312,othempn,18
1871,312,retempn,7
1872,313,agrempn,3
1873,313,fpsempn,135
1874,313,herempn,95
1875,313,mwtempn,33
1876,313,othempn,42
1877,313,retempn,16
1878,314,agrempn,3
1879,314,fpsempn,141
1880,314,herempn,98
1881,314,mwtempn,34
1882,314,othempn,43
1883,314,retempn,16
1884,315,agrempn,9
1885,315,fpsempn,368
1886,315,herempn,257
1887,315,mwtempn,89
1888,315,othempn,113
1889,315,retempn,44
1890,316,agrempn,1
1891,316,fpsempn,28
1892,316,herempn,20
1893,316,mwtempn,7
1894,316,othempn,9
1895,316,retempn,3
1896,317,agrempn,4
1897,317,fpsempn,147
1898,317,herempn,102
1899,317,mwtempn,35
1900,317,othempn,45
1901,317,retempn,17
1902,318,agrempn,1
1903,318,fpsempn,59
1904,318,herempn,41
1905,318,mwtempn,14
1906,318,othempn,18
1907,318,retempn,7
1908,319,agrempn,1
1909,319,fpsempn,45
1910,319,herempn,31
1911,319,mwtempn,11
1912,319,othempn,14
1913,319,retempn,5
1914,320,agrempn,2
1915,320,fpsempn,70
1916,320,herempn,49
1917,320,mwtempn,17
1918,320,othempn,21
1919,320,retempn,8
1920,321,agrempn,1
1921,321,fpsempn,31
1922,321,herempn,22
1923,321,mwtempn,8
1924,321,othempn,9
1925,321,retempn,4
1926,322,agrempn,3
1927,322,fpsempn,111
1928,322,herempn,78
1929,322,mwtempn,27
1930,322,othempn,34
1931,322,retempn,13
1932,323,agrempn,3
1933,323,fpsempn,146
1934,323,herempn,102
1935,323,mwtempn,35
1936,323,othempn,45
1937,323,retempn,17
1938,324,agrempn,1
1939,324,fpsempn,61
1940,324,herempn,43
1941,324,mwtempn,15
1942,324,othempn,19
1943,324,retempn,8
1944,325,agrempn,1
1945,325,fpsempn,27
1946,325,herempn,19
1947,325,mwtempn,6
1948,325,othempn,8
1949,325,retempn,3
1950,326,agrempn,1
1951,326,fpsempn,48
1952,326,herempn,33
1953,326,mwtempn,12
1954,326,othempn,15
1955,326,retempn,6
1956,327,agrempn,1
1957,327,fpsempn,58
1958,327,herempn,40
1959,327,mwtempn,14
1960,327,othempn,18
1961,327,retempn,7
1962,328,agrempn,2
1963,328,fpsempn,74
1964,328,herempn,51
1965,328,mwtempn,18
1966,328,othempn,23
1967,328,retempn,9
1968,329,agrempn,1
1969,329,fpsempn,59
1970,329,herempn,41
1971,329,mwtempn,15
1972,329,othempn,18
1973,329,retempn,7
1974,330,agrempn,2
1975,330,fpsempn,70
1976,330,herempn,49
1977,330,mwtempn,17
1978,330,othempn,21
1979,330,retempn,8
1980,331,agrempn,5
1981,331,fpsempn,186
1982,331,herempn,130
1983,331,mwtempn,45
1984,331,othempn,57
1985,331,retempn,22
1986,332,agrempn,3
1987,332,fpsempn,126
1988,332,herempn,88
1989,332,mwtempn,30
1990,332,othempn,39
1991,332,retempn,15
1992,333,agrempn,1
1993,333,fpsempn,24
1994,333,herempn,17
1995,333,mwtempn,6
1996,333,othempn,7
1997,333,retempn,3
1998,334,agrempn,2
1999,334,fpsempn,63
2000,334,herempn,44
2001,334,mwtempn,15
2002,334,othempn,19
2003,334,retempn,7
2004,335,agrempn,0
2005,335,fpsempn,16
2006,335,herempn,11
2007,335,mwtempn,4
2008,335,othempn,5
2009,335,retempn,2
2010,336,agrempn,3
2011,336,fpsempn,108
2012,336,herempn,76
2013,336,mwtempn,26
2014,336,othempn,33
2015,336,retempn,13
2016,337,agrempn,2
2017,337,fpsempn,95
2018,337,herempn,66
2019,337,mwtempn,23
2020,337,othempn,29
2021,337,retempn,11
2022,338,agrempn,1
2023,338,fpsempn,29
2024,338,herempn,20
2025,338,mwtempn,7
2026,338,othempn,9
2027,338,retempn,3
2028,339,agrempn,1
2029,339,fpsempn,59
2030,339,herempn,42
2031,339,mwtempn,15
2032,339,othempn,19
2033,339,retempn,7
2034,340,agrempn,6
2035,340,fpsempn,244
2036,340,herempn,170
2037,340,mwtempn,59
2038,340,othempn,75
2039,340,retempn,29
2040,341,agrempn,9
2041,341,fpsempn,377
2042,341,herempn,263
2043,341,mwtempn,91
2044,341,othempn,116
2045,341,retempn,44
2046,342,agrempn,4
2047,342,fpsempn,159
2048,342,herempn,111
2049,342,mwtempn,39
2050,342,othempn,49
2051,342,retempn,19
2052,343,agrempn,1
2053,343,fpsempn,31
2054,343,herempn,22
2055,343,mwtempn,8
2056,343,othempn,10
2057,343,retempn,4
2058,344,agrempn,2
2059,344,fpsempn,82
2060,344,herempn,57
2061,344,mwtempn,20
2062,344,othempn,25
2063,344,retempn,10
2064,345,agrempn,2
2065,345,fpsempn,99
2066,345,herempn,69
2067,345,mwtempn,24
2068,345,othempn,30
2069,345,retempn,12
2070,346,agrempn,3
2071,346,fpsempn,105
2072,346,herempn,73
2073,346,mwtempn,26
2074,346,othempn,33
2075,346,retempn,12
2076,347,agrempn,3
2077,347,fpsempn,133
2078,347,herempn,151
2079,347,mwtempn,52
2080,347,othempn,61
2081,347,retempn,15
2082,348,agrempn,1
2083,348,fpsempn,48
2084,348,herempn,55
2085,348,mwtempn,19
2086,348,othempn,22
2087,348,retempn,5
2088,349,agrempn,4
2089,349,fpsempn,183
2090,349,herempn,207
2091,349,mwtempn,72
2092,349,othempn,84
2093,349,retempn,21
2094,350,agrempn,1
2095,350,fpsempn,56
2096,350,herempn,63
2097,350,mwtempn,22
2098,350,othempn,26
2099,350,retempn,6
2100,351,agrempn,5
2101,351,fpsempn,203
2102,351,herempn,229
2103,351,mwtempn,79
2104,351,othempn,93
2105,351,retempn,23
2106,352,agrempn,0
2107,352,fpsempn,11
2108,352,herempn,12
2109,352,mwtempn,4
2110,352,othempn,5
2111,352,retempn,1
2112,353,agrempn,0
2113,353,fpsempn,16
2114,353,herempn,18
2115,353,mwtempn,6
2116,353,othempn,7
2117,353,retempn,2
2118,354,agrempn,1
2119,354,fpsempn,61
2120,354,herempn,70
2121,354,mwtempn,24
2122,354,othempn,29
2123,354,retempn,7
2124,355,agrempn,6
2125,355,fpsempn,277
2126,355,herempn,313
2127,355,mwtempn,109
2128,355,othempn,128
2129,355,retempn,30
2130,356,agrempn,12
2131,356,fpsempn,521
2132,356,herempn,590
2133,356,mwtempn,204
2134,356,othempn,240
2135,356,retempn,58
2136,357,agrempn,2
2137,357,fpsempn,105
2138,357,herempn,119
2139,357,mwtempn,41
2140,357,othempn,48
2141,357,retempn,12
2142,358,agrempn,1
2143,358,fpsempn,59
2144,358,herempn,67
2145,358,mwtempn,23
2146,358,othempn,27
2147,358,retempn,7
2148,359,agrempn,1
2149,359,fpsempn,46
2150,359,herempn,52
2151,359,mwtempn,18
2152,359,othempn,21
2153,359,retempn,5
2154,360,agrempn,1
2155,360,fpsempn,63
2156,360,herempn,71
2157,360,mwtempn,25
2158,360,othempn,29
2159,360,retempn,7
2160,361,agrempn,2
2161,361,fpsempn,75
2162,361,herempn,85
2163,361,mwtempn,30
2164,361,othempn,35
2165,361,retempn,8
2166,362,agrempn,3
2167,362,fpsempn,129
2168,362,herempn,145
2169,362,mwtempn,50
2170,362,othempn,59
2171,362,retempn,14
2172,363,agrempn,1
2173,363,fpsempn,26
2174,363,herempn,29
2175,363,mwtempn,10
2176,363,othempn,12
2177,363,retempn,3
2178,364,agrempn,0
2179,364,fpsempn,17
2180,364,herempn,19
2181,364,mwtempn,6
2182,364,othempn,8
2183,364,retempn,2
2184,365,agrempn,1
2185,365,fpsempn,23
2186,365,herempn,26
2187,365,mwtempn,9
2188,365,othempn,11
2189,365,retempn,2
2190,366,agrempn,3
2191,366,fpsempn,134
2192,366,herempn,152
2193,366,mwtempn,53
2194,366,othempn,62
2195,366,retempn,15
2196,367,agrempn,2
2197,367,fpsempn,85
2198,367,herempn,96
2199,367,mwtempn,33
2200,367,othempn,39
2201,367,retempn,9
2202,368,agrempn,1
2203,368,fpsempn,51
2204,368,herempn,58
2205,368,mwtempn,20
2206,368,othempn,24
2207,368,retempn,6
2208,369,agrempn,2
2209,369,fpsempn,93
2210,369,herempn,105
2211,369,mwtempn,37
2212,369,othempn,42
2213,369,retempn,10
2214,370,agrempn,6
2215,370,fpsempn,267
2216,370,herempn,302
2217,370,mwtempn,105
2218,370,othempn,123
2219,370,retempn,29
2220,371,agrempn,3
2221,371,fpsempn,145
2222,371,herempn,164
2223,371,mwtempn,57
2224,371,othempn,67
2225,371,retempn,16
2226,372,agrempn,2
2227,372,fpsempn,94
2228,372,herempn,107
2229,372,mwtempn,37
2230,372,othempn,43
2231,372,retempn,10
2232,373,agrempn,0
2233,373,fpsempn,17
2234,373,herempn,19
2235,373,mwtempn,6
2236,373,othempn,8
2237,373,retempn,2
2238,374,agrempn,4
2239,374,fpsempn,155
2240,374,herempn,176
2241,374,mwtempn,61
2242,374,othempn,71
2243,374,retempn,17
2244,375,agrempn,0
2245,375,fpsempn,17
2246,375,herempn,19
2247,375,mwtempn,6
2248,375,othempn,8
2249,375,retempn,2
2250,376,agrempn,1
2251,376,fpsempn,46
2252,376,herempn,52
2253,376,mwtempn,18
2254,376,othempn,21
2255,376,retempn,5
2256,377,agrempn,2
2257,377,fpsempn,79
2258,377,herempn,89
2259,377,mwtempn,31
2260,377,othempn,36
2261,377,retempn,9
2262,378,agrempn,4
2263,378,fpsempn,166
2264,378,herempn,187
2265,378,mwtempn,65
2266,378,othempn,76
2267,378,retempn,18
2268,379,agrempn,1
2269,379,fpsempn,39
2270,379,herempn,44
2271,379,mwtempn,15
2272,379,othempn,18
2273,379,retempn,4
2274,380,agrempn,0
2275,380,fpsempn,13
2276,380,herempn,15
2277,380,mwtempn,5
2278,380,othempn,6
2279,380,retempn,1
2280,381,agrempn,1
2281,381,fpsempn,44
2282,381,herempn,50
2283,381,mwtempn,17
2284,381,othempn,20
2285,381,retempn,5
2286,382,agrempn,1
2287,382,fpsempn,22
2288,382,herempn,25
2289,382,mwtempn,9
2290,382,othempn,10
2291,382,retempn,2
2292,383,agrempn,3
2293,383,fpsempn,136
2294,383,herempn,154
2295,383,mwtempn,53
2296,383,othempn,63
2297,383,retempn,15
2298,384,agrempn,1
2299,384,fpsempn,48
2300,384,herempn,54
2301,384,mwtempn,19
2302,384,othempn,22
2303,384,retempn,5
2304,385,agrempn,2
2305,385,fpsempn,72
2306,385,herempn,81
2307,385,mwtempn,28
2308,385,othempn,33
2309,385,retempn,8
2310,386,agrempn,1
2311,386,fpsempn,23
2312,386,herempn,26
2313,386,mwtempn,9
2314,386,othempn,11
2315,386,retempn,3
2316,387,agrempn,2
2317,387,fpsempn,84
2318,387,herempn,95
2319,387,mwtempn,33
2320,387,othempn,38
2321,387,retempn,10
2322,388,agrempn,3
2323,388,fpsempn,127
2324,388,herempn,144
2325,388,mwtempn,50
2326,388,othempn,59
2327,388,retempn,14
2328,389,agrempn,1
2329,389,fpsempn,63
2330,389,herempn,71
2331,389,mwtempn,24
2332,389,othempn,29
2333,389,retempn,7
2334,390,agrempn,1
2335,390,fpsempn,31
2336,390,herempn,35
2337,390,mwtempn,12
2338,390,othempn,14
2339,390,retempn,3
2340,391,agrempn,2
2341,391,fpsempn,62
2342,391,herempn,71
2343,391,mwtempn,25
2344,391,othempn,28
2345,391,retempn,6
2346,392,agrempn,0
2347,392,fpsempn,19
2348,392,herempn,22
2349,392,mwtempn,7
2350,392,othempn,8
2351,392,retempn,2
2352,393,agrempn,1
2353,393,fpsempn,53
2354,393,herempn,61
2355,393,mwtempn,21
2356,393,othempn,24
2357,393,retempn,6
2358,394,agrempn,1
2359,394,fpsempn,42
2360,394,herempn,48
2361,394,mwtempn,17
2362,394,othempn,20
2363,394,retempn,5
2364,395,agrempn,3
2365,395,fpsempn,107
2366,395,herempn,121
2367,395,mwtempn,42
2368,395,othempn,49
2369,395,retempn,12
2370,396,agrempn,2
2371,396,fpsempn,66
2372,396,herempn,74
2373,396,mwtempn,26
2374,396,othempn,30
2375,396,retempn,7
2376,397,agrempn,1
2377,397,fpsempn,62
2378,397,herempn,70
2379,397,mwtempn,25
2380,397,othempn,29
2381,397,retempn,7
2382,398,agrempn,1
2383,398,fpsempn,37
2384,398,herempn,42
2385,398,mwtempn,14
2386,398,othempn,17
2387,398,retempn,4
2388,399,agrempn,2
2389,399,fpsempn,88
2390,399,herempn,99
2391,399,mwtempn,34
2392,399,othempn,40
2393,399,retempn,10
2394,400,agrempn,0
2395,400,fpsempn,18
2396,400,herempn,20
2397,400,mwtempn,7
2398,400,othempn,8
2399,400,retempn,2
2400,401,agrempn,11
2401,401,fpsempn,447
2402,401,herempn,506
2403,401,mwtempn,175
2404,401,othempn,206
2405,401,retempn,49
2406,402,agrempn,1
2407,402,fpsempn,39
2408,402,herempn,44
2409,402,mwtempn,15
2410,402,othempn,18
2411,402,retempn,4
2412,403,agrempn,5
2413,403,fpsempn,196
2414,403,herempn,222
2415,403,mwtempn,77
2416,403,othempn,91
2417,403,retempn,22
2418,404,agrempn,1
2419,404,fpsempn,59
2420,404,herempn,67
2421,404,mwtempn,23
2422,404,othempn,27
2423,404,retempn,7
2424,405,agrempn,1
2425,405,fpsempn,48
2426,405,herempn,55
2427,405,mwtempn,19
2428,405,othempn,22
2429,405,retempn,5
2430,406,agrempn,3
2431,406,fpsempn,109
2432,406,herempn,123
2433,406,mwtempn,43
2434,406,othempn,50
2435,406,retempn,12
2436,407,agrempn,4
2437,407,fpsempn,152
2438,407,herempn,172
2439,407,mwtempn,60
2440,407,othempn,70
2441,407,retempn,17
2442,408,agrempn,3
2443,408,fpsempn,147
2444,408,herempn,167
2445,408,mwtempn,58
2446,408,othempn,68
