"TAZ1454","hispanic","white_nonh","black_nonh","asian_nonh","other_nonh","TOTPOP","COUNTY","County_Name"
511,272,2873,21,563,3218,6947,3,"Santa Clara"
512,238,1781,16,150,2000,4185,3,"Santa Clara"
513,98,1291,6,179,1438,3012,3,"Santa Clara"
514,303,2881,11,869,3672,7736,3,"Santa Clara"
515,865,1970,69,1255,3187,7346,3,"Santa Clara"
516,189,1313,21,550,1863,3936,3,"Santa Clara"
517,381,1729,24,852,2440,5426,3,"Santa Clara"
518,315,2196,29,861,3010,6411,3,"Santa Clara"
519,704,2383,94,1633,3772,8586,3,"Santa Clara"
520,454,1276,31,671,1975,4407,3,"Santa Clara"
521,736,1489,98,611,2114,5048,3,"Santa Clara"
522,733,1824,81,850,2762,6250,3,"Santa Clara"
523,769,2437,55,934,3612,7807,3,"Santa Clara"
524,486,1801,27,549,2470,5333,3,"Santa Clara"
525,388,1567,28,356,2000,4339,3,"Santa Clara"
526,727,2417,39,455,2902,6540,3,"Santa Clara"
527,868,2675,70,521,3120,7254,3,"Santa Clara"
528,1179,2145,85,424,2500,6333,3,"Santa Clara"
529,193,1119,12,241,1305,2870,3,"Santa Clara"
530,935,2493,118,749,2854,7149,3,"Santa Clara"
531,294,999,42,318,1244,2897,3,"Santa Clara"
532,1918,1778,319,1256,1970,7241,3,"Santa Clara"
533,2584,1238,257,855,2030,6964,3,"Santa Clara"
534,800,1287,87,718,2114,5006,3,"Santa Clara"
535,1586,1019,107,561,1737,5010,3,"Santa Clara"
536,2557,749,120,441,1299,5166,3,"Santa Clara"
537,1456,1483,347,1284,2524,7094,3,"Santa Clara"
538,823,837,68,424,1336,3488,3,"Santa Clara"
539,293,283,27,163,511,1277,3,"Santa Clara"
540,906,1544,227,713,2158,5548,3,"Santa Clara"
541,862,1544,73,569,2227,5275,3,"Santa Clara"
542,542,663,56,244,961,2466,3,"Santa Clara"
543,772,1448,118,985,2435,5758,3,"Santa Clara"
544,863,1524,93,801,2444,5725,3,"Santa Clara"
545,448,1118,56,680,1755,4057,3,"Santa Clara"
546,1150,948,173,728,1721,4720,3,"Santa Clara"
547,2706,1009,165,1437,2652,7969,3,"Santa Clara"
548,2849,1461,144,1331,2957,8742,3,"Santa Clara"
549,1900,927,245,671,1725,5468,3,"Santa Clara"
550,1726,635,93,449,1185,4088,3,"Santa Clara"
551,3567,732,171,569,1419,6458,3,"Santa Clara"
552,2081,151,73,1039,1048,4392,3,"Santa Clara"
553,2264,499,86,814,1047,4710,3,"Santa Clara"
554,709,1018,104,392,1511,3734,3,"Santa Clara"
555,2516,1173,278,919,2283,7169,3,"Santa Clara"
556,1390,1434,213,408,1512,4957,3,"Santa Clara"
557,572,744,198,890,1598,4002,3,"Santa Clara"
558,901,1061,253,694,1760,4669,3,"Santa Clara"
559,1676,1278,52,295,1551,4852,3,"Santa Clara"
560,3182,566,117,335,955,5155,3,"Santa Clara"
561,1997,492,106,669,1115,4379,3,"Santa Clara"
562,2862,442,79,324,878,4585,3,"Santa Clara"
563,4626,1461,622,2525,3530,12764,3,"Santa Clara"
564,2061,1317,384,1677,2975,8414,3,"Santa Clara"
565,1029,885,138,1444,2289,5785,3,"Santa Clara"
566,1051,1496,187,2354,3920,9008,3,"Santa Clara"
567,2014,210,84,3071,2292,7671,3,"Santa Clara"
568,3300,430,146,2301,2296,8473,3,"Santa Clara"
569,2279,118,77,969,963,4406,3,"Santa Clara"
570,2592,125,78,793,796,4384,3,"Santa Clara"
571,1639,193,52,870,1076,3830,3,"Santa Clara"
572,1184,143,49,1332,1396,4104,3,"Santa Clara"
573,439,175,50,1803,1647,4114,3,"Santa Clara"
574,1086,194,62,1883,1544,4769,3,"Santa Clara"
575,692,166,52,1617,1590,4117,3,"Santa Clara"
576,967,225,69,1663,1806,4730,3,"Santa Clara"
577,1343,137,46,1703,1498,4727,3,"Santa Clara"
578,3447,339,143,2300,1905,8134,3,"Santa Clara"
579,475,109,24,884,925,2417,3,"Santa Clara"
580,2426,129,71,1076,705,4407,3,"Santa Clara"
581,2651,119,96,1083,1007,4956,3,"Santa Clara"
582,1748,175,110,2321,2041,6395,3,"Santa Clara"
583,1700,141,58,2330,2104,6333,3,"Santa Clara"
584,1797,76,43,1178,1137,4231,3,"Santa Clara"
585,3015,109,41,778,854,4797,3,"Santa Clara"
586,3473,90,67,1108,1150,5888,3,"Santa Clara"
587,1193,25,26,375,443,2062,3,"Santa Clara"
588,2951,163,96,1407,1543,6160,3,"Santa Clara"
589,2737,156,78,1475,1462,5908,3,"Santa Clara"
590,2300,41,59,796,731,3927,3,"Santa Clara"
591,4924,218,103,1611,1612,8468,3,"Santa Clara"
592,2331,220,67,1042,1075,4735,3,"Santa Clara"
593,1163,471,19,498,842,2993,3,"Santa Clara"
594,2043,196,91,1799,1277,5406,3,"Santa Clara"
595,2825,321,141,2190,1565,7042,3,"Santa Clara"
596,328,78,23,1157,1100,2686,3,"Santa Clara"
597,1546,207,95,3055,1975,6878,3,"Santa Clara"
598,765,414,109,3245,3384,7917,3,"Santa Clara"
599,492,217,62,2011,2120,4902,3,"Santa Clara"
600,350,237,34,1768,1923,4312,3,"Santa Clara"
601,379,435,84,3644,3766,8308,3,"Santa Clara"
602,292,131,18,927,974,2342,3,"Santa Clara"
603,108,101,15,287,386,897,3,"Santa Clara"
604,962,298,46,1272,1610,4188,3,"Santa Clara"
605,717,642,220,4836,4775,11190,3,"Santa Clara"
606,613,600,115,5198,4731,11257,3,"Santa Clara"
607,850,349,224,2719,2299,6441,3,"Santa Clara"
608,151,198,49,2644,2558,5600,3,"Santa Clara"
609,168,245,34,2353,2346,5146,3,"Santa Clara"
610,54,90,13,807,855,1819,3,"Santa Clara"
611,614,379,51,2329,2600,5973,3,"Santa Clara"
612,463,455,75,3468,2585,7046,3,"Santa Clara"
613,392,186,59,1538,1505,3680,3,"Santa Clara"
614,287,280,53,1997,2187,4804,3,"Santa Clara"
615,288,328,37,1918,1955,4526,3,"Santa Clara"
616,707,239,63,1954,1738,4701,3,"Santa Clara"
617,996,245,45,1954,1612,4852,3,"Santa Clara"
618,251,309,18,879,1193,2650,3,"Santa Clara"
619,281,432,37,2340,2128,5218,3,"Santa Clara"
620,264,268,46,1619,1561,3758,3,"Santa Clara"
621,481,247,54,1698,1802,4282,3,"Santa Clara"
622,493,410,40,1989,2418,5350,3,"Santa Clara"
623,615,507,81,2965,2905,7073,3,"Santa Clara"
624,171,183,16,1193,1303,2866,3,"Santa Clara"
625,578,313,59,2180,2289,5419,3,"Santa Clara"
626,363,271,29,1830,1875,4368,3,"Santa Clara"
627,509,368,50,2320,2475,5722,3,"Santa Clara"
628,397,544,41,1562,2059,4603,3,"Santa Clara"
629,1168,1143,73,800,2004,5188,3,"Santa Clara"
630,2248,709,124,2150,2858,8089,3,"Santa Clara"
631,545,256,66,1823,1927,4617,3,"Santa Clara"
632,885,382,85,2039,2309,5700,3,"Santa Clara"
633,3874,648,69,2184,2537,9312,3,"Santa Clara"
634,3389,308,88,1001,1236,6022,3,"Santa Clara"
635,2075,340,41,696,1030,4182,3,"Santa Clara"
636,3005,398,56,1003,1391,5853,3,"Santa Clara"
637,1094,1034,60,991,1906,5085,3,"Santa Clara"
638,3434,263,66,1031,1342,6136,3,"Santa Clara"
639,3472,308,59,931,1151,5921,3,"Santa Clara"
640,1011,134,35,1192,1250,3622,3,"Santa Clara"
641,1592,161,60,951,1133,3897,3,"Santa Clara"
642,866,511,69,856,1162,3464,3,"Santa Clara"
643,962,292,125,1313,1618,4310,3,"Santa Clara"
644,330,96,35,2118,1992,4571,3,"Santa Clara"
645,799,249,109,1613,1942,4712,3,"Santa Clara"
646,347,113,36,1521,1560,3577,3,"Santa Clara"
647,509,337,62,1682,2010,4600,3,"Santa Clara"
648,386,227,37,2990,2985,6625,3,"Santa Clara"
649,660,167,57,1743,1822,4449,3,"Santa Clara"
650,1544,312,108,2803,2955,7722,3,"Santa Clara"
651,1186,231,85,2842,2805,7149,3,"Santa Clara"
652,756,478,75,1648,1994,4951,3,"Santa Clara"
653,518,445,74,5033,5202,11272,3,"Santa Clara"
654,672,2327,109,1934,3666,8708,3,"Santa Clara"
655,1046,1399,168,5254,5606,13473,3,"Santa Clara"
656,994,938,130,2202,2650,6914,3,"Santa Clara"
657,1694,1066,185,2188,3066,8199,3,"Santa Clara"
658,719,1089,58,683,1637,4186,3,"Santa Clara"
659,611,756,71,579,1162,3179,3,"Santa Clara"
660,750,741,69,602,1325,3487,3,"Santa Clara"
661,2001,2360,368,2897,4735,12361,3,"Santa Clara"
662,627,1221,52,702,1845,4447,3,"Santa Clara"
663,406,802,39,501,1348,3096,3,"Santa Clara"
664,1349,1899,221,1637,2520,7626,3,"Santa Clara"
665,1482,1690,137,1162,2904,7375,3,"Santa Clara"
666,1567,808,144,1388,1966,5873,3,"Santa Clara"
667,2091,796,221,972,1575,5655,3,"Santa Clara"
668,1148,1114,134,1452,2435,6283,3,"Santa Clara"
669,3783,550,323,1963,2380,8999,3,"Santa Clara"
670,2537,751,151,1843,2567,7849,3,"Santa Clara"
671,2259,1070,306,2030,1799,7464,3,"Santa Clara"
672,944,822,125,979,1674,4544,3,"Santa Clara"
673,939,783,124,776,1590,4212,3,"Santa Clara"
674,900,1432,57,834,2325,5548,3,"Santa Clara"
675,909,1426,86,632,2192,5245,3,"Santa Clara"
676,1772,2144,183,1022,3190,8311,3,"Santa Clara"
677,861,973,88,730,1704,4356,3,"Santa Clara"
678,468,773,35,535,1138,2949,3,"Santa Clara"
679,856,1298,233,689,1622,4698,3,"Santa Clara"
680,1028,1791,120,927,2724,6590,3,"Santa Clara"
681,498,1133,50,308,1500,3489,3,"Santa Clara"
682,647,1576,40,622,2333,5218,3,"Santa Clara"
683,310,1190,19,526,1804,3849,3,"Santa Clara"
684,867,1802,87,1120,3075,6951,3,"Santa Clara"
685,723,1348,107,764,1906,4848,3,"Santa Clara"
686,1088,1465,110,638,2023,5324,3,"Santa Clara"
687,817,1123,70,521,1377,3908,3,"Santa Clara"
688,1532,1920,127,1361,3294,8234,3,"Santa Clara"
689,257,1403,15,599,2011,4285,3,"Santa Clara"
690,331,1761,49,913,2773,5827,3,"Santa Clara"
691,123,1114,4,463,1483,3187,3,"Santa Clara"
692,131,807,11,850,1623,3422,3,"Santa Clara"
693,195,935,20,1091,2026,4267,3,"Santa Clara"
694,165,1111,23,1531,2518,5348,3,"Santa Clara"
695,266,1888,25,2284,3915,8378,3,"Santa Clara"
696,368,1742,129,723,2415,5377,3,"Santa Clara"
697,534,396,7,208,650,1795,3,"Santa Clara"
698,1242,2701,103,1023,3882,8951,3,"Santa Clara"
699,819,1760,55,391,1958,4983,3,"Santa Clara"
700,3434,3203,229,1298,4811,12975,3,"Santa Clara"
701,1170,2344,38,396,2893,6841,3,"Santa Clara"
702,3723,2764,159,766,3550,10962,3,"Santa Clara"
703,689,1435,37,560,2062,4783,3,"Santa Clara"
704,671,1702,30,362,2025,4790,3,"Santa Clara"
705,4420,3249,242,1434,4915,14260,3,"Santa Clara"
706,1519,858,17,118,1019,3531,3,"Santa Clara"
707,7631,837,135,228,1310,10141,3,"Santa Clara"
708,3811,1776,60,304,2223,8174,3,"Santa Clara"
709,4097,944,154,603,1739,7537,3,"Santa Clara"
710,3540,1253,129,633,2088,7643,3,"Santa Clara"
711,2159,2772,127,811,3895,9764,3,"Santa Clara"
712,1484,1407,29,216,1668,4804,3,"Santa Clara"
713,1550,1530,20,254,1782,5136,3,"Santa Clara"
714,204,311,7,22,378,922,3,"Santa Clara"
715,905,2638,118,1077,3702,8440,4,"Alameda"
716,527,1711,71,400,2225,4934,4,"Alameda"
717,938,2227,97,539,2810,6611,4,"Alameda"
718,1151,2733,117,476,3389,7866,4,"Alameda"
719,871,2270,85,834,3211,7271,4,"Alameda"
720,638,1650,61,885,2581,5815,4,"Alameda"
721,888,2030,92,505,2538,6053,4,"Alameda"
722,2545,2210,95,596,2976,8422,4,"Alameda"
723,455,2022,53,255,2218,5003,4,"Alameda"
724,680,2586,57,347,2809,6479,4,"Alameda"
725,261,1570,19,280,1825,3955,4,"Alameda"
726,809,3026,52,783,3854,8524,4,"Alameda"
727,401,1177,22,241,1429,3270,4,"Alameda"
728,926,2399,51,406,2986,6768,4,"Alameda"
729,852,2244,432,11696,13823,29047,4,"Alameda"
730,1315,1686,403,3480,5305,12189,4,"Alameda"
731,509,1323,299,1462,2863,6456,4,"Alameda"
732,532,1399,116,1095,2479,5621,4,"Alameda"
733,925,1658,146,1632,3262,7623,4,"Alameda"
734,548,2180,116,2139,4024,9007,4,"Alameda"
735,183,981,26,705,1603,3498,4,"Alameda"
736,459,2342,82,2010,4117,9010,4,"Alameda"
737,349,1397,43,1163,1953,4905,4,"Alameda"
738,206,1649,29,1301,2841,6026,4,"Alameda"
739,631,1661,147,1076,2789,6304,4,"Alameda"
740,208,1214,21,730,1741,3914,4,"Alameda"
741,287,1540,15,852,2227,4921,4,"Alameda"
742,883,2697,225,4814,6219,14838,4,"Alameda"
743,399,2027,40,2716,4430,9612,4,"Alameda"
744,599,1629,45,689,2164,5126,4,"Alameda"
745,321,1670,57,969,2433,5450,4,"Alameda"
746,340,2320,72,1863,3647,8242,4,"Alameda"
747,52,287,13,1521,1680,3553,4,"Alameda"
748,146,403,27,1680,1878,4134,4,"Alameda"
749,201,444,35,2995,3027,6702,4,"Alameda"
750,41,53,23,1144,961,2222,4,"Alameda"
751,1,1,0,20,21,43,4,"Alameda"
752,68,76,36,872,612,1664,4,"Alameda"
753,113,367,16,2300,2146,4942,4,"Alameda"
754,58,244,6,1950,1726,3984,4,"Alameda"
755,222,711,33,5256,4532,10754,4,"Alameda"
756,208,541,48,3093,3386,7276,4,"Alameda"
757,478,289,27,910,1184,2888,4,"Alameda"
758,786,623,36,2620,2585,6650,4,"Alameda"
759,695,893,68,2711,3294,7661,4,"Alameda"
760,992,806,87,1813,2636,6334,4,"Alameda"
761,1104,1013,276,4297,4773,11463,4,"Alameda"
762,608,441,67,1133,1449,3698,4,"Alameda"
763,824,667,152,3280,3091,8014,4,"Alameda"
764,1006,904,109,2301,3084,7404,4,"Alameda"
765,341,429,26,931,1232,2959,4,"Alameda"
766,319,667,30,795,1330,3141,4,"Alameda"
767,1081,1167,215,3742,4655,10860,4,"Alameda"
768,2234,1112,224,2879,4375,10824,4,"Alameda"
769,312,604,147,6313,6081,13457,4,"Alameda"
770,1403,877,88,1529,2558,6455,4,"Alameda"
771,1220,1397,123,1790,3173,7703,4,"Alameda"
772,1771,603,133,1084,1661,5252,4,"Alameda"
773,1768,633,171,1579,2293,6444,4,"Alameda"
774,1205,1024,308,3082,4154,9773,4,"Alameda"
775,1133,1468,123,2696,3761,9181,4,"Alameda"
776,683,971,125,2556,2929,7264,4,"Alameda"
777,509,543,135,2736,2175,6098,4,"Alameda"
778,875,1344,239,6048,5954,14460,4,"Alameda"
779,72,374,14,2465,2335,5260,4,"Alameda"
780,71,258,14,1395,1503,3241,4,"Alameda"
781,400,943,62,1012,2019,4436,4,"Alameda"
782,744,1425,86,1922,3029,7206,4,"Alameda"
783,161,338,52,1152,1218,2921,4,"Alameda"
784,515,881,99,2429,1777,5701,4,"Alameda"
785,1087,752,159,2303,2937,7238,4,"Alameda"
786,550,665,85,1391,1925,4616,4,"Alameda"
787,551,674,138,3097,2859,7319,4,"Alameda"
788,224,419,69,2530,2655,5897,4,"Alameda"
789,328,312,83,1953,2044,4720,4,"Alameda"
790,279,367,135,2624,3059,6464,4,"Alameda"
791,274,157,122,1715,1703,3971,4,"Alameda"
792,291,202,102,1183,1403,3181,4,"Alameda"
793,392,199,132,2025,2147,4895,4,"Alameda"
794,89,125,55,1323,1442,3034,4,"Alameda"
795,380,171,95,1216,1286,3148,4,"Alameda"
796,542,350,179,2823,3124,7018,4,"Alameda"
797,1515,595,199,2077,2799,7185,4,"Alameda"
798,580,462,136,1495,1786,4459,4,"Alameda"
799,265,496,87,2000,2445,5293,4,"Alameda"
800,1071,463,136,1812,2257,5739,4,"Alameda"
801,1084,827,324,4612,4773,11620,4,"Alameda"
802,3000,217,164,996,1426,5803,4,"Alameda"
803,261,501,72,635,1114,2583,4,"Alameda"
804,813,554,131,695,1401,3594,4,"Alameda"
805,2345,716,283,1635,2643,7622,4,"Alameda"
806,1887,820,397,2902,4134,10140,4,"Alameda"
807,1864,351,137,915,1485,4752,4,"Alameda"
808,1129,175,158,974,1429,3865,4,"Alameda"
809,571,252,67,644,926,2460,4,"Alameda"
810,2143,787,465,4328,4340,12063,4,"Alameda"
811,1380,907,431,2285,3510,8513,4,"Alameda"
812,876,419,176,832,1421,3724,4,"Alameda"
813,913,264,217,791,1171,3356,4,"Alameda"
814,1422,313,104,558,1111,3508,4,"Alameda"
815,2556,277,224,597,1068,4722,4,"Alameda"
816,1039,238,151,674,1167,3269,4,"Alameda"
817,5129,305,568,1068,1325,8395,4,"Alameda"
818,1261,394,208,1200,1718,4781,4,"Alameda"
819,1022,187,118,360,739,2426,4,"Alameda"
820,2162,1902,930,3848,5948,14790,4,"Alameda"
821,924,824,567,904,1784,5003,4,"Alameda"
822,510,1010,293,576,1588,3977,4,"Alameda"
823,1899,1683,712,969,2365,7628,4,"Alameda"
824,1737,600,527,861,1904,5629,4,"Alameda"
825,3211,467,464,857,1695,6694,4,"Alameda"
826,2101,334,436,1210,1321,5402,4,"Alameda"
827,1355,350,315,845,1447,4312,4,"Alameda"
828,3087,676,686,1923,3304,9676,4,"Alameda"
829,1422,318,184,641,1153,3718,4,"Alameda"
830,3561,487,274,1023,1754,7099,4,"Alameda"
831,2150,319,387,330,892,4078,4,"Alameda"
832,1690,737,182,1202,1960,5771,4,"Alameda"
833,1313,787,85,996,1868,5049,4,"Alameda"
834,1042,899,114,1214,2162,5431,4,"Alameda"
835,1415,781,153,1293,2093,5735,4,"Alameda"
836,1781,613,178,793,1539,4904,4,"Alameda"
837,5148,1208,745,1097,2683,10881,4,"Alameda"
838,1488,605,274,401,1336,4104,4,"Alameda"
839,1196,614,567,599,1841,4817,4,"Alameda"
840,968,1408,394,751,2409,5930,4,"Alameda"
841,1310,782,602,631,1589,4914,4,"Alameda"
842,744,723,305,477,1253,3502,4,"Alameda"
843,823,696,573,652,1705,4449,4,"Alameda"
844,609,2155,221,2632,3787,9404,4,"Alameda"
845,678,2195,117,1229,3200,7419,4,"Alameda"
846,798,1481,122,1314,2470,6185,4,"Alameda"
847,576,615,149,589,1120,3049,4,"Alameda"
848,1077,1047,358,919,1667,5068,4,"Alameda"
849,480,1138,72,789,1730,4209,4,"Alameda"
850,413,1218,57,616,1636,3940,4,"Alameda"
851,210,732,34,354,853,2183,4,"Alameda"
852,612,1601,185,1371,2604,6373,4,"Alameda"
853,1000,1043,624,866,2549,6082,4,"Alameda"
854,2686,481,1230,947,1517,6861,4,"Alameda"
855,1788,477,675,755,1758,5453,4,"Alameda"
856,1898,574,701,1710,2844,7727,4,"Alameda"
857,1398,374,256,502,1098,3628,4,"Alameda"
858,949,736,281,1803,2538,6307,4,"Alameda"
859,650,556,87,1323,1864,4480,4,"Alameda"
860,517,601,318,2319,2766,6521,4,"Alameda"
861,1152,776,160,2385,3086,7559,4,"Alameda"
862,1251,701,780,1964,2887,7583,4,"Alameda"
863,765,349,202,1077,1575,3968,4,"Alameda"
864,2167,918,1122,1154,2669,8030,4,"Alameda"
865,833,653,187,860,1665,4198,4,"Alameda"
866,523,772,267,733,1673,3968,4,"Alameda"
867,460,699,133,343,1148,2783,4,"Alameda"
868,616,926,306,365,1679,3892,4,"Alameda"
869,735,863,433,407,1597,4035,4,"Alameda"
870,1096,573,321,948,1830,4768,4,"Alameda"
871,1453,946,896,1162,2903,7360,4,"Alameda"
872,2342,906,543,2780,3231,9802,4,"Alameda"
873,1711,638,346,1381,2292,6368,4,"Alameda"
874,0,0,0,0,0,0,4,"Alameda"
875,1885,264,1045,214,1583,4991,4,"Alameda"
876,1148,38,472,92,610,2360,4,"Alameda"
877,1872,82,752,173,876,3755,4,"Alameda"
878,2983,198,999,166,1350,5696,4,"Alameda"
879,1244,191,835,305,1336,3911,4,"Alameda"
880,2436,76,767,141,1029,4449,4,"Alameda"
881,1022,174,868,166,1225,3455,4,"Alameda"
882,619,208,972,144,1384,3327,4,"Alameda"
883,271,604,722,177,1441,3215,4,"Alameda"
884,225,597,908,220,1569,3519,4,"Alameda"
885,445,1423,1024,936,2817,6645,4,"Alameda"
886,774,735,1028,234,1969,4740,4,"Alameda"
887,408,346,1092,153,1269,3268,4,"Alameda"
888,2121,121,1511,167,1603,5523,4,"Alameda"
889,1426,122,1039,81,1235,3903,4,"Alameda"
890,2433,155,1507,135,1761,5991,4,"Alameda"
891,3038,113,1020,129,1307,5607,4,"Alameda"
892,2855,138,660,300,1131,5084,4,"Alameda"
893,2050,163,698,133,999,4043,4,"Alameda"
894,2150,138,783,130,1011,4212,4,"Alameda"
895,2633,332,1696,430,2377,7468,4,"Alameda"
896,1579,475,422,195,1199,3870,4,"Alameda"
897,2392,123,609,317,1031,4472,4,"Alameda"
898,1915,174,836,202,1217,4344,4,"Alameda"
899,2687,376,1954,262,2541,7820,4,"Alameda"
900,2335,225,1464,191,1900,6115,4,"Alameda"
901,782,543,1120,175,1798,4418,4,"Alameda"
902,347,488,415,144,1032,2426,4,"Alameda"
903,477,768,969,218,2033,4465,4,"Alameda"
904,1627,711,1214,450,2401,6403,4,"Alameda"
905,2986,624,837,1162,2423,8032,4,"Alameda"
906,1392,592,781,1077,2176,6018,4,"Alameda"
907,335,711,348,296,1398,3088,4,"Alameda"
908,424,840,457,440,1441,3602,4,"Alameda"
909,334,913,303,531,1720,3801,4,"Alameda"
910,445,1697,465,613,2347,5567,4,"Alameda"
911,131,762,161,276,1149,2479,4,"Alameda"
912,221,1702,127,322,2162,4534,4,"Alameda"
913,325,2309,216,457,2918,6225,4,"Alameda"
914,285,2102,171,596,2556,5710,4,"Alameda"
915,149,1378,74,298,1806,3705,4,"Alameda"
916,203,1510,125,320,1916,4074,4,"Alameda"
917,269,2024,58,631,2833,5815,4,"Alameda"
918,191,2211,39,686,2957,6084,4,"Alameda"
919,72,694,37,141,893,1837,4,"Alameda"
920,118,793,96,127,866,2000,4,"Alameda"
921,300,785,227,263,1182,2757,4,"Alameda"
922,305,1311,281,438,2046,4381,4,"Alameda"
923,1351,778,1065,1216,2978,7388,4,"Alameda"
924,2116,422,710,947,1989,6184,4,"Alameda"
925,4064,427,339,598,1287,6715,4,"Alameda"
926,2019,827,563,491,1940,5840,4,"Alameda"
927,2553,257,421,528,825,4584,4,"Alameda"
928,1712,201,447,1014,1472,4846,4,"Alameda"
929,964,312,440,861,1375,3952,4,"Alameda"
930,282,319,292,292,719,1904,4,"Alameda"
931,396,348,501,665,1460,3370,4,"Alameda"
932,569,301,440,1272,1775,4357,4,"Alameda"
933,1731,369,641,1941,2910,7592,4,"Alameda"
934,1011,869,839,1874,3406,7999,4,"Alameda"
935,399,510,386,882,1649,3826,4,"Alameda"
936,319,552,329,629,1377,3206,4,"Alameda"
937,196,1256,137,256,1569,3414,4,"Alameda"
938,208,1644,220,289,2002,4363,4,"Alameda"
939,245,1317,192,291,1760,3805,4,"Alameda"
940,313,1396,355,378,1836,4278,4,"Alameda"
941,399,1276,847,436,2109,5067,4,"Alameda"
942,342,1494,482,455,1894,4667,4,"Alameda"
943,392,1192,361,761,2358,5064,4,"Alameda"
944,445,1073,479,683,1865,4545,4,"Alameda"
945,547,1547,716,1708,1603,6121,4,"Alameda"
946,314,872,376,1360,2208,5130,4,"Alameda"
947,772,706,496,1081,2215,5270,4,"Alameda"
948,423,1018,110,905,2025,4481,4,"Alameda"
949,233,1302,80,402,1867,3884,4,"Alameda"
950,378,1534,85,624,2284,4905,4,"Alameda"
951,434,1963,116,1025,3081,6619,4,"Alameda"
952,399,1243,115,1944,3343,7044,4,"Alameda"
953,297,1697,114,2027,2917,7052,4,"Alameda"
954,415,1168,199,771,1796,4349,4,"Alameda"
955,316,647,122,709,1203,2997,4,"Alameda"
956,386,1424,123,649,2162,4744,4,"Alameda"
957,264,961,137,763,1222,3347,4,"Alameda"
958,272,806,146,714,1293,3231,4,"Alameda"
959,393,1482,119,741,2122,4857,4,"Alameda"
960,394,1222,313,1108,2534,5571,4,"Alameda"
961,238,703,167,899,1821,3828,4,"Alameda"
962,459,816,448,1294,1681,4698,4,"Alameda"
963,424,1483,186,805,2150,5048,4,"Alameda"
964,65,110,151,38,345,709,4,"Alameda"
965,278,191,117,38,353,977,4,"Alameda"
966,39,54,19,10,84,206,4,"Alameda"
967,50,260,70,121,371,872,4,"Alameda"
968,43,115,52,1100,953,2263,4,"Alameda"
969,122,331,227,572,986,2238,4,"Alameda"
970,358,726,1137,705,1706,4632,4,"Alameda"
971,87,211,150,233,544,1225,4,"Alameda"
972,551,1862,1031,1034,3227,7705,4,"Alameda"
973,205,832,181,215,1118,2551,4,"Alameda"
974,336,1906,212,414,2189,5057,4,"Alameda"
975,209,878,161,192,1275,2715,4,"Alameda"
976,415,1333,555,376,2229,4908,4,"Alameda"
977,689,1482,1226,472,3158,7027,4,"Alameda"
978,740,849,934,339,2195,5057,4,"Alameda"
979,691,1126,729,588,2466,5600,4,"Alameda"
980,139,184,312,73,600,1308,4,"Alameda"
981,36,67,102,159,314,678,4,"Alameda"
982,110,262,660,133,845,2010,4,"Alameda"
983,215,331,581,238,1084,2449,4,"Alameda"
984,36,40,148,25,229,478,4,"Alameda"
985,167,218,640,137,913,2075,4,"Alameda"
986,307,392,436,189,998,2322,4,"Alameda"
987,244,301,498,58,880,1981,4,"Alameda"
988,1009,1187,809,497,2538,6040,4,"Alameda"
989,505,513,511,181,1269,2979,4,"Alameda"
990,303,512,583,119,1202,2719,4,"Alameda"
991,891,3032,1233,2644,3984,11784,4,"Alameda"
992,220,601,363,143,1147,2474,4,"Alameda"
993,322,968,606,359,1970,4225,4,"Alameda"
994,226,481,338,156,1016,2217,4,"Alameda"
995,470,1017,515,274,1799,4075,4,"Alameda"
996,383,1110,713,244,2156,4606,4,"Alameda"
997,104,446,234,70,774,1628,4,"Alameda"
998,292,1779,305,285,2418,5079,4,"Alameda"
999,136,929,33,128,1107,2333,4,"Alameda"
1000,216,1483,185,215,1951,4050,4,"Alameda"
1001,262,1134,368,182,1693,3639,4,"Alameda"
1002,173,622,152,119,904,1970,4,"Alameda"
1003,77,606,33,103,713,1532,4,"Alameda"
1004,127,1307,33,175,1496,3138,4,"Alameda"
1005,113,1012,74,288,1438,2925,4,"Alameda"
1006,330,1571,88,428,1817,4234,4,"Alameda"
1007,415,1561,77,856,1959,4868,4,"Alameda"
1008,2142,2076,231,2842,3954,11245,4,"Alameda"
1009,427,1275,88,1284,2430,5504,4,"Alameda"
1010,171,1023,47,257,1388,2886,4,"Alameda"
1011,235,969,262,325,1575,3366,4,"Alameda"
1012,506,1352,532,368,2299,5057,4,"Alameda"
1013,326,989,479,211,1733,3738,4,"Alameda"
1014,397,1023,461,311,1949,4141,4,"Alameda"
1015,519,648,310,209,1193,2879,4,"Alameda"
1016,372,1241,334,392,1950,4289,4,"Alameda"
1017,293,1481,163,448,2177,4562,4,"Alameda"
1018,396,1026,315,1307,2218,5262,4,"Alameda"
1019,137,352,74,268,442,1273,4,"Alameda"
1020,466,1616,153,1012,2325,5572,4,"Alameda"
1021,196,949,118,785,1692,3740,4,"Alameda"
1022,216,1176,122,447,1726,3687,4,"Alameda"
1023,235,1042,155,334,1626,3392,4,"Alameda"
1024,434,703,186,204,1197,2724,4,"Alameda"
1025,233,1327,152,350,1866,3928,4,"Alameda"
1026,66,725,28,124,919,1862,4,"Alameda"
1027,167,1286,59,400,1722,3634,4,"Alameda"
