,zone_id,industry,value
156,27,agrempn,0
157,27,fpsempn,35
158,27,herempn,29
159,27,mwtempn,11
160,27,othempn,12
161,27,retempn,6
162,28,agrempn,0
163,28,fpsempn,70
164,28,herempn,57
165,28,mwtempn,22
166,28,othempn,24
167,28,retempn,12
168,29,agrempn,0
169,29,fpsempn,41
170,29,herempn,34
171,29,mwtempn,14
172,29,othempn,14
173,29,retempn,7
174,30,agrempn,0
175,30,fpsempn,76
176,30,herempn,62
177,30,mwtempn,25
178,30,othempn,27
179,30,retempn,14
180,31,agrempn,0
181,31,fpsempn,84
182,31,herempn,69
183,31,mwtempn,27
184,31,othempn,29
185,31,retempn,15
186,32,agrempn,0
187,32,fpsempn,135
188,32,herempn,111
189,32,mwtempn,44
190,32,othempn,47
191,32,retempn,24
192,33,agrempn,0
193,33,fpsempn,41
194,33,herempn,34
195,33,mwtempn,13
196,33,othempn,14
197,33,retempn,7
198,34,agrempn,0
199,34,fpsempn,117
200,34,herempn,96
201,34,mwtempn,38
202,34,othempn,41
203,34,retempn,21
204,35,agrempn,0
205,35,fpsempn,92
206,35,herempn,76
207,35,mwtempn,30
208,35,othempn,32
209,35,retempn,16
210,36,agrempn,0
211,36,fpsempn,169
212,36,herempn,139
213,36,mwtempn,54
214,36,othempn,59
215,36,retempn,30
216,37,agrempn,0
217,37,fpsempn,147
218,37,herempn,121
219,37,mwtempn,47
220,37,othempn,51
221,37,retempn,26
222,38,agrempn,0
223,38,fpsempn,146
224,38,herempn,120
225,38,mwtempn,47
226,38,othempn,51
227,38,retempn,26
228,39,agrempn,0
229,39,fpsempn,133
230,39,herempn,109
231,39,mwtempn,43
232,39,othempn,46
233,39,retempn,24
234,40,agrempn,0
235,40,fpsempn,74
236,40,herempn,61
237,40,mwtempn,24
238,40,othempn,25
239,40,retempn,13
240,41,agrempn,0
241,41,fpsempn,174
242,41,herempn,144
243,41,mwtempn,56
244,41,othempn,61
245,41,retempn,31
246,42,agrempn,0
247,42,fpsempn,12
248,42,herempn,10
249,42,mwtempn,4
250,42,othempn,4
251,42,retempn,2
252,43,agrempn,0
253,43,fpsempn,146
254,43,herempn,119
255,43,mwtempn,47
256,43,othempn,51
257,43,retempn,27
258,44,agrempn,0
259,44,fpsempn,121
260,44,herempn,100
261,44,mwtempn,39
262,44,othempn,42
263,44,retempn,22
264,45,agrempn,0
265,45,fpsempn,416
266,45,herempn,342
267,45,mwtempn,134
268,45,othempn,144
269,45,retempn,74
270,46,agrempn,0
271,46,fpsempn,168
272,46,herempn,139
273,46,mwtempn,54
274,46,othempn,58
275,46,retempn,30
276,47,agrempn,0
277,47,fpsempn,248
278,47,herempn,204
279,47,mwtempn,80
280,47,othempn,86
281,47,retempn,44
282,48,agrempn,0
283,48,fpsempn,105
284,48,herempn,86
285,48,mwtempn,34
286,48,othempn,36
287,48,retempn,19
288,49,agrempn,0
289,49,fpsempn,70
290,49,herempn,57
291,49,mwtempn,22
292,49,othempn,24
293,49,retempn,12
294,50,agrempn,0
295,50,fpsempn,158
296,50,herempn,130
297,50,mwtempn,51
298,50,othempn,55
299,50,retempn,28
300,51,agrempn,0
301,51,fpsempn,43
302,51,herempn,35
303,51,mwtempn,14
304,51,othempn,15
305,51,retempn,8
306,52,agrempn,0
307,52,fpsempn,123
308,52,herempn,101
309,52,mwtempn,40
310,52,othempn,43
311,52,retempn,22
312,53,agrempn,0
313,53,fpsempn,27
314,53,herempn,22
315,53,mwtempn,8
316,53,othempn,9
317,53,retempn,5
318,54,agrempn,0
319,54,fpsempn,144
320,54,herempn,118
321,54,mwtempn,46
322,54,othempn,50
323,54,retempn,25
324,55,agrempn,0
325,55,fpsempn,37
326,55,herempn,30
327,55,mwtempn,12
328,55,othempn,13
329,55,retempn,7
330,56,agrempn,0
331,56,fpsempn,29
332,56,herempn,24
333,56,mwtempn,9
334,56,othempn,10
335,56,retempn,5
336,57,agrempn,0
337,57,fpsempn,68
338,57,herempn,56
339,57,mwtempn,22
340,57,othempn,23
341,57,retempn,12
342,58,agrempn,0
343,58,fpsempn,105
344,58,herempn,86
345,58,mwtempn,34
346,58,othempn,36
347,58,retempn,19
348,59,agrempn,0
349,59,fpsempn,74
350,59,herempn,60
351,59,mwtempn,24
352,59,othempn,26
353,59,retempn,14
354,60,agrempn,0
355,60,fpsempn,47
356,60,herempn,39
357,60,mwtempn,15
358,60,othempn,16
359,60,retempn,8
360,61,agrempn,0
361,61,fpsempn,92
362,61,herempn,76
363,61,mwtempn,30
364,61,othempn,32
365,61,retempn,16
366,62,agrempn,0
367,62,fpsempn,156
368,62,herempn,128
369,62,mwtempn,50
370,62,othempn,54
371,62,retempn,28
372,63,agrempn,0
373,63,fpsempn,94
374,63,herempn,77
375,63,mwtempn,30
376,63,othempn,33
377,63,retempn,17
378,64,agrempn,0
379,64,fpsempn,113
380,64,herempn,93
381,64,mwtempn,36
382,64,othempn,39
383,64,retempn,20
384,65,agrempn,0
385,65,fpsempn,187
386,65,herempn,153
387,65,mwtempn,60
388,65,othempn,65
389,65,retempn,33
390,66,agrempn,0
391,66,fpsempn,144
392,66,herempn,118
393,66,mwtempn,46
394,66,othempn,50
395,66,retempn,25
396,67,agrempn,0
397,67,fpsempn,39
398,67,herempn,32
399,67,mwtempn,13
400,67,othempn,14
401,67,retempn,7
402,68,agrempn,0
403,68,fpsempn,62
404,68,herempn,51
405,68,mwtempn,20
406,68,othempn,21
407,68,retempn,11
408,69,agrempn,0
409,69,fpsempn,97
410,69,herempn,80
411,69,mwtempn,32
412,69,othempn,34
413,69,retempn,17
414,70,agrempn,0
415,70,fpsempn,181
416,70,herempn,149
417,70,mwtempn,58
418,70,othempn,63
419,70,retempn,32
420,71,agrempn,0
421,71,fpsempn,336
422,71,herempn,276
423,71,mwtempn,108
424,71,othempn,117
425,71,retempn,60
426,72,agrempn,0
427,72,fpsempn,80
428,72,herempn,66
429,72,mwtempn,26
430,72,othempn,28
431,72,retempn,14
432,73,agrempn,0
433,73,fpsempn,131
434,73,herempn,108
435,73,mwtempn,42
436,73,othempn,45
437,73,retempn,23
438,74,agrempn,0
439,74,fpsempn,148
440,74,herempn,121
441,74,mwtempn,47
442,74,othempn,51
443,74,retempn,26
444,75,agrempn,0
445,75,fpsempn,131
446,75,herempn,108
447,75,mwtempn,42
448,75,othempn,45
449,75,retempn,23
450,76,agrempn,0
451,76,fpsempn,88
452,76,herempn,72
453,76,mwtempn,28
454,76,othempn,31
455,76,retempn,16
456,77,agrempn,0
457,77,fpsempn,41
458,77,herempn,34
459,77,mwtempn,13
460,77,othempn,14
461,77,retempn,7
462,78,agrempn,0
463,78,fpsempn,37
464,78,herempn,30
465,78,mwtempn,12
466,78,othempn,13
467,78,retempn,6
468,79,agrempn,0
469,79,fpsempn,256
470,79,herempn,211
471,79,mwtempn,82
472,79,othempn,89
473,79,retempn,46
474,80,agrempn,0
475,80,fpsempn,76
476,80,herempn,62
477,80,mwtempn,24
478,80,othempn,26
479,80,retempn,13
480,81,agrempn,0
481,81,fpsempn,193
482,81,herempn,159
483,81,mwtempn,62
484,81,othempn,67
485,81,retempn,34
486,82,agrempn,0
487,82,fpsempn,150
488,82,herempn,123
489,82,mwtempn,48
490,82,othempn,52
491,82,retempn,27
492,83,agrempn,0
493,83,fpsempn,98
494,83,herempn,81
495,83,mwtempn,32
496,83,othempn,34
497,83,retempn,17
498,84,agrempn,0
499,84,fpsempn,156
500,84,herempn,128
501,84,mwtempn,50
502,84,othempn,54
503,84,retempn,28
504,85,agrempn,0
505,85,fpsempn,53
506,85,herempn,44
507,85,mwtempn,17
508,85,othempn,18
509,85,retempn,9
510,86,agrempn,0
511,86,fpsempn,81
512,86,herempn,66
513,86,mwtempn,27
514,86,othempn,29
515,86,retempn,15
516,87,agrempn,0
517,87,fpsempn,117
518,87,herempn,96
519,87,mwtempn,38
520,87,othempn,41
521,87,retempn,21
522,88,agrempn,0
523,88,fpsempn,144
524,88,herempn,118
525,88,mwtempn,46
526,88,othempn,50
527,88,retempn,25
528,89,agrempn,0
529,89,fpsempn,211
530,89,herempn,174
531,89,mwtempn,68
532,89,othempn,73
533,89,retempn,37
534,90,agrempn,0
535,90,fpsempn,123
536,90,herempn,101
537,90,mwtempn,40
538,90,othempn,43
539,90,retempn,22
540,91,agrempn,0
541,91,fpsempn,74
542,91,herempn,61
543,91,mwtempn,24
544,91,othempn,26
545,91,retempn,13
546,92,agrempn,0
547,92,fpsempn,27
548,92,herempn,22
549,92,mwtempn,9
550,92,othempn,9
551,92,retempn,5
552,93,agrempn,0
553,93,fpsempn,162
554,93,herempn,133
555,93,mwtempn,52
556,93,othempn,57
557,93,retempn,29
558,94,agrempn,0
559,94,fpsempn,111
560,94,herempn,91
561,94,mwtempn,36
562,94,othempn,38
563,94,retempn,20
564,95,agrempn,0
565,95,fpsempn,59
566,95,herempn,49
567,95,mwtempn,19
568,95,othempn,21
569,95,retempn,11
570,96,agrempn,0
571,96,fpsempn,99
572,96,herempn,81
573,96,mwtempn,32
574,96,othempn,34
575,96,retempn,17
576,97,agrempn,0
577,97,fpsempn,144
578,97,herempn,118
579,97,mwtempn,46
580,97,othempn,50
581,97,retempn,25
582,98,agrempn,0
583,98,fpsempn,107
584,98,herempn,88
585,98,mwtempn,34
586,98,othempn,37
587,98,retempn,19
588,99,agrempn,0
589,99,fpsempn,45
590,99,herempn,37
591,99,mwtempn,15
592,99,othempn,16
593,99,retempn,8
594,100,agrempn,0
595,100,fpsempn,130
596,100,herempn,106
597,100,mwtempn,42
598,100,othempn,45
599,100,retempn,23
600,101,agrempn,0
601,101,fpsempn,289
602,101,herempn,238
603,101,mwtempn,93
604,101,othempn,100
605,101,retempn,51
606,102,agrempn,0
607,102,fpsempn,137
608,102,herempn,113
609,102,mwtempn,44
610,102,othempn,48
611,102,retempn,24
612,103,agrempn,0
613,103,fpsempn,141
614,103,herempn,116
615,103,mwtempn,45
616,103,othempn,49
617,103,retempn,25
618,104,agrempn,0
619,104,fpsempn,141
620,104,herempn,116
621,104,mwtempn,45
622,104,othempn,49
623,104,retempn,25
624,105,agrempn,0
625,105,fpsempn,131
626,105,herempn,107
627,105,mwtempn,42
628,105,othempn,45
629,105,retempn,24
630,106,agrempn,0
631,106,fpsempn,211
632,106,herempn,173
633,106,mwtempn,68
634,106,othempn,73
635,106,retempn,38
636,107,agrempn,0
637,107,fpsempn,301
638,107,herempn,248
639,107,mwtempn,97
640,107,othempn,104
641,107,retempn,54
642,108,agrempn,0
643,108,fpsempn,166
644,108,herempn,137
645,108,mwtempn,53
646,108,othempn,58
647,108,retempn,30
648,109,agrempn,0
649,109,fpsempn,212
650,109,herempn,175
651,109,mwtempn,68
652,109,othempn,74
653,109,retempn,38
654,110,agrempn,0
655,110,fpsempn,76
656,110,herempn,63
657,110,mwtempn,25
658,110,othempn,27
659,110,retempn,14
660,111,agrempn,0
661,111,fpsempn,267
662,111,herempn,219
663,111,mwtempn,86
664,111,othempn,92
665,111,retempn,47
666,112,agrempn,0
667,112,fpsempn,82
668,112,herempn,67
669,112,mwtempn,26
670,112,othempn,28
671,112,retempn,15
672,113,agrempn,0
673,113,fpsempn,164
674,113,herempn,135
675,113,mwtempn,53
676,113,othempn,57
677,113,retempn,29
678,114,agrempn,0
679,114,fpsempn,102
680,114,herempn,84
681,114,mwtempn,33
682,114,othempn,35
683,114,retempn,18
684,115,agrempn,0
685,115,fpsempn,72
686,115,herempn,59
687,115,mwtempn,23
688,115,othempn,25
689,115,retempn,13
690,116,agrempn,0
691,116,fpsempn,301
692,116,herempn,248
693,116,mwtempn,97
694,116,othempn,104
695,116,retempn,54
696,117,agrempn,0
697,117,fpsempn,113
698,117,herempn,93
699,117,mwtempn,36
700,117,othempn,39
701,117,retempn,20
702,118,agrempn,0
703,118,fpsempn,96
704,118,herempn,79
705,118,mwtempn,31
706,118,othempn,33
707,118,retempn,17
708,119,agrempn,0
709,119,fpsempn,57
710,119,herempn,47
711,119,mwtempn,18
712,119,othempn,20
713,119,retempn,10
714,120,agrempn,0
715,120,fpsempn,31
716,120,herempn,25
717,120,mwtempn,10
718,120,othempn,11
719,120,retempn,5
720,121,agrempn,0
721,121,fpsempn,92
722,121,herempn,76
723,121,mwtempn,30
724,121,othempn,32
725,121,retempn,16
726,122,agrempn,0
727,122,fpsempn,175
728,122,herempn,144
729,122,mwtempn,57
730,122,othempn,61
731,122,retempn,31
732,123,agrempn,0
733,123,fpsempn,119
734,123,herempn,98
735,123,mwtempn,38
736,123,othempn,41
737,123,retempn,21
738,124,agrempn,0
739,124,fpsempn,55
740,124,herempn,45
741,124,mwtempn,18
742,124,othempn,19
743,124,retempn,10
744,125,agrempn,0
745,125,fpsempn,49
746,125,herempn,40
747,125,mwtempn,16
748,125,othempn,17
749,125,retempn,9
750,126,agrempn,0
751,126,fpsempn,12
752,126,herempn,10
753,126,mwtempn,4
754,126,othempn,4
755,126,retempn,2
756,127,agrempn,0
757,127,fpsempn,66
758,127,herempn,54
759,127,mwtempn,21
760,127,othempn,23
761,127,retempn,12
762,128,agrempn,0
763,128,fpsempn,172
764,128,herempn,141
765,128,mwtempn,55
766,128,othempn,60
767,128,retempn,31
768,129,agrempn,0
769,129,fpsempn,58
770,129,herempn,49
771,129,mwtempn,19
772,129,othempn,21
773,129,retempn,11
774,130,agrempn,0
775,130,fpsempn,59
776,130,herempn,49
777,130,mwtempn,19
778,130,othempn,21
779,130,retempn,11
780,131,agrempn,0
781,131,fpsempn,103
782,131,herempn,84
783,131,mwtempn,33
784,131,othempn,36
785,131,retempn,18
786,132,agrempn,0
787,132,fpsempn,40
788,132,herempn,33
789,132,mwtempn,13
790,132,othempn,14
791,132,retempn,7
792,133,agrempn,0
793,133,fpsempn,72
794,133,herempn,59
795,133,mwtempn,23
796,133,othempn,25
797,133,retempn,13
798,134,agrempn,0
799,134,fpsempn,183
800,134,herempn,150
801,134,mwtempn,59
802,134,othempn,63
803,134,retempn,32
804,135,agrempn,0
805,135,fpsempn,14
806,135,herempn,12
807,135,mwtempn,5
808,135,othempn,5
809,135,retempn,3
810,136,agrempn,0
811,136,fpsempn,39
812,136,herempn,32
813,136,mwtempn,13
814,136,othempn,14
815,136,retempn,7
816,137,agrempn,0
817,137,fpsempn,33
818,137,herempn,27
819,137,mwtempn,11
820,137,othempn,11
821,137,retempn,6
822,138,agrempn,0
823,138,fpsempn,179
824,138,herempn,147
825,138,mwtempn,58
826,138,othempn,62
827,138,retempn,32
828,139,agrempn,0
829,139,fpsempn,30
830,139,herempn,25
831,139,mwtempn,10
832,139,othempn,11
833,139,retempn,5
834,140,agrempn,0
835,140,fpsempn,37
836,140,herempn,30
837,140,mwtempn,12
838,140,othempn,13
839,140,retempn,7
840,141,agrempn,0
841,141,fpsempn,12
842,141,herempn,9
843,141,mwtempn,4
844,141,othempn,4
845,141,retempn,2
846,142,agrempn,0
847,142,fpsempn,695
848,142,herempn,571
849,142,mwtempn,224
850,142,othempn,241
851,142,retempn,123
852,143,agrempn,0
853,143,fpsempn,25
854,143,herempn,21
855,143,mwtempn,8
856,143,othempn,9
857,143,retempn,5
858,144,agrempn,0
859,144,fpsempn,21
860,144,herempn,17
861,144,mwtempn,7
862,144,othempn,7
863,144,retempn,4
864,145,agrempn,0
865,145,fpsempn,27
866,145,herempn,22
867,145,mwtempn,9
868,145,othempn,9
869,145,retempn,5
870,146,agrempn,0
871,146,fpsempn,2
872,146,herempn,1
873,146,mwtempn,1
874,146,othempn,1
875,146,retempn,0
876,147,agrempn,0
877,147,fpsempn,55
878,147,herempn,45
879,147,mwtempn,18
880,147,othempn,19
881,147,retempn,10
882,148,agrempn,0
883,148,fpsempn,123
884,148,herempn,101
885,148,mwtempn,40
886,148,othempn,43
887,148,retempn,22
888,149,agrempn,0
889,149,fpsempn,45
890,149,herempn,37
891,149,mwtempn,14
892,149,othempn,15
893,149,retempn,8
894,150,agrempn,0
895,150,fpsempn,66
896,150,herempn,54
897,150,mwtempn,21
898,150,othempn,23
899,150,retempn,12
900,151,agrempn,0
901,151,fpsempn,6
902,151,herempn,5
903,151,mwtempn,2
904,151,othempn,2
905,151,retempn,1
906,152,agrempn,0
907,152,fpsempn,92
908,152,herempn,76
909,152,mwtempn,30
910,152,othempn,32
911,152,retempn,16
912,153,agrempn,0
913,153,fpsempn,10
914,153,herempn,8
915,153,mwtempn,3
916,153,othempn,3
917,153,retempn,2
918,154,agrempn,0
919,154,fpsempn,26
920,154,herempn,22
921,154,mwtempn,8
922,154,othempn,9
923,154,retempn,5
924,155,agrempn,0
925,155,fpsempn,14
926,155,herempn,12
927,155,mwtempn,5
928,155,othempn,5
929,155,retempn,3
930,156,agrempn,0
931,156,fpsempn,33
932,156,herempn,27
933,156,mwtempn,11
934,156,othempn,11
935,156,retempn,6
936,157,agrempn,0
937,157,fpsempn,6
938,157,herempn,5
939,157,mwtempn,2
940,157,othempn,2
941,157,retempn,1
942,158,agrempn,0
943,158,fpsempn,0
944,158,herempn,0
945,158,mwtempn,0
946,158,othempn,0
947,158,retempn,0
948,159,agrempn,0
949,159,fpsempn,35
950,159,herempn,29
951,159,mwtempn,11
952,159,othempn,12
953,159,retempn,6
954,160,agrempn,0
955,160,fpsempn,33
956,160,herempn,27
957,160,mwtempn,11
958,160,othempn,11
959,160,retempn,6
960,161,agrempn,0
961,161,fpsempn,28
962,161,herempn,23
963,161,mwtempn,9
964,161,othempn,10
965,161,retempn,5
966,162,agrempn,0
967,162,fpsempn,49
968,162,herempn,40
969,162,mwtempn,16
970,162,othempn,17
971,162,retempn,9
972,163,agrempn,0
973,163,fpsempn,12
974,163,herempn,11
975,163,mwtempn,4
976,163,othempn,4
977,163,retempn,3
978,164,agrempn,0
979,164,fpsempn,37
980,164,herempn,30
981,164,mwtempn,12
982,164,othempn,13
983,164,retempn,6
984,165,agrempn,0
985,165,fpsempn,29
986,165,herempn,24
987,165,mwtempn,9
988,165,othempn,10
989,165,retempn,5
990,166,agrempn,0
991,166,fpsempn,65
992,166,herempn,54
993,166,mwtempn,20
994,166,othempn,23
995,166,retempn,12
996,167,agrempn,0
997,167,fpsempn,59
998,167,herempn,49
999,167,mwtempn,19
1000,167,othempn,21
1001,167,retempn,11
1002,168,agrempn,0
1003,168,fpsempn,56
1004,168,herempn,45
1005,168,mwtempn,18
1006,168,othempn,20
1007,168,retempn,9
1008,169,agrempn,0
1009,169,fpsempn,155
1010,169,herempn,128
1011,169,mwtempn,50
1012,169,othempn,54
1013,169,retempn,28
1014,170,agrempn,0
1015,170,fpsempn,212
1016,170,herempn,173
1017,170,mwtempn,68
1018,170,othempn,73
1019,170,retempn,38
1020,171,agrempn,0
1021,171,fpsempn,37
1022,171,herempn,30
1023,171,mwtempn,12
1024,171,othempn,13
1025,171,retempn,7
1026,172,agrempn,0
1027,172,fpsempn,107
1028,172,herempn,88
1029,172,mwtempn,34
1030,172,othempn,37
1031,172,retempn,19
1032,173,agrempn,0
1033,173,fpsempn,55
1034,173,herempn,45
1035,173,mwtempn,18
1036,173,othempn,19
1037,173,retempn,10
1038,174,agrempn,0
1039,174,fpsempn,64
1040,174,herempn,52
1041,174,mwtempn,20
1042,174,othempn,22
1043,174,retempn,11
1044,175,agrempn,0
1045,175,fpsempn,92
1046,175,herempn,76
1047,175,mwtempn,30
1048,175,othempn,32
1049,175,retempn,16
1050,176,agrempn,0
1051,176,fpsempn,94
1052,176,herempn,77
1053,176,mwtempn,30
1054,176,othempn,33
1055,176,retempn,17
1056,177,agrempn,0
1057,177,fpsempn,121
1058,177,herempn,99
1059,177,mwtempn,39
1060,177,othempn,42
1061,177,retempn,22
1062,178,agrempn,0
1063,178,fpsempn,106
1064,178,herempn,86
1065,178,mwtempn,34
1066,178,othempn,37
1067,178,retempn,18
1068,179,agrempn,0
1069,179,fpsempn,107
1070,179,herempn,88
1071,179,mwtempn,34
1072,179,othempn,37
1073,179,retempn,19
1074,180,agrempn,0
1075,180,fpsempn,62
1076,180,herempn,51
1077,180,mwtempn,20
1078,180,othempn,21
1079,180,retempn,11
1080,181,agrempn,0
1081,181,fpsempn,74
1082,181,herempn,61
1083,181,mwtempn,24
1084,181,othempn,26
1085,181,retempn,13
1086,182,agrempn,0
1087,182,fpsempn,59
1088,182,herempn,49
1089,182,mwtempn,19
1090,182,othempn,21
1091,182,retempn,11
1092,183,agrempn,0
1093,183,fpsempn,74
1094,183,herempn,61
1095,183,mwtempn,24
1096,183,othempn,26
1097,183,retempn,13
1098,184,agrempn,0
1099,184,fpsempn,121
1100,184,herempn,99
1101,184,mwtempn,38
1102,184,othempn,42
1103,184,retempn,21
1104,185,agrempn,0
1105,185,fpsempn,129
1106,185,herempn,106
1107,185,mwtempn,42
1108,185,othempn,45
1109,185,retempn,23
1110,186,agrempn,0
1111,186,fpsempn,154
1112,186,herempn,126
1113,186,mwtempn,49
1114,186,othempn,53
1115,186,retempn,27
1116,187,agrempn,0
1117,187,fpsempn,35
1118,187,herempn,29
1119,187,mwtempn,11
1120,187,othempn,12
1121,187,retempn,6
1122,188,agrempn,0
1123,188,fpsempn,100
1124,188,herempn,83
1125,188,mwtempn,32
1126,188,othempn,35
1127,188,retempn,18
1128,189,agrempn,0
1129,189,fpsempn,71
1130,189,herempn,58
1131,189,mwtempn,23
1132,189,othempn,25
1133,189,retempn,12
1134,190,agrempn,0
1135,190,fpsempn,22
1136,190,herempn,18
1137,190,mwtempn,7
1138,190,othempn,8
1139,190,retempn,4
1140,191,agrempn,0
1141,191,fpsempn,18
1142,191,herempn,14
1143,191,mwtempn,6
1144,191,othempn,7
1145,191,retempn,2
1146,192,agrempn,1
1147,192,fpsempn,38
1148,192,herempn,30
1149,192,mwtempn,11
1150,192,othempn,15
1151,192,retempn,5
1152,193,agrempn,1
1153,193,fpsempn,52
1154,193,herempn,41
1155,193,mwtempn,15
1156,193,othempn,20
1157,193,retempn,6
1158,194,agrempn,1
1159,194,fpsempn,60
1160,194,herempn,47
1161,194,mwtempn,17
1162,194,othempn,24
1163,194,retempn,7
1164,195,agrempn,0
1165,195,fpsempn,4
1166,195,herempn,3
1167,195,mwtempn,1
1168,195,othempn,2
1169,195,retempn,1
1170,196,agrempn,1
1171,196,fpsempn,40
1172,196,herempn,31
1173,196,mwtempn,11
1174,196,othempn,16
1175,196,retempn,5
1176,197,agrempn,1
1177,197,fpsempn,30
1178,197,herempn,24
1179,197,mwtempn,9
1180,197,othempn,12
1181,197,retempn,4
1182,198,agrempn,0
1183,198,fpsempn,12
1184,198,herempn,9
1185,198,mwtempn,4
1186,198,othempn,5
1187,198,retempn,2
1188,199,agrempn,1
1189,199,fpsempn,40
1190,199,herempn,31
1191,199,mwtempn,12
1192,199,othempn,15
1193,199,retempn,5
1194,200,agrempn,1
1195,200,fpsempn,63
1196,200,herempn,50
1197,200,mwtempn,19
1198,200,othempn,24
1199,200,retempn,8
1200,201,agrempn,2
1201,201,fpsempn,77
1202,201,herempn,61
1203,201,mwtempn,23
1204,201,othempn,30
1205,201,retempn,10
1206,202,agrempn,1
1207,202,fpsempn,71
1208,202,herempn,56
1209,202,mwtempn,21
1210,202,othempn,27
1211,202,retempn,9
1212,203,agrempn,1
1213,203,fpsempn,52
1214,203,herempn,41
1215,203,mwtempn,15
1216,203,othempn,20
1217,203,retempn,6
1218,204,agrempn,3
1219,204,fpsempn,140
1220,204,herempn,111
1221,204,mwtempn,41
1222,204,othempn,54
1223,204,retempn,17
1224,205,agrempn,1
1225,205,fpsempn,39
1226,205,herempn,31
1227,205,mwtempn,12
1228,205,othempn,15
1229,205,retempn,5
1230,206,agrempn,0
1231,206,fpsempn,15
1232,206,herempn,12
1233,206,mwtempn,4
1234,206,othempn,6
1235,206,retempn,2
1236,207,agrempn,1
1237,207,fpsempn,73
1238,207,herempn,58
1239,207,mwtempn,22
1240,207,othempn,28
1241,207,retempn,9
1242,208,agrempn,5
1243,208,fpsempn,241
1244,208,herempn,190
1245,208,mwtempn,71
1246,208,othempn,93
1247,208,retempn,30
1248,209,agrempn,1
1249,209,fpsempn,38
1250,209,herempn,30
1251,209,mwtempn,11
1252,209,othempn,15
1253,209,retempn,5
1254,210,agrempn,0
1255,210,fpsempn,23
1256,210,herempn,18
1257,210,mwtempn,7
1258,210,othempn,9
1259,210,retempn,3
1260,211,agrempn,2
1261,211,fpsempn,80
1262,211,herempn,63
1263,211,mwtempn,24
1264,211,othempn,31
