TAZ1454,LT_FR_CA_OFF_production,LT_FR_CA_OFF_attraction,LT_FR_CA_AM_production,LT_FR_CA_AM_attraction,LT_FR_CA_MID_production,LT_FR_CA_MID_attraction,LT_FR_CA_PM_production,LT_FR_CA_PM_attraction,MT1_FR_CA_OFF_production,MT1_FR_CA_OFF_attraction,MT1_FR_CA_AM_production,MT1_FR_CA_AM_attraction,MT1_FR_CA_MID_production,MT1_FR_CA_MID_attraction,MT1_FR_CA_PM_production,MT1_FR_CA_PM_attraction,MT2_FR_CA_OFF_production,MT2_FR_CA_OFF_attraction,MT2_FR_CA_AM_production,MT2_FR_CA_AM_attraction,MT2_FR_CA_MID_production,MT2_FR_CA_MID_attraction,MT2_FR_CA_PM_production,MT2_FR_CA_PM_attraction,HT_FR_CA_OFF_production,HT_FR_CA_OFF_attraction,HT_FR_CA_AM_production,HT_FR_CA_AM_attraction,HT_FR_CA_MID_production,HT_FR_CA_MID_attraction,HT_FR_CA_PM_production,HT_FR_CA_PM_attraction,MT1_FR_EXT_OFF_production,MT1_FR_EXT_OFF_attraction,MT1_FR_EXT_AM_production,MT1_FR_EXT_AM_attraction,MT1_FR_EXT_MID_production,MT1_FR_EXT_MID_attraction,MT1_FR_EXT_PM_production,MT1_FR_EXT_PM_attraction,MT2_FR_EXT_OFF_production,MT2_FR_EXT_OFF_attraction,MT2_FR_EXT_AM_production,MT2_FR_EXT_AM_attraction,MT2_FR_EXT_MID_production,MT2_FR_EXT_MID_attraction,MT2_FR_EXT_PM_production,MT2_FR_EXT_PM_attraction,HT_FR_EXT_OFF_production,HT_FR_EXT_OFF_attraction,HT_FR_EXT_AM_production,HT_FR_EXT_AM_attraction,HT_FR_EXT_MID_production,HT_FR_EXT_MID_attraction,HT_FR_EXT_PM_production,HT_FR_EXT_PM_attraction,LT_NF_CA_OFF_production,LT_NF_CA_OFF_attraction,LT_NF_CA_AM_production,LT_NF_CA_AM_attraction,LT_NF_CA_MID_production,LT_NF_CA_MID_attraction,LT_NF_CA_PM_production,LT_NF_CA_PM_attraction,MT1_NF_CA_OFF_production,MT1_NF_CA_OFF_attraction,MT1_NF_CA_AM_production,MT1_NF_CA_AM_attraction,MT1_NF_CA_MID_production,MT1_NF_CA_MID_attraction,MT1_NF_CA_PM_production,MT1_NF_CA_PM_attraction,MT2_NF_CA_OFF_production,MT2_NF_CA_OFF_attraction,MT2_NF_CA_AM_production,MT2_NF_CA_AM_attraction,MT2_NF_CA_MID_production,MT2_NF_CA_MID_attraction,MT2_NF_CA_PM_production,MT2_NF_CA_PM_attraction,HT_NF_CA_OFF_production,HT_NF_CA_OFF_attraction,HT_NF_CA_AM_production,HT_NF_CA_AM_attraction,HT_NF_CA_MID_production,HT_NF_CA_MID_attraction,HT_NF_CA_PM_production,HT_NF_CA_PM_attraction
400,0.0040858,0.043485187,0.0026360003,0.02825041,0.003954,0.04251043,0.0025042002,0.027131211,0.11695031,0.24789499,0.07584793,0.16125685,0.11394216,0.24358036,0.07266366,0.15571748,0.018963348,0.06778177,0.012250418,0.044033717,0.018375626,0.06629592,0.0116626965,0.04232128,0.15033525,0.2803972,0.09749035,0.18237413,0.1465365,0.27548504,0.09338476,0.17615086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.569378,21.426361,12.07616,13.933819,18.326643,21.146624,11.712199,13.514023,4.0129447,4.6367726,2.609881,3.0154364,3.9604378,4.576606,2.5311084,2.924473,0.503564,0.58709306,0.3282004,0.38275036,0.49760124,0.579979,0.31823754,0.37108284,0.78201336,0.91171384,0.5088309,0.59364605,0.772068,0.89998394,0.49349844,0.5756532
401,0.17930621,2.3493037,0.116004005,1.5288016,0.17400602,2.308204,0.1107038,1.4766018,2.321643,10.651801,1.507128,6.928493,2.267342,10.492285,1.446527,6.705197,0.48400933,3.0424094,0.314006,1.9797064,0.471609,2.9908104,0.3008057,1.9120059,2.982246,12.087481,1.93663,7.860888,2.914845,11.903469,1.860129,7.6059895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.965336,61.43889,39.652122,39.96024,60.171,60.640762,38.45338,38.750355,13.554533,13.680683,8.816083,8.8943205,13.3784275,13.50287,8.5499735,8.62432,17.658112,17.671297,11.480804,11.489534,17.430809,17.436714,11.1378975,11.149426,30.951328,30.931553,20.123844,20.11338,30.541721,30.528318,19.520134,19.51061
402,0.0,0.0093,0.0,0.006,0.0,0.009000001,0.0,0.0057,0.0155031,0.0894,0.010002,0.058000006,0.015002999,0.08709999,0.0095019005,0.0556,0.0,0.015500001,0.0,0.010000001,0.0,0.015000001,0.0,0.009500001,0.027903102,0.101600006,0.018002,0.06600001,0.027003,0.0992,0.0171019,0.0633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.557467,16.681562,10.767602,10.84991,16.342358,16.46366,10.443693,10.522815,3.469595,3.5016723,2.2554622,2.276678,3.4244945,3.4565704,2.1905603,2.2081807,1.653729,1.6563921,1.0782189,1.0807939,1.6330286,1.6368926,1.0437183,1.0462948,2.3124394,2.3136916,1.508626,1.5087918,2.2819386,2.2838886,1.4598247,1.4615908
403,0.0,0.068,0.0,0.044000003,0.0,0.066099994,0.0,0.041999996,0.24440621,0.39289698,0.15800402,0.25579798,0.237006,0.385397,0.1506038,0.24659815,0.0155,0.0987,0.010000001,0.064,0.015000001,0.09609998,0.009500001,0.061299995,0.3280093,0.454397,0.212006,0.29559794,0.31810898,0.44559702,0.20200571,0.28519806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.384884,11.458925,7.403384,7.451744,11.23548,11.307925,7.1818786,7.226051,2.3683584,2.3865821,1.5382379,1.5491914,2.337658,2.3567817,1.4928366,1.5042918,2.0209346,2.0250907,1.3184227,1.3194906,1.9945346,1.9985915,1.2761221,1.2764906,3.0136502,3.015082,1.963333,1.9641893,2.97595,2.975981,1.9038317,1.904291
404,0.43275672,0.7904551,0.28044283,0.51408,0.42108637,0.77581716,0.26829004,0.49588427,3.7915275,3.894647,2.466335,2.5331368,3.7216425,3.8343387,2.3776271,2.4499543,0.856997,1.0488429,0.5562299,0.6822956,0.8363347,1.0304348,0.5335173,0.658642,4.285334,4.27328,2.7876801,2.7789178,4.2070236,4.2063866,2.6881378,2.6871355,0.0,0.0017546001,0.0,0.001132,0.0,0.001698,0.0,0.0010754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8117,41.46648,27.843626,26.968567,42.25358,40.925755,27.00537,26.156986,9.35668,9.069794,6.088884,5.900217,9.23354,8.951981,5.902435,5.721315,7.5794425,7.3026567,4.9339685,4.7546177,7.4833717,7.209338,4.7821245,4.607556,13.064098,12.556991,8.498493,8.168536,12.893805,12.393662,8.242741,7.9226003
405,0.2522587,0.43373823,0.16356719,0.2823159,0.24562867,0.42657742,0.15661956,0.27281144,1.830683,2.1116152,1.1919369,1.3733412,1.8010662,2.0796297,1.151442,1.3287252,0.47652763,0.5829447,0.30958617,0.37909603,0.4656894,0.57335377,0.29739806,0.3662501,2.0505824,2.3218887,1.3350959,1.5099648,2.017591,2.2863898,1.2900355,1.4607496,0.0,0.0013454,0.0,0.00086800003,0.0,0.001302,0.0,0.0008246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.127724,18.831219,11.139135,12.246521,16.903933,18.585505,10.803465,11.877488,3.793613,4.175137,2.4674063,2.7147367,3.7437487,4.120845,2.3926501,2.6331453,3.0005367,3.2805037,1.951248,2.1330564,2.962305,3.2373254,1.8928882,2.0689101,5.3703074,5.8664455,3.4925063,3.8153179,5.300196,5.788756,3.3882525,3.7004437
406,0.1703062,0.6052938,0.11000401,0.39379606,0.16500601,0.59249395,0.10470381,0.37889627,1.1159339,3.1395872,0.724022,2.0421891,1.0878332,3.0880857,0.69372106,1.9740909,0.2629062,0.817394,0.170004,0.53159595,0.25500602,0.80069387,0.1621038,0.5116962,1.3905463,3.3821847,0.90193003,2.199787,1.3554453,3.3258846,0.8637287,2.1259882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.31784,68.723724,44.430145,44.690895,67.42633,67.823845,43.09322,43.348408,14.741359,14.849328,9.589969,9.657471,14.549756,14.657649,9.301464,9.366154,6.5527086,6.5581727,4.269271,4.2742815,6.4689074,6.475074,4.134468,4.1394815,10.812276,10.813548,7.0310144,7.0322666,10.671374,10.670558,6.8199105,6.818275
407,0.35944623,1.4238806,0.23260784,0.92539924,0.3492119,1.3947064,0.22207333,0.891169,3.774361,7.6326723,2.4538355,4.9636126,3.696434,7.5069246,2.3611484,4.7970233,1.2097714,2.076236,0.78507745,1.350705,1.179808,2.0366547,0.7526269,1.3021134,5.1574125,8.314302,3.3552573,5.407675,5.056327,8.17573,3.2342203,5.226039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.28092,74.564804,48.309242,48.492943,73.30825,73.58995,46.850468,47.0314,16.115433,16.199684,10.477119,10.53451,15.906288,15.989374,10.1652775,10.218059,11.635599,11.624551,7.5722985,7.56617,11.484782,11.474141,7.3438845,7.33443,19.662151,19.617512,12.785826,12.761018,19.40448,19.365091,12.402668,12.374309
408,0.21849358,0.9092033,0.14141817,0.59089094,0.21232736,0.89047915,0.13505188,0.56882125,2.4657903,4.9434524,1.6026278,3.2145498,2.4137132,4.8612137,1.5417099,3.1065342,0.76243275,1.3567572,0.49469024,0.88259035,0.7432945,1.3303398,0.47403857,0.85048324,3.3097303,5.3652244,2.152566,3.4889927,3.2434108,5.275314,2.0736961,3.3716195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.110725,49.545483,31.941399,32.222336,48.470978,48.899403,30.976929,31.249666,10.637635,10.749593,6.9143863,6.987604,10.499074,10.6089,6.708519,6.777859,7.729224,7.765075,5.030112,5.0562797,7.628038,7.6662707,4.87712,4.9014254,12.992687,13.037345,8.450024,8.47881,12.82395,12.865885,8.194271,8.221889
409,0.1608122,0.7403937,0.104008004,0.48169616,0.15601201,0.725194,0.0992078,0.46389624,2.068583,4.1216817,1.3429539,2.6808884,2.0218816,4.052881,1.289952,2.5898871,0.5367306,1.0907933,0.34802,0.70929587,0.52273023,1.0681939,0.33311933,0.68289596,2.730307,4.4258833,1.7744697,2.8779893,2.6726058,4.3505845,1.7070677,2.7794871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.513554,43.805088,28.29859,28.490265,42.947445,43.23379,27.445473,27.628479,9.39037,9.463146,6.1041107,6.1563663,9.266968,9.342349,5.9178076,5.9694605,6.8975153,6.905765,4.4915752,4.497683,6.8077145,6.817367,4.350873,4.3572817,11.452389,11.453946,7.448823,7.4495697,11.302186,11.306744,7.2209187,7.2237706
410,0.111506104,0.5984998,0.072004005,0.38940004,0.108006,0.5876001,0.0685039,0.3752998,1.0157369,2.9886794,0.659624,1.9429876,0.9926362,2.9418826,0.633823,1.8794872,0.28710923,0.8495966,0.18600601,0.5531978,0.2793091,0.83469725,0.17790581,0.53379804,1.403146,3.2061813,0.91122997,2.0843887,1.3720453,3.155586,0.8759289,2.0167892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.26127,45.51758,29.434702,29.600851,44.67086,44.92109,28.547886,28.708155,9.881077,9.949249,6.425215,6.467273,9.753574,9.819162,6.233611,6.2721725,5.1144853,5.1085796,3.3251553,3.3227866,5.045884,5.0417786,3.2255535,3.2218883,8.880546,8.866767,5.772895,5.7651734,8.763544,8.750961,5.6004915,5.5914774
411,0.0,0.071100004,0.0,0.046000004,0.0,0.06909999,0.0,0.043899994,0.040303104,0.43589702,0.026002001,0.28359795,0.039003,0.427697,0.024701903,0.27359805,0.0,0.1049,0.0,0.068,0.0,0.102099985,0.0,0.0651,0.046503104,0.46949705,0.030002002,0.30559793,0.045003,0.46109703,0.028501902,0.294898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.900696,45.23335,29.200115,29.416054,44.313286,44.641823,28.319803,28.530888,9.637378,9.719473,6.266716,6.3188744,9.511376,9.591767,6.0762124,6.12838,2.0801344,2.0855927,1.3570228,1.360891,2.0522342,2.0586913,1.3152218,1.3170916,3.1373515,3.143687,2.0424333,2.0467913,3.0964506,3.1025882,1.9785323,1.983292
412,0.1794031,1.6379911,0.11600201,1.0656936,0.174003,1.6094917,0.1106019,1.0286942,1.7769246,7.809154,1.1550161,5.0798697,1.739024,7.692152,1.1111155,4.9158754,0.5054093,2.0983908,0.328006,1.3645933,0.492809,2.0623915,0.3144057,1.317494,2.6884336,8.485658,1.7482221,5.520369,2.6333332,8.358456,1.6838212,5.342279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.73206,276.08466,178.66783,179.54735,271.14026,272.4807,173.28033,174.1348,59.73955,60.097042,38.85395,39.085144,58.961937,59.312042,37.680325,37.906616,14.755847,14.750841,9.60356,9.603441,14.562544,14.560616,9.309055,9.306655,25.52882,25.508076,16.601772,16.591524,25.192213,25.1731,16.102867,16.089525
413,0.14878783,0.20302798,0.09625902,0.13206518,0.14442615,0.199266,0.0918597,0.12747167,1.1917255,1.0378695,0.7751819,0.6749776,1.1685634,1.0210785,0.74705637,0.65295994,0.24030967,0.2893572,0.15566927,0.18821871,0.23372954,0.28413,0.14882588,0.18148685,1.2969725,1.1252282,0.8436545,0.7318047,1.2713664,1.1070521,0.8128217,0.707846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.95677,97.42302,59.80186,63.357086,90.75513,96.14988,57.9997,61.44683,19.950209,21.16287,12.974743,13.763501,19.689034,20.887312,12.583394,13.348152,1.7061664,1.7986265,1.1105348,1.1700965,1.6836059,1.7741915,1.076318,1.1343379,2.9280734,3.0831227,1.9042083,2.00498,2.8900588,3.043484,1.8470178,1.944789
414,0.8579706,1.807292,0.55724585,1.1741929,0.8398694,1.7702923,0.53614426,1.1299936,5.332458,9.080169,3.469333,5.9077644,5.2500534,8.938254,3.3558261,5.71418,1.8444346,3.0254812,1.1993877,1.9667877,1.8117328,2.9673893,1.1570851,1.8949881,6.997465,10.666769,4.552603,6.9428706,6.892459,10.506441,4.4062934,6.7177763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.32477,77.83986,50.287758,50.623066,76.31645,76.82,48.771328,49.094864,16.901833,17.045296,10.993316,11.086343,16.682426,16.821684,10.65951,10.750351,6.463011,6.476976,4.2034717,4.211779,6.379309,6.391869,4.0766697,4.0868826,11.43299,11.441546,7.4350243,7.44046,11.284489,11.294933,7.2123203,7.2202706
415,1.8699327,1.6654847,1.212774,1.0837721,1.8213228,1.6360861,1.1617421,1.046178,12.102206,8.620273,7.873685,5.6077414,11.88983,8.48692,7.600768,5.424915,2.563686,2.3355913,1.6649115,1.5187855,2.502451,2.2940106,1.5976524,1.4656781,12.853664,9.334589,8.363668,6.0716643,12.6247425,9.189344,8.072487,5.8723173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.11398,83.96112,54.04991,54.602894,82.03266,82.865105,52.421364,52.955193,18.223331,18.438133,11.850643,11.992263,17.987003,18.198986,11.494934,11.633533,14.585368,14.650643,9.488057,9.531241,14.395994,14.461818,9.204315,9.245526,25.350628,25.436636,16.490042,16.541256,25.022537,25.103893,15.989738,16.042591
416,1.0351756,0.57835215,0.6714682,0.3762858,1.0085211,0.56734145,0.64322555,0.36293954,6.642263,3.096105,4.3221817,2.0136077,6.527126,3.0459375,4.173076,1.9474002,1.408416,0.8451349,0.91460633,0.5494994,1.3746719,0.82918614,0.8775378,0.52956903,6.96433,3.3411837,4.532123,2.173069,6.8418865,3.287043,4.3750186,2.1013286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.69588,167.25249,111.66019,108.769585,169.45317,165.06638,108.29406,105.489815,37.25597,36.337276,24.229923,23.633108,36.76892,35.864326,23.499144,22.919727,5.5291567,5.365051,3.5989785,3.4913664,5.456525,5.295026,3.4876308,3.38454,9.4363575,9.147827,6.135705,5.9484634,9.313154,9.029491,5.951647,5.7701135
417,0.66160554,0.23522027,0.42956486,0.15306672,0.64542925,0.2305919,0.41203597,0.14750162,3.892632,1.324378,2.5333948,0.86131763,3.828901,1.3028866,2.4481313,0.8327774,0.84711784,0.3521974,0.5506969,0.22888432,0.82807416,0.34525472,0.52916455,0.22045399,4.01739,1.4222379,2.6148176,0.9250141,3.950954,1.3990928,2.526524,0.8942699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.658382,16.044704,10.1849165,10.434954,15.454367,15.833895,9.8770275,10.119789,3.4033952,3.491006,2.2140353,2.2709925,3.3596272,3.4455462,2.1468415,2.2024453,2.2370188,2.2788723,1.4563966,1.4837261,2.20748,2.250771,1.4101946,1.4379381,3.7985322,3.8681164,2.4688945,2.5149753,3.7484345,3.8177545,2.3955336,2.4395978
418,0.0771092,0.18179995,0.050006006,0.11799998,0.075109094,0.17719999,0.0479058,0.1132,0.6333521,1.1224973,0.4114338,0.7304975,0.62045133,1.1031971,0.3959328,0.70529836,0.20942141,0.2893969,0.1359139,0.18789801,0.20452109,0.28279695,0.1304135,0.18039817,0.95257354,1.2575943,0.61914784,0.8183954,0.93327236,1.235494,0.5961462,0.7902965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33792,33.534584,21.68017,21.80836,32.903717,33.0958,21.028858,21.150936,7.1590576,7.211156,4.6566024,4.6905684,7.0670547,7.1194534,4.5148993,4.5486674,2.6229448,2.6254864,1.7106295,1.7126915,2.5873442,2.5895858,1.655628,1.6567935,4.156069,4.156679,2.7066453,2.7072864,4.1038685,4.1038823,2.6215436,2.6214883
419,0.0,0.0031868003,0.0,0.002056,0.0,0.0030840002,0.0,0.0019532,0.0,0.061885603,0.0,0.04009201,0.0,0.06018939,0.0,0.038293,0.0,0.007967,0.0,0.00514,0.0,0.0077100005,0.0,0.0048829997,0.0,0.07134322,0.0,0.04626001,0.0,0.0694928,0.0,0.04425539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.66606,54.426514,36.202232,35.39583,54.938934,53.716026,35.109932,34.327435,12.004072,11.756543,7.806787,7.6461215,11.84685,11.60276,7.571007,7.4151297,0.84837174,0.82563317,0.5528674,0.5375897,0.83705103,0.81504524,0.53451073,0.5203712,1.1767802,1.1433865,0.7673273,0.74570787,1.1611743,1.1283779,0.74251676,0.7215495
420,0.0,0.0030132001,0.0,0.0019440001,0.0,0.002916,0.0,0.0018468001,0.0,0.058514412,0.0,0.037908003,0.0,0.05691061,0.0,0.036207,0.0,0.0075330003,0.0,0.00486,0.0,0.00729,0.0,0.004617,0.0,0.067456804,0.0,0.043739997,0.0,0.0657072,0.0,0.041844588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.562782,51.46171,32.23299,33.46767,48.915382,50.789906,31.26045,32.457428,10.687936,11.116104,6.9508443,7.229594,10.547952,10.970695,6.7409153,7.0111876,0.7553556,0.7806589,0.49225053,0.5083046,0.74527603,0.77064717,0.47590655,0.4920235,1.0477571,1.0811013,0.68319696,0.70508456,1.0338621,1.066911,0.66110665,0.68224275
421,0.0124,0.0186,0.008,0.012000001,0.012,0.018000001,0.0076,0.011400001,0.1421031,0.24649991,0.092002004,0.16000001,0.138303,0.2403,0.0879019,0.15340002,0.0401,0.0496,0.026,0.032,0.039,0.047999997,0.0249,0.030400004,0.24080619,0.2097999,0.156004,0.13599998,0.23430601,0.20420004,0.1490038,0.1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.08844,112.77871,72.89522,73.34573,110.622406,111.305534,70.69656,71.1343,24.181469,24.371021,15.726671,15.848694,23.866863,24.052336,15.25146,15.369115,1.6354281,1.6373923,1.0681186,1.0695937,1.6135279,1.6157922,1.0306177,1.0323949,2.2829385,2.2827916,1.4895248,1.4890912,2.2529378,2.25299,1.4424243,1.4423907
422,0.0,0.30200002,0.0,0.19589996,0.0,0.2945,0.0,0.18800004,0.033906102,2.5039058,0.022004,1.6283015,0.033005998,2.459208,0.0211039,1.5714027,0.0093031,0.7378997,0.0060020005,0.47960022,0.009003,0.72210014,0.0057019,0.46119976,0.0524092,2.966205,0.034006003,1.9298012,0.051109098,2.9139087,0.0326058,1.8637025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.64037,109.36949,70.650635,71.12581,107.218735,107.94026,68.51978,68.98298,23.444271,23.64282,15.247973,15.375198,23.137766,23.332335,14.787262,14.911508,1.7838311,1.7876912,1.16362,1.166693,1.7613304,1.7639911,1.1275194,1.1285943,2.562943,2.5638871,1.6681283,1.6710926,2.5297425,2.533086,1.619227,1.6201923
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062003106,0.040200002,0.040002003,0.026000002,0.060003,0.038999997,0.038001902,0.024800003,0.0,0.0031,0.0,0.002,0.0,0.003,0.0,0.0019,0.06820311,0.040200002,0.044002004,0.026000002,0.066003,0.038999997,0.0418019,0.024800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.415634,81.88261,52.94706,53.250816,80.34972,80.81217,51.350323,51.644417,17.525415,17.655968,11.396371,11.482434,17.295313,17.424366,11.052863,11.135141,1.4828256,1.4835918,0.96801656,0.9701953,1.4638255,1.4649919,0.93541586,0.93639565,1.9907335,1.9916909,1.2988219,1.2989919,1.967933,1.9665897,1.2579211,1.2572919
424,0.20050621,0.046300005,0.129904,0.030000003,0.19520599,0.044999998,0.124403805,0.028700003,2.2612524,0.29189998,1.4700341,0.18990003,2.215351,0.28579998,1.4160328,0.18280005,0.57611537,0.046300005,0.37381002,0.030000001,0.562115,0.044999998,0.35840958,0.028700002,1.948746,0.30120003,1.26643,0.19590001,1.9086453,0.29499996,1.218729,0.18850003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.56594,117.31305,75.80661,76.29407,115.0423,115.780174,73.52125,73.991066,25.167429,25.370531,16.369009,16.499662,24.838818,25.038748,15.873997,16.003698,1.8263319,1.82899,1.1935205,1.1952915,1.8051312,1.8063904,1.15402,1.1554942,2.6438441,2.6440868,1.7242289,1.7239909,2.611344,2.610686,1.668828,1.6697922
425,0.0,0.0032364,0.0,0.002088,0.0,0.003132,0.0,0.0019836,0.0,0.0311112,0.0,0.020184001,0.0,0.030310797,0.0,0.019348798,0.0,0.0032364,0.0,0.002088,0.0,0.003132,0.0,0.0019836,0.0,0.0300324,0.0,0.019488,0.0,0.029266795,0.0,0.018687598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.31473,31.84322,22.315144,20.708595,33.865902,31.427057,21.642181,20.084097,7.393879,6.873268,4.808308,4.470696,7.2976656,6.7834167,4.66331,4.334943,0.58929896,0.5446171,0.38432044,0.35520214,0.5820982,0.53897965,0.3727463,0.34500575,0.8087163,0.7475697,0.5273942,0.48768502,0.79853725,0.7382435,0.51057965,0.47195563
426,0.024024967,0.1443467,0.0155406315,0.093899265,0.023321446,0.14164257,0.014826609,0.0905291,0.29605427,0.7719709,0.1924379,0.50207096,0.28973317,0.75923824,0.18504575,0.48525497,0.06446143,0.20091234,0.041780762,0.13067351,0.062760405,0.19720915,0.040006217,0.1259714,0.30149424,0.8403792,0.19599803,0.54652125,0.29516262,0.826546,0.18858486,0.5283161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.41002,69.98377,43.187084,45.51272,65.54163,69.068825,41.88483,44.140186,14.334963,15.13293,9.32246,9.842922,14.148449,14.935223,9.041404,9.544599,2.0222816,2.12948,1.317189,1.3871795,1.9963648,2.1043565,1.2775136,1.3459972,3.1517534,3.3188686,2.0516024,2.1609433,3.1109288,3.2762666,1.9888923,2.0943673
