TAZ1454,city,area,overlap_area,overlap_pct
37,San Francisco,178687.98861146253,178687.98861146247,0.9999999999999997
38,San Francisco,339370.52935491886,339370.52935491886,1.0
39,San Francisco,272963.1559941886,272963.1559941886,1.0
40,San Francisco,530689.1623489694,530689.1623489694,1.0
41,San Francisco,779714.2498963852,779714.2498963852,1.0
42,San Francisco,2578136.873119655,2574636.7865531193,0.9986423969173132
43,San Francisco,843148.5537778771,843148.553777877,0.9999999999999999
44,San Francisco,550075.1044867667,550075.1044867666,0.9999999999999998
45,San Francisco,374857.3225622711,374857.3225622711,1.0
46,San Francisco,413203.90169451205,413203.9016945121,1.0000000000000002
47,San Francisco,226342.92110932377,226342.92110932374,0.9999999999999999
48,San Francisco,355845.23200387263,355845.2320038726,0.9999999999999999
49,San Francisco,548297.2589995328,548297.2589995327,0.9999999999999998
50,San Francisco,491495.5714429466,491495.57144294656,0.9999999999999999
51,San Francisco,432311.015739837,432311.0157398369,0.9999999999999998
52,San Francisco,6215483.166786562,6215483.1667865645,1.0000000000000004
53,San Francisco,4449653.87019517,4449653.870195172,1.0000000000000004
54,San Francisco,1091645.773983506,1091645.7739835053,0.9999999999999993
55,San Francisco,393117.5596746412,393117.5596746413,1.0000000000000002
56,San Francisco,1105729.7874573672,1105729.7874573674,1.0000000000000002
57,San Francisco,583270.2444317718,583270.2444317716,0.9999999999999996
58,San Francisco,420475.0939987498,420475.0939987497,0.9999999999999998
59,San Francisco,811084.4209663656,811084.4209663656,1.0
60,San Francisco,353163.83008143347,353163.8300814336,1.0000000000000002
61,San Francisco,363449.88661527314,363449.8866152731,0.9999999999999999
62,San Francisco,637376.8978698021,637376.8978698018,0.9999999999999997
63,San Francisco,524398.0883174274,524398.0883174274,1.0
64,San Francisco,592672.0409643191,592672.0409643194,1.0000000000000004
65,San Francisco,552043.7057803018,552043.7057803018,1.0
66,San Francisco,425315.99418768386,425315.99418768386,1.0
67,San Francisco,387408.90954353526,387408.9095435351,0.9999999999999996
68,San Francisco,290391.1593200443,290391.1593200442,0.9999999999999998
69,San Francisco,841987.7672658265,841987.7672658269,1.0000000000000004
70,San Francisco,735271.635178068,735271.6351780676,0.9999999999999996
71,San Francisco,586115.5684252955,586115.5684252954,0.9999999999999998
72,San Francisco,238085.70645563048,238085.7064556305,1.0000000000000002
73,San Francisco,281193.80551938957,281193.8055193895,0.9999999999999998
74,San Francisco,338796.07152854156,338796.0715285416,1.0000000000000002
75,San Francisco,177250.69276008816,177250.69276008816,1.0
76,San Francisco,166050.24687980505,166050.24687980502,0.9999999999999998
77,San Francisco,278671.6706423802,278671.6706423803,1.0000000000000004
78,San Francisco,369052.19659005257,369052.1965900525,0.9999999999999999
79,San Francisco,275160.62204322906,275160.6220432292,1.0000000000000004
80,San Francisco,237923.97458930805,237923.97458930808,1.0000000000000002
81,San Francisco,443438.6190603185,443438.61906031833,0.9999999999999996
82,San Francisco,309535.29477939726,309535.2947793971,0.9999999999999994
83,San Francisco,479746.892450517,479746.89245051704,1.0000000000000002
84,San Francisco,474332.716425629,474332.71642562904,1.0000000000000002
85,San Francisco,310920.2670246262,310920.26702462614,0.9999999999999998
86,San Francisco,505949.31064987683,505949.31064987666,0.9999999999999997
87,San Francisco,375412.95194047433,375412.9519404742,0.9999999999999997
88,San Francisco,343516.8739388073,343516.8739388072,0.9999999999999998
89,San Francisco,605707.7170165665,605707.7170165667,1.0000000000000002
90,San Francisco,352537.4495234917,352537.4495234916,0.9999999999999997
91,San Francisco,1294926.4994459224,1294926.4994459224,1.0
92,San Francisco,1146064.41308094,1146064.4130809396,0.9999999999999996
93,San Francisco,918985.1700578489,918985.1700578494,1.0000000000000004
94,San Francisco,274580.879783499,274580.87978349905,1.0000000000000002
95,San Francisco,349679.24013677845,349679.24013677845,1.0
96,San Francisco,303129.91730384383,303129.9173038438,0.9999999999999998
97,San Francisco,344405.2537542065,344405.25375420647,0.9999999999999998
98,San Francisco,432289.89771394694,432289.89771394694,1.0
99,San Francisco,294887.72071565903,294887.720715659,0.9999999999999998
100,San Francisco,324950.6767377237,324950.67673772364,0.9999999999999998
101,San Francisco,350079.82983440085,350079.8298344007,0.9999999999999996
102,San Francisco,330199.97116099024,330199.97116099024,1.0
103,San Francisco,555034.1967524311,555034.1967524311,1.0
104,San Francisco,279033.62377537054,279033.6237753705,0.9999999999999998
105,San Francisco,325627.71009955055,325627.71009955055,1.0
106,San Francisco,446241.66052673553,446241.66052673536,0.9999999999999996
107,San Francisco,902826.9714016906,902826.9714016906,1.0
108,San Francisco,459784.3952524675,459784.3952524674,0.9999999999999999
109,San Francisco,657920.8185844275,657920.8185844274,0.9999999999999998
110,San Francisco,1115741.1156842853,1115741.115684286,1.0000000000000007
111,San Francisco,1348736.0062380033,1348736.006238003,0.9999999999999998
112,San Francisco,270718.7763566077,270718.7763566077,1.0
113,San Francisco,752722.0604468652,752722.0604468655,1.0000000000000004
114,San Francisco,591405.6451818068,591405.6451818068,1.0
115,San Francisco,300828.9033677783,300828.9033677783,1.0
116,San Francisco,578814.5881941441,578814.5881941442,1.0000000000000002
117,San Francisco,284482.92697216064,284482.92697216064,1.0
118,San Francisco,252715.64248337888,252715.64248337873,0.9999999999999994
119,San Francisco,161618.71087688953,161618.71087688953,1.0
120,San Francisco,317431.57236438285,317431.5723643829,1.0000000000000002
121,San Francisco,568610.1163913474,568610.1163913475,1.0000000000000002
122,San Francisco,648627.2984602591,648627.2984602593,1.0000000000000004
123,San Francisco,359998.32810841734,359998.3281084173,0.9999999999999999
124,San Francisco,380319.0830366,380319.08303659986,0.9999999999999997
125,San Francisco,333164.29506892496,333164.29506892484,0.9999999999999997
126,San Francisco,494413.8444904816,494413.8444904815,0.9999999999999998
127,San Francisco,520930.1332218213,520930.13322182145,1.0000000000000004
128,San Francisco,483475.9475405148,483475.9475405148,1.0
129,San Francisco,600165.3717878802,600165.3717878803,1.0000000000000002
130,San Francisco,1245227.4681762762,1245227.4681762764,1.0000000000000002
131,San Francisco,1411597.8493435674,1411597.8493435676,1.0000000000000002
132,San Francisco,828325.4270641016,827879.0656736377,0.9994611279868035
133,San Francisco,1135457.2501272967,1053266.3068633378,0.9276142336008296
134,San Francisco,1026129.849937326,1026129.8499373262,1.0000000000000002
135,San Francisco,405000.9848129875,405000.98481298744,0.9999999999999999
136,San Francisco,353215.66585699044,353215.66585699026,0.9999999999999996
137,San Francisco,557011.3529616437,557011.3529616437,1.0
138,San Francisco,1182148.0930980188,1182148.0930980186,0.9999999999999998
139,San Francisco,653511.0836356676,653511.0836356675,0.9999999999999998
140,San Francisco,408914.9026533735,408914.9026533735,1.0
141,San Francisco,215421.06525807964,215421.0652580797,1.0000000000000002
142,San Francisco,3336746.9632063117,3336746.9632063117,1.0
143,San Francisco,215318.3215906022,215318.32159060222,1.0000000000000002
144,San Francisco,495058.17107894056,495058.1710789406,1.0000000000000002
145,San Francisco,996410.985613495,996410.9856134951,1.0000000000000002
146,San Francisco,2921767.634784128,2921767.6347841276,0.9999999999999999
147,San Francisco,836876.832924492,836876.8329244923,1.0000000000000004
148,San Francisco,823528.6273288261,823528.6273288261,1.0
149,San Francisco,2125959.16995017,2124507.417181092,0.9993171304559381
150,San Francisco,638665.7284144136,638665.7284144136,1.0
151,San Francisco,241079.7910397983,241079.79103979818,0.9999999999999996
152,San Francisco,734858.8110393625,734858.8110393627,1.0000000000000002
153,San Francisco,410654.7391171013,410654.73911710107,0.9999999999999994
154,San Francisco,374836.9063491532,372392.65807010554,0.9934791685726622
155,San Francisco,330378.67380883126,330378.67380883126,1.0
156,San Francisco,183843.57945429976,182699.33649061405,0.9937759971434295
157,San Francisco,269795.0893816611,267916.70103740256,0.9930377222633533
158,San Francisco,1608049.8663361087,1608049.8663361093,1.0000000000000004
159,San Francisco,727839.8206989748,725484.5030118695,0.9967639614924567
160,San Francisco,386296.9980108144,386296.9980108143,0.9999999999999997
161,San Francisco,331936.0091048278,331936.00910482777,0.9999999999999998
162,San Francisco,372523.87275532255,372523.8727553225,0.9999999999999999
163,San Francisco,380611.5969788808,378297.47031165776,0.9939199785671495
164,San Francisco,742673.6904404315,735795.9383520016,0.9907392005709114
165,San Francisco,709589.9688327477,709589.9688327475,0.9999999999999999
166,San Francisco,827946.583836748,827946.583836748,1.0
167,San Francisco,798404.1395535959,798404.1395535961,1.0000000000000002
168,San Francisco,1100154.7827031477,1099027.7811914843,0.9989755973165028
169,San Francisco,1848410.0022233299,1848410.0022233317,1.000000000000001
170,San Francisco,1234816.3832511783,1234816.3832511788,1.0000000000000004
171,San Francisco,538420.5133129639,538420.5133129641,1.0000000000000004
172,San Francisco,963013.3156389487,963013.3156389487,1.0
173,San Francisco,593681.2898794872,593681.2898794875,1.0000000000000004
174,San Francisco,740244.7928660122,740244.7928660123,1.0000000000000002
175,San Francisco,351426.5115975834,351426.51159758325,0.9999999999999996
176,San Francisco,369848.9060483613,369848.90604836127,0.9999999999999999
177,San Francisco,890858.8179752332,890858.8179752332,1.0
178,San Francisco,831636.9570652659,831636.957065266,1.0000000000000002
179,San Francisco,930129.2755657542,930129.275565754,0.9999999999999999
180,San Francisco,377143.7939560478,377143.7939560477,0.9999999999999997
181,San Francisco,869071.4226382003,869071.4226382003,1.0
182,San Francisco,951570.2292002485,951570.2292002486,1.0000000000000002
183,San Francisco,1149198.2423250508,1149198.242325051,1.0000000000000002
184,San Francisco,1163906.3004694048,1163906.300469405,1.0000000000000002
185,San Francisco,1250017.7400937215,1250017.7400937218,1.0000000000000002
186,San Francisco,1523290.4902921473,1523290.490292147,0.9999999999999999
187,San Francisco,871006.1185201658,871006.1185201652,0.9999999999999993
188,San Francisco,937778.0886690398,937778.0886690399,1.0000000000000002
189,San Francisco,813873.143295559,813873.1432955588,0.9999999999999997
190,San Francisco,6008646.952461716,5586318.220397959,0.9297131724654366
191,Daly City,2070179.4488644276,1202836.2806426657,0.5810299591672922
192,Daly City,579160.436486257,552394.4739395495,0.9537848912658892
193,Broadmoor,2014441.1747777434,1076546.49003731,0.534414458717608
194,Daly City,1576416.4221374383,1572205.0703375281,0.9973285283375822
195,Daly City,956585.562737051,941018.4482085428,0.9837263752089603
196,Daly City,2648873.4693930345,2629783.1046652975,0.9927930250544919
197,Daly City,666959.1420635751,666959.1420635754,1.0000000000000004
198,Daly City,715205.9366100908,714634.5632112103,0.9992011064650992
199,Daly City,1346938.5785007402,1334657.3427741337,0.9908821115360162
200,Colma,6687249.931880821,4966268.331435042,0.7426473336608576
201,Daly City,1089706.3079070249,743036.9047330976,0.6818689580316667
202,Daly City,1334378.2327595458,1256319.1049096528,0.9415014979010384
203,Daly City,756903.7895425287,756903.7895425286,0.9999999999999999
204,Daly City,836633.7251856115,835825.1256744628,0.9990335083480296
205,Daly City,940318.9913124859,938579.0394579428,0.9981496153213768
206,San Mateo County Remainder,2320176.293177711,1375779.376029165,0.5929632933818573
207,Daly City,1135035.5127893689,1119403.261360731,0.9862275221766221
208,Brisbane,15383622.541527407,8731741.861590283,0.5675998509466371
209,South San Francisco,3614731.6061576013,2785909.2070489977,0.770709837018957
210,South San Francisco,491068.14674205513,491068.14674205513,1.0
211,South San Francisco,937549.6640636007,937549.6640636005,0.9999999999999998
212,South San Francisco,9903769.05553092,9674281.710028915,0.9768282818172295
213,South San Francisco,2685593.632802888,1699861.8207740786,0.6329557085671129
214,South San Francisco,1822869.7020060688,1771214.8269320717,0.9716628813254448
215,South San Francisco,1057051.4766002318,1057051.4766002316,0.9999999999999998
216,South San Francisco,1080549.9087027055,1055263.46446586,0.9765985411379988
217,South San Francisco,1141563.0320160592,1123373.4776078023,0.9840660971859493
218,Daly City,977365.9170330613,893377.5283785665,0.9140665873540444
219,Daly City,970314.0735132728,968889.6759952067,0.9985320242620941
220,Pacifica,1873560.3585706386,1814509.24535341,0.9684818730567724
221,Pacifica,1236222.0360371214,1187286.923055495,0.9604155956170344
222,Pacifica,1361261.501293628,1335974.0182971295,0.981423493595854
223,Pacifica,3572291.731695747,3447665.72729541,0.9651131503917857
224,Pacifica,7358987.119054577,7110579.082085398,0.9662442625662466
225,San Mateo County Remainder,4458366.634650077,2393859.412775434,0.5369364184117443
226,Pacifica,8079995.692477028,4639820.070201012,0.5742354633333493
227,Pacifica,11460452.208761528,10488654.990988715,0.9152042868753579
228,San Mateo County Remainder,938060.282690158,864838.6632339942,0.9219435884800711
229,San Bruno,2208724.954300412,2057001.8846963719,0.9313073955593096
230,South San Francisco,1661823.9501476707,1486343.3449188129,0.8944048163385391
231,South San Francisco,1216631.7533852323,1165387.1427955774,0.9578799333100845
232,San Bruno,1862310.0809779074,1859148.6042410817,0.998302389720639
233,San Bruno,2866787.307949807,2864163.8579223137,0.9990848815256652
234,San Bruno,2223253.9971008245,2196824.3922541984,0.988112197310298
235,San Bruno,906639.0825529579,906639.0825529578,0.9999999999999999
236,San Bruno,1967297.3156813462,1953657.0140130944,0.9930664767549242
237,San Bruno,1107402.976074106,1096486.0346880883,0.9901418529461428
238,San Bruno,1739407.2733432169,1086341.693040099,0.6245470567408303
239,San Mateo County Remainder,7878352.590628375,7868899.952854286,0.9988001758406531
240,Millbrae,1999090.0478729585,1867475.8953705803,0.9341629694758291
241,Millbrae,1635770.580812877,1620644.1922737577,0.9907527444761829
242,Millbrae,1338704.796515468,1135431.3973106192,0.8481566662538659
243,Millbrae,1018630.9350423848,1018630.9350423848,1.0
244,Millbrae,1056028.2564714688,1056028.2564714688,1.0
245,Millbrae,1539884.3848253782,1508327.7854010374,0.9795071631771114
246,Burlingame,4247867.957795769,2925188.207477672,0.6886250317901973
247,Burlingame,931648.2836110394,926779.8370698738,0.9947743728756783
248,Burlingame,2490159.6584935253,2464691.695340309,0.9897725581304196
249,Burlingame,2546495.8313027206,2546253.321463719,0.9999047672350292
250,Burlingame,1131666.1399624408,1088487.7312859567,0.9618452764894801
251,Burlingame,1120352.6149290411,1058470.5654712277,0.9447655598485547
252,Hillsborough,8596608.73622952,8207919.1362150945,0.9547857053937637
253,San Mateo,1235827.12690104,1171455.3600320774,0.9479119971816922
254,Hillsborough,7997710.191012436,7336022.046693088,0.9172653011279489
255,San Mateo,1384471.8310726034,1278114.5521025911,0.9231784449614889
256,San Mateo,928672.1458805468,884581.0640555219,0.9525224461392467
257,San Mateo,1034566.2618656243,1034566.2618656243,1.0
258,San Mateo,789027.3619891595,774864.5727878475,0.982050319312619
259,San Mateo,830989.5290836617,750862.6595083846,0.9035765593055864
260,San Mateo,1224416.556837426,1224416.5568374263,1.0000000000000002
261,San Mateo,2625137.9302212177,2621556.284753755,0.998635635321775
262,San Mateo,1230986.483643869,1230986.48364387,1.0000000000000009
263,San Mateo,616202.0212685353,616202.0212685352,0.9999999999999998
264,San Mateo,1145735.586927888,1145735.586927888,1.0
265,San Mateo,1651797.5720737798,1640696.586878928,0.9932794518029743
266,Foster City,3521524.2417068887,3350667.029642427,0.9514820287076465
267,Foster City,1095220.643231238,1095220.643231238,1.0
268,Foster City,918837.5616085064,918837.5616085064,1.0
269,Foster City,1321932.2096350484,1317668.5502607059,0.9967746762328156
270,Foster City,650721.5521471469,650721.5521471468,0.9999999999999998
271,Foster City,996572.4904040518,996572.4904040522,1.0000000000000004
272,Foster City,1083637.00364671,995375.885736812,0.9185510298994246
273,Foster City,1193818.7090469992,1135244.0508087508,0.9509350475123586
274,San Mateo,1433439.7472644278,1417798.015763136,0.9890879742025137
275,Belmont,1618396.491995025,1495896.998705896,0.9243081075032968
276,San Mateo,482882.88271783176,476448.0219637129,0.9866740756725497
277,San Mateo,1286409.4815402655,1286373.1842121342,0.9999717840013992
278,San Mateo,1860077.640159197,1860077.6401591962,0.9999999999999997
279,San Mateo,1329509.3084187629,1329509.3084187629,1.0
280,San Mateo,1135628.03458513,1135628.0345851295,0.9999999999999996
281,San Mateo,1073589.1787066767,1073589.178706677,1.0000000000000002
282,San Mateo,1995166.788320128,1476381.6807747257,0.7399790781490483
283,San Mateo,1299930.2502895952,1299930.2502895952,1.0
284,San Mateo,981760.7600274979,981760.7600274975,0.9999999999999997
285,San Mateo,1277484.3858218018,1267089.348121712,0.9918628847323228
286,Belmont,2365554.3539375206,2309563.571862083,0.9763307987481921
287,Belmont,1333469.8814869942,1323619.8702442497,0.9926132480534465
288,Belmont,6257349.668149966,3571213.8811735893,0.5707230809476956
289,Belmont,2767127.509101727,2720734.780384723,0.9832343364863356
290,San Mateo,2356670.0323364837,2288409.9352847193,0.9710353608629338
291,Highlands-Baywood Park,2936788.6087161927,1533961.8003024694,0.5223262565612564
292,Highlands-Baywood Park,3292045.763365494,3057539.8860397693,0.9287659120856245
293,Montara,21256429.091286127,9416405.397597685,0.44299093498530534
294,San Mateo County Remainder,24016246.35348126,11767696.145940213,0.4899889838211305
295,San Mateo County Remainder,89513394.69714284,82594448.1801985,0.9227049031002152
296,San Mateo County Remainder,112823064.7960909,105103524.43981755,0.9315783490705101
297,San Mateo County Remainder,468200077.6609813,468126068.96512353,0.9998419293387829
298,Portola Valley,40048909.05141546,23579750.295817357,0.5887738481351709
299,San Mateo County Remainder,44985390.682019606,23966445.04501282,0.532760629210053
300,Woodside,9545878.220142541,9189353.685888324,0.9626514684105311
301,Redwood City,3299909.216752339,2859050.6892983345,0.8664028315639898
302,Emerald Lake Hills,5442221.486188162,2622616.0960418144,0.4819017569751182
303,Redwood City,1992675.5611392697,1541093.036273129,0.7733788010086509
304,San Mateo County Remainder,6313850.698436488,3819240.0185850034,0.6048986903555971
305,San Carlos,1187478.5655887881,1187478.5655887881,1.0
306,San Carlos,2595722.1963084256,1927612.17124355,0.7426111214770803
307,San Carlos,2047568.276370721,1913353.8467023913,0.9344517927840617
308,San Carlos,1175756.7949515604,1175756.794951561,1.0000000000000004
309,San Carlos,2122608.652729872,2025518.3203235872,0.9542589575890884
310,San Carlos,3535427.378300144,2975609.120562676,0.8416547144558709
311,Redwood City,3820132.906868731,3414827.2748243916,0.8939027405785841
312,Redwood City,4930066.795082232,4900088.887946756,0.993919370998101
313,Redwood City,28364190.92975156,27949501.655629113,0.9853798306763097
314,Redwood City,1444005.2604296962,1329010.7623386295,0.9203642110993089
315,Redwood City,1720745.354544772,1720745.354544772,1.0
316,Redwood City,463473.99392783525,463473.99392783537,1.0000000000000002
317,Redwood City,1393553.8776775794,1393553.877677579,0.9999999999999997
318,San Carlos,983073.6349833964,788457.0929399766,0.8020325893017091
319,Redwood City,1217964.0851161133,1205044.9018468442,0.9893928044125887
320,Redwood City,1300993.300587297,1292082.0806695423,0.9931504490348014
321,Redwood City,1115332.6448826578,1087809.476508829,0.9753229061301937
322,San Mateo County Remainder,1670435.2780041648,1386835.4334014405,0.8302239851270566
323,Redwood City,1069801.2479008904,1032165.4813609307,0.9648198517118888
324,Redwood City,503738.1580490009,503738.15804900083,0.9999999999999999
325,Redwood City,1057160.6848194292,1057160.6848194287,0.9999999999999996
326,Redwood City,581318.493396301,575555.014933195,0.9900855064330855
327,North Fair Oaks,877831.319399003,814286.2662205584,0.9276113169191207
328,North Fair Oaks,1114639.5557711984,1034089.2875519502,0.9277342457459111
329,North Fair Oaks,1142395.0246596425,1012700.0856198504,0.8864710225095452
330,Redwood City,1003255.1855723077,899101.6346140979,0.8961843881237501
331,Menlo Park,10693441.481353834,10575943.529449265,0.989012148043317
332,Menlo Park,4708147.270016647,3284730.425659869,0.6976694307288002
333,East Palo Alto,3330501.3366249157,3144541.8322285893,0.9441647110747672
334,East Palo Alto,1285992.946474034,1276930.0977025656,0.9929526450387482
335,East Palo Alto,1047516.709197999,662998.7216756155,0.6329242444096395
336,Menlo Park,1345699.912839217,1328262.5144529915,0.9870421345651755
337,Menlo Park,1390318.3572999283,752724.0742259194,0.5414041109891905
338,Menlo Park,891736.8216548442,825086.5579514268,0.925257921300445
339,Atherton,3985390.165765082,3980297.977522018,0.9987222861423188
340,Menlo Park,2047844.5367134816,1966805.175705732,0.9604269955287685
341,Menlo Park,1310246.448696631,1305668.3823481468,0.9965059501950657
342,Atherton,8761900.214888265,8698807.110396748,0.9927991528156975
343,Menlo Park,1283493.8140176171,1272200.842448092,0.9912013821600155
344,Menlo Park,1663446.357119172,1465690.5432156944,0.8811168072495228
345,West Menlo Park,1620042.0734721015,1071779.827931585,0.6615753044206614
346,Menlo Park,4550476.764274692,2502660.1879130183,0.5499775776378283
347,S.C. County Remainder,134913411.36392495,89509584.75197051,0.6634595022619437
348,Palo Alto,3025277.373882285,1559837.6506493208,0.5156015326447931
349,Palo Alto,2873762.4966526385,2864988.65074428,0.9969469133518938
350,Stanford,2146221.9967029574,1934392.1743980215,0.9013010664179426
351,Palo Alto,1503930.6234267924,1437069.5022415933,0.9555424165558567
352,Stanford,172738.98411242146,172738.98411242146,1.0
353,Stanford,503932.1010873136,503932.10108731367,1.0000000000000002
354,Stanford,2085300.6075293813,2084997.830470978,0.9998548041192191
355,Stanford,4053599.684762232,2514289.004297781,0.6202608051676072
356,Palo Alto,1976554.7761921764,1967099.2164194153,0.9952161407886823
357,Palo Alto,2097461.405325418,2081862.5163875408,0.9925629673574581
358,Palo Alto,2206494.1455215025,2198376.4074032158,0.9963209790813344
359,Palo Alto,1544105.1732281211,1544105.1732281204,0.9999999999999996
360,Palo Alto,1641929.5899842149,1641929.5899842156,1.0000000000000004
361,Palo Alto,2025342.4858548015,2025342.485854801,0.9999999999999998
362,Palo Alto,2164113.475922905,2164113.475922904,0.9999999999999996
363,Palo Alto,1018660.1596119296,1018660.1596119294,0.9999999999999999
364,Palo Alto,940216.7915380157,932968.9245454562,0.9922912810558261
365,Mountain View,646863.6038024365,445562.0043031143,0.6888036391041051
366,Palo Alto,1417582.23907786,1417393.679508396,0.9998669850931635
367,Palo Alto,2107022.867758741,2094329.01543573,0.9939754558352214
368,Los Altos Hills,9075570.674943075,7680653.705841706,0.8462998064735893
369,Los Altos,2591467.2397152637,2561467.304900019,0.988423571652582
370,Los Altos,2301175.4627361824,2295758.944260772,0.9976461949281477
371,Los Altos,1702921.7726158563,1698423.4852424846,0.9973584885426288
372,Mountain View,1048132.4394914393,1025889.9316597235,0.9787789147691031
373,Mountain View,1076326.9274835007,962522.7842874392,0.8942661933933581
374,Mountain View,1561986.5494361115,1304825.1726782485,0.8353626176546142
375,Mountain View,606388.883986663,606388.883986663,1.0
376,Mountain View,1524182.2531705117,1524182.253170512,1.0000000000000002
377,Mountain View,1618769.9834826323,1537051.3019961906,0.9495180400425812
378,Mountain View,1001723.1253958488,1001723.1253958492,1.0000000000000004
379,Mountain View,970053.3221386381,970053.3221386382,1.0000000000000002
380,Mountain View,523725.69092964067,522490.1563178581,0.9976408745395143
381,Mountain View,1743844.4404495505,1696900.704361767,0.9730803189786346
382,Mountain View,902413.3438572738,902413.3438572739,1.0000000000000002
383,Mountain View,1336244.5499536782,1201134.0473023672,0.8988878924475354
384,Los Altos,2689819.740807548,2541813.3667084556,0.9449753558375412
385,Loyola,2554251.0518617285,2470056.256401538,0.9670373844423699
386,Los Altos,1929718.3546133563,1546344.40910094,0.8013316582723647
387,Los Altos,1873741.9183158625,1838884.0323996465,0.9813966450899777
388,Los Altos,3555370.6471701283,3119497.8935203077,0.8774044123931916
389,Mountain View,2302668.7454197127,2222464.366534295,0.9651689462303451
390,Mountain View,1079806.6909138334,1079806.6909138332,0.9999999999999998
391,Mountain View,1580699.6708137856,1555662.3923717025,0.9841606353791462
392,Sunnyvale,407326.5993896651,381146.6597670655,0.9357273999247104
393,Sunnyvale,977380.294365027,974904.5638455553,0.9974669731590199
394,Sunnyvale,1352486.192432522,1352486.192432522,1.0
395,Sunnyvale,1586559.4054822458,1580289.7913595163,0.996048295386189
396,Sunnyvale,1526818.24368511,1470563.9603446166,0.9631558742678377
397,Mountain View,1243167.9004955613,1199532.8228940305,0.9649000930734001
398,Mountain View,872410.8617959637,872410.861795964,1.0000000000000002
399,Mountain View,1287144.611821397,1269701.223345497,0.9864479963512286
400,Mountain View,1000493.8754582794,1000468.2122769437,0.9999743494868233
401,Mountain View,19464068.038276136,7789458.133569607,0.4001968200199269
402,S.C. County Remainder,6441109.506001465,5689273.484965898,0.8832753859664941
403,Sunnyvale,4410632.650515233,4369989.361903294,0.9907851567263959
404,San Jose,40213384.39326172,31249271.6257631,0.7770863382242287
405,San Jose,14139983.79451321,11630027.546470037,0.8224922825571327
406,Milpitas,3143893.9987713997,3010832.4449851965,0.9576761958774048
407,San Jose,4102012.113596673,4089179.6707953755,0.9968716711589508
408,San Jose,2393518.4891117807,2377953.547897391,0.9934970457570329
409,San Jose,2299631.2649155105,2223748.1172433286,0.9670020368787385
410,San Jose,2266574.88834187,2147725.3666641186,0.9475642643492371
411,San Jose,1106300.7336487724,1078224.3548569598,0.9746213864477774
412,San Jose,4111660.881432823,4025168.82590891,0.9789642049726212
413,Santa Clara,1373745.8395614994,1373273.5840667344,0.9996562278980836
414,Santa Clara,2930629.9020827175,2904051.3107983004,0.9909307581740265
415,Santa Clara,4729403.194779004,4686636.412450126,0.9909572560072506
416,Santa Clara,3368754.6753085307,3285688.774208655,0.9753422528186123
417,Santa Clara,958075.1490258187,893322.7703685297,0.9324140922315646
418,Sunnyvale,1086952.0404983861,1084344.7512235576,0.9976012839778717
419,Sunnyvale,808615.3999419695,808615.3999419693,0.9999999999999997
420,Sunnyvale,799261.4682792934,799261.4682792937,1.0000000000000004
421,Sunnyvale,1433117.0403723954,1433117.0403723957,1.0000000000000002
